#Node Number,Latitude,Longitude,Technology,Capacity
n269,42.7377508,-89.3607854,tK4,250000
n270,43.1863098,-90.0738836,tA2,50000
n270,43.1863098,-90.0738836,tK2,50000
n271,45.7477947,-91.1946534,tA1,30000
n271,45.7477947,-91.1946534,tK1,30000
n273,44.7807238,-88.291793,tA3,150000
n273,44.7807238,-88.291793,tK3,150000
n275,44.9188885,-89.1435829,tA2,50000
n275,44.9188885,-89.1435829,tK2,50000
n278,44.7411375,-88.3845159,tA3,150000
n278,44.7411375,-88.3845159,tK3,150000
n280,43.723915,-88.062776,tA2,50000
n280,43.723915,-88.062776,tK2,50000
n288,45.008952,-92.3882859,tA2,50000
n288,45.008952,-92.3882859,tK2,50000
n291,44.9744646,-92.2759466,tD2,50000
n291,44.9744646,-92.2759466,tN2,50000
n294,44.567219,-91.3873166,tA2,50000
n294,44.567219,-91.3873166,tK2,50000
n295,44.2527847,-91.473426,tD2,50000
n295,44.2527847,-91.473426,tN2,50000
n296,43.4837071,-90.504433,tD1,30000
n296,43.4837071,-90.504433,tN1,30000
n299,43.6230688,-90.6908274,tD2,50000
n299,43.6230688,-90.6908274,tN2,50000
n300,42.80393,-88.686927,tD2,50000
n300,42.80393,-88.686927,tN2,50000
n301,42.5916836,-88.4334301,tD2,50000
n301,42.5916836,-88.4334301,tN2,50000
n302,42.521046,-88.483013,tD1,30000
n302,42.521046,-88.483013,tN1,30000
n303,45.690121,-91.992615,tD2,50000
n303,45.690121,-91.992615,tN2,50000
n305,43.4990952,-88.0906797,tD4,250000
n305,43.4990952,-88.0906797,tN4,250000
n310,44.3015689,-88.9612695,tD3,150000
n310,44.3015689,-88.9612695,tN3,150000
n315,43.895023,-88.549789,tA3,150000
n315,43.895023,-88.549789,tK3,150000
n317,44.58509,-90.019386,tA2,50000
n317,44.58509,-90.019386,tK2,50000
n319,45.5060682,-91.738225,tB2,35000
n319,45.5060682,-91.738225,tL2,35000
n323,43.0324123,-89.3843206,tB4,100000
n323,43.0324123,-89.3843206,tL4,100000
n325,44.8341639,-87.3770419,tE1,15000
n325,44.8341639,-87.3770419,tO1,15000
n327,44.8755183,-91.9193422,tE4,100000
n327,44.8755183,-91.9193422,tO4,100000
n337,43.1947211,-88.7289918,tB4,100000
n337,43.1947211,-88.7289918,tL4,100000
n349,42.9105722,-87.8606367,tE4,100000
n349,42.9105722,-87.8606367,tO4,100000
n350,42.9712071,-87.9040571,tE4,100000
n350,42.9712071,-87.9040571,tO4,100000
n351,43.9441328,-90.8129118,tB2,35000
n351,43.9441328,-90.8129118,tL2,35000
n352,45.6366228,-89.4120753,tE2,35000
n352,45.6366228,-89.4120753,tO2,35000
n362,42.6442233,-88.9605365,tE4,100000
n362,42.6442233,-88.9605365,tO4,100000
n364,43.7486054,-87.9770379,tB4,100000
n364,43.7486054,-87.9770379,tL4,100000
n369,43.4252776,-88.1834277,tE4,100000
n369,43.4252776,-88.1834277,tO4,100000
n371,43.0373723,-88.3919026,tE4,100000
n371,43.0373723,-88.3919026,tO4,100000
n373,43.0717382,-88.099845,tE4,100000
n373,43.0717382,-88.099845,tO4,100000
n374,43.015059,-88.1974148,tE4,100000
n374,43.015059,-88.1974148,tO4,100000
n380,42.7074784,-87.869763,tC4,30000
n380,42.7074784,-87.869763,tM4,30000
n384,44.4562,-89.5007,tE4,100000
n384,44.4562,-89.5007,tO4,100000
n385,42.915304,-87.941421,tE4,100000
n385,42.915304,-87.941421,tO4,100000
n386,44.0157536,-88.5417022,tE4,100000
n386,44.0157536,-88.5417022,tO4,100000
n388,43.1781644,-87.9812322,tE4,100000
n388,43.1781644,-87.9812322,tO4,100000
n392,46.6725057,-91.967139,tE1,15000
n392,46.6725057,-91.967139,tO1,15000
n394,43.186964,-88.0634981,tC4,30000
n394,43.186964,-88.0634981,tM4,30000
n395,44.7894917,-89.6937668,tE4,100000
n395,44.7894917,-89.6937668,tO4,100000
n398,44.4561674,-87.9334803,tE4,100000
n398,44.4561674,-87.9334803,tO4,100000
n400,43.5269302,-89.9977983,tE2,35000
n400,43.5269302,-89.9977983,tO2,35000
n402,43.0467563,-89.2638303,tE4,100000
n402,43.0467563,-89.2638303,tO4,100000
n405,44.172663,-87.840597,tO3,70000
n410,45.2335146,-88.0837518,tE2,35000
n410,45.2335146,-88.0837518,tO2,35000
n411,44.834371,-91.374225,tE4,100000
n411,44.834371,-91.374225,tO4,100000
n413,45.4451028,-89.7374587,tE1,15000
n413,45.4451028,-89.7374587,tO1,15000
n414,42.8741902,-90.6718629,tE2,35000
n414,42.8741902,-90.6718629,tO2,35000
n420,42.707405,-87.869819,tE2,35000
n420,42.707405,-87.869819,tO2,35000
n421,46.8154851,-90.829822,tE1,15000
n421,46.8154851,-90.829822,tO1,15000
n424,44.2898206,-88.3350567,tE4,100000
n424,44.2898206,-88.3350567,tO4,100000
n425,43.8013556,-91.2395807,tE4,100000
n425,43.8013556,-91.2395807,tO4,100000
n429,43.1485037,-89.2734432,tE4,100000
n429,43.1485037,-89.2734432,tO4,100000
n432,43.0126109,-88.1913809,tC4,30000
n432,43.0126109,-88.1913809,tM4,30000
n433,44.532291,-88.8507555,tE2,35000
n433,44.532291,-88.8507555,tO2,35000
n438,42.5829131,-88.0448088,tE4,100000
n438,42.5829131,-88.0448088,tO4,100000
n442,44.172663,-87.840597,tE3,70000
