#Node Number,Latitude,Longitude,Technology,Capacity
n327,44.8755183,-91.9193422,tE3,70000
n333,42.6011194,-89.6384532,tE2,35000
n342,45.4710792,-89.7298594,tE1,15000
n349,42.9105722,-87.8606367,tE4,100000
n350,42.9712071,-87.9040571,tE4,100000
n351,43.9441328,-90.8129118,tE2,35000
n352,45.6366228,-89.4120753,tE2,35000
n356,45.2519072,-92.2712996,tB2,35000
n364,43.7486054,-87.9770379,tE4,100000
n369,43.4252776,-88.1834277,tE3,70000
n371,43.0373723,-88.3919026,tE4,100000
n374,43.015059,-88.1974148,tE4,100000
n382,43.9697297,-89.3472655,tE1,15000
n384,44.4562,-89.5007,tE2,35000
n385,42.915304,-87.941421,tE4,100000
n386,44.0157536,-88.5417022,tE4,100000
n388,43.1781644,-87.9812322,tE4,100000
n392,46.6725057,-91.967139,tE2,35000
n394,43.186964,-88.0634981,tE4,100000
n398,44.4561674,-87.9334803,tE4,100000
n399,44.4110785,-89.8554012,tE2,35000
n400,43.5269302,-89.9977983,tE2,35000
n402,43.0467563,-89.2638303,tE4,100000
n405,44.172663,-87.840597,tE3,70000
n408,43.463231,-88.553828,tE2,35000
n409,44.7709285,-88.5580195,tE2,35000
n410,45.2335146,-88.0837518,tE2,35000
n411,44.834371,-91.374225,tE4,100000
n412,45.9720821,-89.4148801,tE1,15000
n414,42.8741902,-90.6718629,tE2,35000
n417,44.0249171,-89.8418716,tE1,15000
n419,43.089253,-88.748861,tE2,35000
n420,42.707405,-87.869819,tE4,100000
n421,46.8154851,-90.829822,tE1,15000
n423,42.648889,-88.7216993,tE2,35000
n424,44.2898206,-88.3350567,tE4,100000
n425,43.8013556,-91.2395807,tE3,70000
n426,43.59237,-90.8456325,tE1,15000
n428,42.8523824,-88.0726988,tC4,30000
n429,43.1485037,-89.2734432,tE3,70000
n432,43.0126109,-88.1913809,tC4,30000
n433,44.532291,-88.8507555,tE2,35000
n434,45.5193649,-91.1563029,tE2,35000
n438,42.5829131,-88.0448088,tE4,100000
n439,42.6489107,-89.0563767,tE3,70000
n441,44.9395385,-89.8385679,tE3,70000
