#Node Number,Latitude,Longitude,Technology,Capacity
n186,44.663093,-87.588472,tK4,250000
n187,44.3673969,-87.665803,tA4,250000
n187,44.3673969,-87.665803,tK4,250000
n188,44.6183421,-87.5815229,tA4,250000
n188,44.6183421,-87.5815229,tK4,250000
n193,44.4997104,-87.5955881,tA4,250000
n193,44.4997104,-87.5955881,tK4,250000
n194,44.4417772,-87.6845513,tD1,30000
n201,42.7853435,-90.2565166,tA2,50000
n201,42.7853435,-90.2565166,tK2,50000
n202,42.5688955,-89.8798448,tD2,50000
n202,42.5688955,-89.8798448,tN2,50000
n203,42.6533571,-90.2918458,tA3,150000
n203,42.6533571,-90.2918458,tK3,150000
n204,45.2609184,-89.1320129,tA1,30000
n209,44.090497,-87.870988,tA3,150000
n209,44.090497,-87.870988,tK3,150000
n212,44.031183,-87.900083,tD2,50000
n212,44.031183,-87.900083,tN2,50000
n215,43.9505879,-87.7465309,tA4,250000
n215,43.9505879,-87.7465309,tK4,250000
n218,43.922701,-87.868523,tA3,150000
n218,43.922701,-87.868523,tK3,150000
n231,45.0330639,-90.04741,tA3,150000
n231,45.0330639,-90.04741,tK3,150000
n232,44.940447,-89.2590262,tA3,150000
n232,44.940447,-89.2590262,tK3,150000
n233,45.1188113,-89.4920215,tD4,250000
n233,45.1188113,-89.4920215,tN4,250000
n234,45.115722,-87.965177,tA3,150000
n234,45.115722,-87.965177,tK3,150000
n236,45.137756,-88.05566,tA2,50000
n236,45.137756,-88.05566,tK2,50000
n237,45.1610609,-88.019516,tD2,50000
n237,45.1610609,-88.019516,tN2,50000
n238,44.0325488,-89.517387,tA1,30000
n240,43.7449956,-90.7767576,tA2,50000
n240,43.7449956,-90.7767576,tK2,50000
n243,44.9076949,-88.201485,tA3,150000
n243,44.9076949,-88.201485,tK3,150000
n246,44.9766739,-88.3567435,tA4,250000
n246,44.9766739,-88.3567435,tK4,250000
n248,44.5316139,-88.4204359,tA1,30000
n254,44.486825,-88.7246212,tA3,150000
n254,44.486825,-88.7246212,tK3,150000
n255,44.366372,-88.2587304,tA4,250000
n255,44.366372,-88.2587304,tK4,250000
n259,43.4555405,-87.9417902,tD3,150000
n259,43.4555405,-87.9417902,tN3,150000
n260,44.6332077,-91.8728687,tD3,150000
n260,44.6332077,-91.8728687,tN3,150000
n262,44.679499,-92.26512,tA1,30000
n265,45.3457176,-92.5296724,tA1,30000
n266,44.5039979,-89.3145939,tA2,50000
n266,44.5039979,-89.3145939,tK2,50000
n267,45.639964,-90.3406313,tA2,50000
n267,45.639964,-90.3406313,tK2,50000
n268,43.2721308,-90.3604491,tA1,30000
n269,42.7377508,-89.3607854,tD3,150000
n269,42.7377508,-89.3607854,tN3,150000
n270,43.1863098,-90.0738836,tA2,50000
n270,43.1863098,-90.0738836,tK2,50000
n271,45.7477947,-91.1946534,tA1,30000
n274,44.7966007,-88.6467357,tA1,30000
n278,44.7411375,-88.3845159,tA4,250000
n278,44.7411375,-88.3845159,tK4,250000
n279,43.8593524,-88.0765788,tD3,150000
n279,43.8593524,-88.0765788,tN3,150000
n281,43.8047433,-87.8582159,tD3,150000
n281,43.8047433,-87.8582159,tN3,150000
n288,45.008952,-92.3882859,tD2,50000
n288,45.008952,-92.3882859,tN2,50000
n289,44.9240029,-92.4658497,tD1,30000
n291,44.9744646,-92.2759466,tA2,50000
n292,44.1010454,-91.3519223,tA1,30000
n294,44.567219,-91.3873166,tA2,50000
n294,44.567219,-91.3873166,tK2,50000
n295,44.2527847,-91.473426,tA1,30000
n296,43.4837071,-90.504433,tA1,30000
n299,43.6230688,-90.6908274,tD2,50000
n299,43.6230688,-90.6908274,tN2,50000
n300,42.80393,-88.686927,tA2,50000
n300,42.80393,-88.686927,tK2,50000
n301,42.5916836,-88.4334301,tD2,50000
n301,42.5916836,-88.4334301,tN2,50000
n302,42.521046,-88.483013,tA1,30000
n303,45.690121,-91.992615,tD2,50000
n303,45.690121,-91.992615,tN2,50000
n305,43.4990952,-88.0906797,tD3,150000
n305,43.4990952,-88.0906797,tN3,150000
n306,43.4171767,-88.3677973,tD3,150000
n306,43.4171767,-88.3677973,tN3,150000
n312,44.1701566,-88.9605491,tA3,150000
n312,44.1701566,-88.9605491,tK3,150000
n313,44.146298,-88.651705,tA1,30000
n314,44.369922,-88.258894,tD4,250000
n314,44.369922,-88.258894,tN4,250000
n320,44.9369054,-91.3929348,tE2,35000
n320,44.9369054,-91.3929348,tO2,35000
n322,43.1836046,-89.2137254,tE3,70000
n322,43.1836046,-89.2137254,tO3,70000
n323,43.0324123,-89.3843206,tB4,100000
n323,43.0324123,-89.3843206,tL4,100000
n324,43.4577692,-88.837329,tB2,35000
n324,43.4577692,-88.837329,tL2,35000
n325,44.8341639,-87.3770419,tE1,15000
n327,44.8755183,-91.9193422,tB2,35000
n327,44.8755183,-91.9193422,tL2,35000
n333,42.6011194,-89.6384532,tB2,35000
n333,42.6011194,-89.6384532,tL2,35000
n341,43.8013556,-91.2395807,tE4,100000
n341,43.8013556,-91.2395807,tO4,100000
n342,45.4710792,-89.7298594,tB1,15000
n349,42.9105722,-87.8606367,tE4,100000
n349,42.9105722,-87.8606367,tO4,100000
n350,42.9712071,-87.9040571,tE4,100000
n350,42.9712071,-87.9040571,tO4,100000
n351,43.9441328,-90.8129118,tE2,35000
n351,43.9441328,-90.8129118,tO2,35000
n352,45.6366228,-89.4120753,tB1,15000
n356,45.2519072,-92.2712996,tE4,100000
n356,45.2519072,-92.2712996,tO4,100000
n362,42.6442233,-88.9605365,tE4,100000
n362,42.6442233,-88.9605365,tO4,100000
n364,43.7486054,-87.9770379,tE4,100000
n364,43.7486054,-87.9770379,tO4,100000
n366,42.6330703,-88.6437138,tB1,15000
n369,43.4252776,-88.1834277,tE4,100000
n369,43.4252776,-88.1834277,tO4,100000
n371,43.0373723,-88.3919026,tE4,100000
n371,43.0373723,-88.3919026,tO4,100000
n373,43.0717382,-88.099845,tE3,70000
n373,43.0717382,-88.099845,tO3,70000
n374,43.015059,-88.1974148,tE4,100000
n374,43.015059,-88.1974148,tO4,100000
n376,44.3580348,-89.0859464,tB2,35000
n376,44.3580348,-89.0859464,tL2,35000
n381,42.850516,-88.069074,tE1,15000
n384,44.4562,-89.5007,tE2,35000
n384,44.4562,-89.5007,tO2,35000
n385,42.915304,-87.941421,tE4,100000
n385,42.915304,-87.941421,tO4,100000
n386,44.0157536,-88.5417022,tE4,100000
n386,44.0157536,-88.5417022,tO4,100000
n388,43.1781644,-87.9812322,tE4,100000
n388,43.1781644,-87.9812322,tO4,100000
n392,46.6725057,-91.967139,tC1,5000
n394,43.186964,-88.0634981,tC4,30000
n394,43.186964,-88.0634981,tM4,30000
n398,44.4561674,-87.9334803,tE4,100000
n398,44.4561674,-87.9334803,tO4,100000
n399,44.4110785,-89.8554012,tE2,35000
n399,44.4110785,-89.8554012,tO2,35000
n400,43.5269302,-89.9977983,tE2,35000
n400,43.5269302,-89.9977983,tO2,35000
n402,43.0467563,-89.2638303,tE4,100000
n402,43.0467563,-89.2638303,tO4,100000
n405,44.172663,-87.840597,tO3,70000
n409,44.7709285,-88.5580195,tE1,15000
n410,45.2335146,-88.0837518,tE2,35000
n410,45.2335146,-88.0837518,tO2,35000
n411,44.834371,-91.374225,tE3,70000
n411,44.834371,-91.374225,tO3,70000
n412,45.9720821,-89.4148801,tE1,15000
n414,42.8741902,-90.6718629,tE2,35000
n414,42.8741902,-90.6718629,tO2,35000
n415,44.107732,-88.191685,tE1,15000
n416,45.1873574,-89.6717798,tE1,15000
n417,44.0249171,-89.8418716,tE1,15000
n419,43.089253,-88.748861,tE2,35000
n419,43.089253,-88.748861,tO2,35000
n420,42.707405,-87.869819,tE3,70000
n420,42.707405,-87.869819,tO3,70000
n421,46.8154851,-90.829822,tE1,15000
n424,44.2898206,-88.3350567,tE4,100000
n424,44.2898206,-88.3350567,tO4,100000
n428,42.8523824,-88.0726988,tC3,20000
n428,42.8523824,-88.0726988,tM3,20000
n434,45.5193649,-91.1563029,tE1,15000
n435,46.6898894,-92.068304,tE1,15000
n438,42.5829131,-88.0448088,tE4,100000
n438,42.5829131,-88.0448088,tO4,100000
n441,44.9395385,-89.8385679,tE3,70000
n441,44.9395385,-89.8385679,tO3,70000
n442,44.172663,-87.840597,tE3,70000
