#ag_node,latitude,longitude,contains:
dairy035,43.1773987,-89.5261993
dairy036,43.1804008,-89.5279007
dairy037,43.1785011,-89.5472031
dairy038,43.1908989,-89.5143967
dairy039,43.1913986,-89.5082016
dairy040,43.1767998,-89.4833984
dairy041,43.1801987,-89.4834976
dairy042,43.2262993,-89.5859985
dairy043,43.2167015,-89.5633011
dairy046,43.2192993,-89.4787979
dairy048,43.2144012,-89.4497986
dairy049,43.2071991,-89.4354019
dairy050,43.2075005,-89.4244995
dairy052,43.225399,-89.4225998
dairy053,43.2275009,-89.4402008
dairy055,43.2290001,-89.4532013
dairy056,43.2265015,-89.4605026
dairy057,43.2305984,-89.4702988
dairy058,43.2271996,-89.4910965
dairy059,43.2233009,-89.4953003
dairy060,43.223999,-89.4994965
dairy061,43.2232018,-89.507103
dairy062,43.2308006,-89.5151978
dairy063,43.2331009,-89.5223999
dairy064,43.2299995,-89.5406036
dairy065,43.2237015,-89.5258026
dairy066,43.2249985,-89.547699
dairy067,43.2361984,-89.5394974
dairy069,43.2396011,-89.5149002
dairy070,43.2425995,-89.5072021
dairy071,43.2416,-89.4819031
dairy073,43.2389984,-89.4828033
dairy074,43.2363014,-89.4637985
dairy075,43.2495995,-89.4677963
dairy076,43.2509995,-89.4654007
dairy077,43.2639999,-89.4701004
dairy078,43.2668991,-89.4732971
dairy079,43.2714996,-89.461998
dairy080,43.2509995,-89.4849014
dairy081,43.1721001,-89.4093018
dairy082,43.2061996,-89.4910965
dairy083,43.1985016,-89.5158997
dairy084,43.2391014,-89.4505005
dairy085,43.2495995,-89.4573975
dairy087,43.2717018,-89.4229965
dairy088,43.2831001,-89.4509964
dairy090,43.2545013,-89.4505997
dairy091,43.2602005,-89.4029999
dairy092,43.2733994,-89.3263016
dairy093,43.2765999,-89.3035965
dairy094,43.2681999,-89.2957993
dairy095,43.2755013,-89.2863998
dairy096,43.2748985,-89.2835007
dairy097,43.2481003,-89.392601
dairy098,43.1949005,-89.3887024
dairy099,43.2190018,-89.4064026
dairy100,43.2200012,-89.4132004
dairy101,43.2327003,-89.4228973
dairy102,43.2249985,-89.4007034
dairy103,43.2388,-89.3188019
dairy104,43.2537994,-89.3167038
dairy106,43.2153015,-89.3125
dairy107,43.1935005,-89.3290024
dairy108,43.2235985,-89.2497025
dairy109,43.2246017,-89.2434998
dairy110,43.2246017,-89.2553024
dairy111,43.2318993,-89.2662964
dairy112,43.2172012,-89.2781982
dairy113,43.2223015,-89.2819977
dairy114,43.2263985,-89.2979965
dairy115,43.2550011,-89.2838974
dairy116,43.2389984,-89.2774963
dairy117,43.2490005,-89.2640991
dairy118,43.25,-89.254097
dairy119,43.2677994,-89.2730026
dairy120,43.1925011,-89.5501022
dairy121,43.196701,-89.530899
dairy122,43.1393013,-89.5586014
dairy123,43.1792984,-89.5178986
dairy124,43.178299,-89.4965973
dairy125,43.2064018,-89.5212021
dairy127,43.2169991,-89.5840988
dairy128,43.232399,-89.5010986
dairy129,43.214901,-89.3760986
dairy130,43.2369003,-89.3796005
dairy131,43.2700005,-89.346199
dairy132,43.2038994,-89.292099
dairy133,43.1282997,-89.4730988
dairy134,43.1525993,-89.471199
dairy135,43.1599007,-89.5000992
dairy136,43.1641006,-89.4777985
dairy137,43.169899,-89.4971008
dairy138,43.1864014,-89.5758972
dairy139,43.2069016,-89.5643997
dairy140,43.2470016,-89.5035019
dairy141,43.2565994,-89.441803
dairy142,43.2088013,-89.3968964
dairy143,43.2331009,-89.3785019
dairy144,43.277401,-89.3097992
dairy145,43.2498016,-89.2911987
dairy146,43.2346001,-89.3013
dairy147,43.2226982,-89.2975998
dairy148,43.2033997,-89.414299
ag_node1,43.2703919076923,-89.38957684615386
ag_node2,43.28458499,-89.3896656
ag_node3,43.27030768461538,-89.42929311538462
ag_node4,43.25949961333333,-89.29426678
ag_node5,43.280940064999996,-89.43283004
ag_node6,43.27253036,-89.2871048
ag_node7,43.258899650000004,-89.28125
ag_node8,43.2535624625,-89.29241895625
ag_node9,43.270245364999994,-89.36802063500001
ag_node10,43.26423326666667,-89.36533356666666
ag_node11,43.26098022,-89.44138032
ag_node12,43.26832503,-89.45726051999999
ag_node13,43.266665265,-89.43657951
ag_node14,43.256899825,-89.29017447500001
ag_node15,43.260880279999995,-89.30527992
ag_node16,43.25651036000001,-89.3901291
ag_node17,43.2509003,-89.3914032
ag_node18,43.25260486,-89.43900527
ag_node19,43.250549525,-89.2900196
ag_node20,43.24267997,-89.481310645
ag_node21,43.23933544500001,-89.371870805
ag_node22,43.240095135000004,-89.27604447000002
ag_node23,43.22707003,-89.39067420999999
ag_node24,43.24314517999999,-89.47545395
ag_node25,43.23194885,-89.46994785000001
ag_node26,43.22977484500001,-89.29672012500001
ag_node27,43.22387047000001,-89.27383956999999
ag_node28,43.22554997857143,-89.42237145714284
ag_node29,43.21963246666667,-89.32539876666665
ag_node30,43.216960334999996,-89.25286064000001
ag_node31,43.21306831578948,-89.29691516315789
ag_node32,43.23449478,-89.50949973999998
ag_node33,43.222790325000005,-89.521380225
ag_node34,43.22978039,-89.4192955
ag_node35,43.211499675,-89.490910525
ag_node36,43.22101375714287,-89.3231016
ag_node37,43.21277058823529,-89.45802217647059
ag_node38,43.214164735,-89.324855415
ag_node39,43.21901640000001,-89.48914974999998
ag_node40,43.22266007,-89.44437979999998
ag_node41,43.21058044,-89.22613982000001
ag_node42,43.221585275,-89.53922041999999
ag_node43,43.2142982,-89.2401962
ag_node44,43.21395016500001,-89.43298606999998
ag_node45,43.19154978125,-89.2658877375
ag_node46,43.2075243,-89.5740528
ag_node47,43.205701166666664,-89.55810036666666
ag_node48,43.212125195,-89.56138955000003
ag_node49,43.206889540000006,-89.49434013999999
ag_node50,43.2007904,-89.355794905
ag_node51,43.195425025,-89.5747509
ag_node52,43.193466183333335,-89.39949926666667
ag_node53,43.17791652499999,-89.37748400833333
ag_node54,43.19793159473684,-89.5687629368421
ag_node55,43.185479935000004,-89.356945045
ag_node56,43.188120270000006,-89.420355605
ag_node57,43.19627037000001,-89.5144455
ag_node58,43.17999000999999,-89.51180954499999
ag_node59,43.16788685333333,-89.43277334000001
ag_node60,43.1872012,-89.3180669
ag_node61,43.186709975,-89.56500969
ag_node62,43.181049349999995,-89.2914009
ag_node63,43.177890205000004,-89.49387856
ag_node64,43.17144965,-89.4385986
ag_node65,43.153372318181816,-89.47324579090909
ag_node66,43.15985847647059,-89.42368136470589
ag_node67,43.149250499999994,-89.525987625
ag_node68,43.167800334999995,-89.512420665
ag_node69,43.154980085000005,-89.545925905
ag_node70,43.157400100000004,-89.46110155
ag_node71,43.14053346666666,-89.56556703333335
ag_node72,43.15921974,-89.51440047500002
ag_node73,43.148554995,-89.47436562499999
ag_node74,43.14746513499999,-89.54644013500001
ag_node75,43.14109995,-89.48365025
ag_node76,43.13685035,-89.4841499
ag_node77,43.13363991500001,-89.48102074
ag_node78,43.127935294117655,-89.5521531882353
ag_node79,43.12927164285714,-89.48897170714285
ag_node80,43.12817993,-89.548354335
ag_node81,43.12130795384615,-89.50983136153846
ag_node82,43.115950266666665,-89.56348291666666
ag_node83,43.0828009,-89.543577175
ag_node84,43.1080017,-89.5687027
ag_node85,43.065560919999996,-89.53538056
ag_node86,43.0651334,-89.54046756666666
ag_node87,43.0657997,-89.5438995
ag_node88,43.0588989,-89.5289993
company,43.07305,-89.40123
beef09,43.148201,-89.4681015
beef38,43.2266006,-89.3581009
dairy002,43.1757011,-89.5598984
dairy009,43.1405983,-89.5477982
dairy011,43.1297989,-89.5431976
dairy012,43.1263008,-89.5513992
dairy013,43.1394997,-89.5828018
dairy017,43.1293983,-89.4878998
dairy018,43.1360016,-89.4901962
dairy022,43.1553993,-89.5304031
dairy031,43.1762009,-89.5140991
dairy044,43.2186012,-89.5201035
dairy045,43.2188988,-89.4841003
dairy047,43.2139015,-89.4787979
dairy051,43.2074013,-89.4147034
dairy054,43.2242012,-89.4461975
dairy068,43.2421989,-89.5285034
dairy072,43.2405014,-89.4778976
dairy086,43.2672997,-89.419899
dairy089,43.2882004,-89.450798
dairy105,43.2456017,-89.4372025
dairy126,43.2025986,-89.5406036
