id,Region,TimePoint,TimeAgg
1663,1,6,2
1664,1,6,2
1665,1,6,2
1666,1,6,2
1667,1,6,2
1668,1,6,2
1669,1,6,2
1670,1,6,2
1671,1,6,2
1672,1,6,2
1673,1,6,2
1674,1,6,2
1675,1,6,2
1676,1,6,2
1677,1,6,2
1678,1,6,2
1679,1,6,2
1680,1,6,2
1681,1,6,2
1682,1,6,2
1683,1,6,2
1684,2,6,2
1685,2,6,2
1686,2,6,2
1687,2,6,2
1688,2,6,2
1689,2,6,2
1690,2,6,2
1691,2,6,2
1692,1,6,2
1693,2,6,2
1694,2,6,2
1695,2,6,2
1696,2,6,2
1697,2,6,2
1698,2,6,2
1699,2,6,2
1700,2,6,2
1701,2,6,2
1702,2,6,2
1703,2,6,2
1704,2,6,2
1705,2,6,2
1706,2,6,2
1707,2,6,2
1708,2,6,2
1709,2,6,2
1710,2,6,2
1711,2,6,2
1712,2,6,2
1713,2,6,2
1714,2,6,2
1715,2,6,2
1716,2,6,2
1717,2,6,2
1718,2,6,2
1719,2,6,2
1720,2,6,2
1721,2,6,2
1722,2,6,2
1723,2,6,2
1724,2,6,2
1725,2,6,2
1726,2,6,2
1727,2,6,2
1728,2,6,2
1729,2,6,2
1730,2,6,2
1731,2,6,2
1732,2,6,2
1733,2,6,2
1734,2,6,2
1735,2,6,2
1736,2,6,2
1737,2,6,2
1738,2,6,2
1739,2,6,2
1740,2,6,2
1741,2,6,2
1742,2,6,2
1743,2,6,2
1744,2,6,2
1745,2,6,2
1746,2,6,2
1747,1,6,2
1748,1,6,2
1749,1,6,2
1750,1,6,2
1751,1,6,2
1752,1,6,2
1753,1,6,2
1754,2,6,2
1755,1,6,2
1756,2,6,2
1757,2,6,2
1758,1,6,2
1759,2,6,2
1760,2,6,2
1761,2,6,2
1762,2,6,2
1763,2,6,2
1764,2,6,2
1765,2,6,2
1766,2,6,2
1767,3,6,2
1768,3,6,2
1769,3,6,2
1770,3,6,2
1771,3,6,2
1772,3,6,2
1773,3,6,2
1774,3,6,2
1775,3,6,2
1776,3,6,2
1777,3,6,2
1778,3,6,2
1779,3,6,2
1780,3,6,2
1781,3,6,2
1782,3,6,2
1783,3,6,2
1784,3,6,2
1785,3,6,2
1786,2,6,2
1787,3,6,2
1788,3,6,2
1789,2,6,2
1790,2,6,2
1791,2,6,2
1792,3,6,2
1793,3,6,2
1794,3,6,2
1795,3,6,2
1796,2,6,2
1797,2,6,2
1798,3,6,2
1799,3,6,2
1800,3,6,2
1801,3,6,2
1802,3,6,2
1803,3,6,2
1804,3,6,2
1805,3,6,2
1806,3,6,2
1807,3,6,2
1808,3,6,2
1809,3,6,2
1810,3,6,2
1811,3,6,2
1812,3,6,2
1813,3,6,2
1814,3,6,2
1815,3,6,2
1816,1,6,2
1817,1,6,2
1818,1,6,2
1819,1,6,2
1820,1,6,2
1821,2,6,2
1822,1,6,2
1823,1,6,2
1824,2,6,2
1825,1,7,2
1826,1,7,2
1827,1,7,2
1828,1,7,2
1829,1,7,2
1830,1,7,2
1831,1,7,2
1832,1,7,2
1833,1,7,2
1834,1,7,2
1835,1,7,2
1836,1,7,2
1837,1,7,2
1838,1,7,2
1839,1,7,2
1840,1,7,2
1841,1,7,2
1842,1,7,2
1843,1,7,2
1844,1,7,2
1845,1,7,2
1846,1,7,2
1847,1,7,2
1848,1,7,2
1849,1,7,2
1850,1,7,2
1851,1,7,2
1852,1,7,2
1853,1,7,2
1854,1,7,2
1855,1,7,2
1856,1,7,2
1857,2,7,2
1858,2,7,2
1859,2,7,2
1860,2,7,2
1861,2,7,2
1862,2,7,2
1863,2,7,2
1864,2,7,2
1865,2,7,2
1866,2,7,2
1867,2,7,2
1868,2,7,2
1869,2,7,2
1870,2,7,2
1871,2,7,2
1872,2,7,2
1873,2,7,2
1874,2,7,2
1875,2,7,2
1876,2,7,2
1877,2,7,2
1878,2,7,2
1879,2,7,2
1880,2,7,2
1881,2,7,2
1882,2,7,2
1883,2,7,2
1884,2,7,2
1885,2,7,2
1886,2,7,2
1887,2,7,2
1888,2,7,2
1889,2,7,2
1890,2,7,2
1891,2,7,2
1892,2,7,2
1893,2,7,2
1894,1,7,2
1895,1,7,2
1896,1,7,2
1897,1,7,2
1898,1,7,2
1899,1,7,2
1900,2,7,2
1901,2,7,2
1902,2,7,2
1903,2,7,2
1904,2,7,2
1905,2,7,2
1906,3,7,2
1907,3,7,2
1908,3,7,2
1909,3,7,2
1910,3,7,2
1911,3,7,2
1912,3,7,2
1913,3,7,2
1914,3,7,2
1915,3,7,2
1916,3,7,2
1917,3,7,2
1918,3,7,2
1919,3,7,2
1920,3,7,2
1921,2,7,2
1922,2,7,2
1923,2,7,2
1924,3,7,2
1925,3,7,2
1926,3,7,2
1927,3,7,2
1928,3,7,2
1929,3,7,2
1930,3,7,2
1931,3,7,2
1932,3,7,2
1933,3,7,2
1934,3,7,2
1935,3,7,2
1936,3,7,2
1937,1,7,2
1938,1,7,2
1939,1,7,2
1940,2,7,2
1941,1,7,2
1942,2,7,2
1943,1,7,2
1944,1,7,2
1945,1,7,2
1946,1,7,2
1947,1,7,2
1948,1,7,2
1949,1,7,2
1950,1,7,2
1951,1,7,2
1952,1,7,2
1953,1,7,2
1954,1,7,2
1955,1,7,2
1956,1,7,2
1957,1,7,2
1958,1,7,2
1959,1,7,2
1960,1,7,2
1961,1,7,2
1962,1,7,2
1963,1,7,2
1964,1,7,2
1965,1,7,2
1966,1,7,2
1967,1,7,2
1968,1,7,2
1969,1,7,2
1970,1,7,2
1971,1,7,2
1972,1,7,2
1973,1,7,2
1974,1,7,2
1975,1,7,2
1976,1,7,2
1977,1,7,2
1978,1,7,2
1979,1,7,2
1980,1,7,2
1981,1,7,2
1982,1,7,2
1983,1,7,2
1984,1,7,2
1985,1,7,2
1986,1,7,2
1987,1,7,2
1988,2,7,2
1989,2,7,2
1990,2,7,2
1991,2,7,2
1992,2,7,2
1993,2,7,2
1994,2,7,2
1995,2,7,2
1996,1,7,2
1997,2,7,2
1998,2,7,2
1999,2,7,2
2000,2,7,2
2001,2,7,2
2002,2,7,2
2003,2,7,2
2004,2,7,2
2005,2,7,2
2006,2,7,2
2007,2,7,2
2008,2,7,2
2009,2,7,2
2010,2,7,2
2011,2,7,2
2012,2,7,2
2013,2,7,2
2014,2,7,2
2015,2,7,2
2016,2,7,2
2017,2,7,2
2018,2,7,2
2019,2,7,2
2020,2,7,2
2021,2,7,2
2022,2,7,2
2023,2,7,2
2024,2,7,2
2025,2,7,2
2026,2,7,2
2027,2,7,2
2028,2,7,2
2029,2,7,2
2030,2,7,2
2031,2,7,2
2032,2,7,2
2033,2,7,2
2034,2,7,2
2035,2,7,2
2036,2,7,2
2037,2,7,2
2038,2,7,2
2039,2,7,2
2040,2,7,2
2041,2,7,2
2042,2,7,2
2043,2,7,2
2044,2,7,2
2045,2,7,2
2046,2,7,2
2047,2,7,2
2048,2,7,2
2049,2,7,2
2050,2,7,2
2051,1,7,2
2052,1,7,2
2053,1,7,2
2054,1,7,2
2055,1,7,2
2056,1,7,2
2057,1,7,2
2058,2,7,2
2059,1,7,2
2060,2,7,2
2061,2,7,2
2062,1,7,2
2063,2,7,2
2064,2,7,2
2065,2,7,2
2066,2,7,2
2067,2,7,2
2068,2,7,2
2069,2,7,2
2070,2,7,2
2071,3,7,2
2072,3,7,2
2073,3,7,2
2074,3,7,2
2075,3,7,2
2076,3,7,2
2077,3,7,2
2078,3,7,2
2079,3,7,2
2080,3,7,2
2081,3,7,2
2082,3,7,2
2083,3,7,2
2084,3,7,2
2085,3,7,2
2086,3,7,2
2087,3,7,2
2088,3,7,2
2089,3,7,2
2090,2,7,2
2091,3,7,2
2092,3,7,2
2093,2,7,2
2094,2,7,2
2095,2,7,2
2096,3,7,2
2097,3,7,2
2098,3,7,2
2099,3,7,2
2100,2,7,2
2101,2,7,2
2102,3,7,2
2103,3,7,2
2104,3,7,2
2105,3,7,2
2106,3,7,2
2107,3,7,2
2108,3,7,2
2109,3,7,2
2110,3,7,2
2111,3,7,2
2112,3,7,2
2113,3,7,2
2114,3,7,2
2115,3,7,2
2116,3,7,2
2117,3,7,2
2118,3,7,2
2119,3,7,2
2120,1,7,2
2121,1,7,2
2122,1,7,2
2123,1,7,2
2124,1,7,2
2125,2,7,2
2126,1,7,2
2127,1,7,2
2128,2,7,2
2129,1,8,2
2130,1,8,2
2131,1,8,2
2132,1,8,2
2133,1,8,2
2134,1,8,2
2135,1,8,2
2136,1,8,2
2137,1,8,2
2138,1,8,2
2139,1,8,2
2140,1,8,2
2141,1,8,2
2142,1,8,2
2143,1,8,2
2144,1,8,2
2145,1,8,2
2146,1,8,2
2147,1,8,2
2148,1,8,2
2149,1,8,2
2150,1,8,2
2151,1,8,2
2152,1,8,2
2153,1,8,2
2154,1,8,2
2155,1,8,2
2156,1,8,2
2157,1,8,2
2158,1,8,2
2159,1,8,2
2160,1,8,2
2161,2,8,2
2162,2,8,2
2163,2,8,2
2164,2,8,2
2165,2,8,2
2166,2,8,2
2167,2,8,2
2168,2,8,2
2169,2,8,2
2170,2,8,2
2171,2,8,2
2172,2,8,2
2173,2,8,2
2174,2,8,2
2175,2,8,2
2176,2,8,2
2177,2,8,2
2178,2,8,2
2179,2,8,2
2180,2,8,2
2181,2,8,2
2182,2,8,2
2183,2,8,2
2184,2,8,2
2185,2,8,2
2186,2,8,2
2187,2,8,2
2188,2,8,2
2189,2,8,2
2190,2,8,2
2191,2,8,2
2192,2,8,2
2193,2,8,2
2194,2,8,2
2195,2,8,2
2196,2,8,2
2197,2,8,2
2198,1,8,2
2199,1,8,2
2200,1,8,2
2201,1,8,2
2202,1,8,2
2203,1,8,2
2204,2,8,2
2205,2,8,2
2206,2,8,2
2207,2,8,2
2208,2,8,2
2209,2,8,2
2210,3,8,2
2211,3,8,2
2212,3,8,2
2213,3,8,2
2214,3,8,2
2215,3,8,2
2216,3,8,2
2217,3,8,2
2218,3,8,2
2219,3,8,2
2220,3,8,2
2221,3,8,2
2222,3,8,2
2223,3,8,2
2224,3,8,2
2225,2,8,2
2226,2,8,2
2227,2,8,2
2228,3,8,2
2229,3,8,2
2230,3,8,2
2231,3,8,2
2232,3,8,2
2233,3,8,2
2234,3,8,2
2235,3,8,2
2236,3,8,2
2237,3,8,2
2238,3,8,2
2239,3,8,2
2240,3,8,2
2241,1,8,2
2242,1,8,2
2243,1,8,2
2244,2,8,2
2245,1,8,2
2246,2,8,2
2247,1,8,2
2248,1,8,2
2249,1,8,2
2250,1,8,2
2251,1,8,2
2252,1,8,2
2253,1,8,2
2254,1,8,2
2255,1,8,2
2256,1,8,2
2257,1,8,2
2258,1,8,2
2259,1,8,2
2260,1,8,2
2261,1,8,2
2262,1,8,2
2263,1,8,2
2264,1,8,2
2265,1,8,2
2266,1,8,2
2267,1,8,2
2268,1,8,2
2269,1,8,2
2270,1,8,2
2271,1,8,2
2272,1,8,2
2273,1,8,2
2274,1,8,2
2275,1,8,2
2276,1,8,2
2277,1,8,2
2278,1,8,2
2279,1,8,2
2280,1,8,2
2281,1,8,2
2282,1,8,2
2283,1,8,2
2284,1,8,2
2285,1,8,2
2286,1,8,2
2287,1,8,2
2288,1,8,2
2289,1,8,2
2290,1,8,2
2291,1,8,2
2292,2,8,2
2293,2,8,2
2294,2,8,2
2295,2,8,2
2296,2,8,2
2297,2,8,2
2298,2,8,2
2299,2,8,2
2300,1,8,2
2301,2,8,2
2302,2,8,2
2303,2,8,2
2304,2,8,2
2305,2,8,2
2306,2,8,2
2307,2,8,2
2308,2,8,2
2309,2,8,2
2310,2,8,2
2311,2,8,2
2312,2,8,2
2313,2,8,2
2314,2,8,2
2315,2,8,2
2316,2,8,2
2317,2,8,2
2318,2,8,2
2319,2,8,2
2320,2,8,2
2321,2,8,2
2322,2,8,2
2323,2,8,2
2324,2,8,2
2325,2,8,2
2326,2,8,2
2327,2,8,2
2328,2,8,2
2329,2,8,2
2330,2,8,2
2331,2,8,2
2332,2,8,2
2333,2,8,2
2334,2,8,2
2335,2,8,2
2336,2,8,2
2337,2,8,2
2338,2,8,2
2339,2,8,2
2340,2,8,2
2341,2,8,2
2342,2,8,2
2343,2,8,2
2344,2,8,2
2345,2,8,2
2346,2,8,2
2347,2,8,2
2348,2,8,2
2349,2,8,2
2350,2,8,2
2351,2,8,2
2352,2,8,2
2353,2,8,2
2354,2,8,2
2355,1,8,2
2356,1,8,2
2357,1,8,2
2358,1,8,2
2359,1,8,2
2360,1,8,2
2361,1,8,2
2362,2,8,2
2363,1,8,2
2364,2,8,2
2365,2,8,2
2366,1,8,2
2367,2,8,2
2368,2,8,2
2369,2,8,2
2370,2,8,2
2371,2,8,2
2372,2,8,2
2373,2,8,2
2374,2,8,2
2375,3,8,2
2376,3,8,2
2377,3,8,2
2378,3,8,2
2379,3,8,2
2380,3,8,2
2381,3,8,2
2382,3,8,2
2383,3,8,2
2384,3,8,2
2385,3,8,2
2386,3,8,2
2387,3,8,2
2388,3,8,2
2389,3,8,2
2390,3,8,2
2391,3,8,2
2392,3,8,2
2393,3,8,2
2394,2,8,2
2395,3,8,2
2396,3,8,2
2397,2,8,2
2398,2,8,2
2399,2,8,2
2400,3,8,2
2401,3,8,2
2402,3,8,2
2403,3,8,2
2404,2,8,2
2405,2,8,2
2406,3,8,2
2407,3,8,2
2408,3,8,2
2409,3,8,2
2410,3,8,2
2411,3,8,2
2412,3,8,2
2413,3,8,2
2414,3,8,2
2415,3,8,2
2416,3,8,2
2417,3,8,2
2418,3,8,2
2419,3,8,2
2420,3,8,2
2421,3,8,2
2422,3,8,2
2423,3,8,2
2424,1,8,2
2425,1,8,2
2426,1,8,2
2427,1,8,2
2428,1,8,2
2429,2,8,2
2430,1,8,2
2431,1,8,2
2432,2,8,2
2433,1,9,2
2434,1,9,2
2435,1,9,2
2436,1,9,2
2437,1,9,2
2438,1,9,2
2439,1,9,2
2440,1,9,2
2441,1,9,2
2442,1,9,2
2443,1,9,2
2444,1,9,2
2445,1,9,2
2446,1,9,2
2447,1,9,2
2448,1,9,2
2449,1,9,2
2450,1,9,2
2451,1,9,2
2452,1,9,2
2453,1,9,2
2454,1,9,2
2455,1,9,2
2456,1,9,2
2457,1,9,2
2458,1,9,2
2459,1,9,2
2460,1,9,2
2461,1,9,2
2462,1,9,2
2463,1,9,2
2464,1,9,2
2465,2,9,2
2466,2,9,2
2467,2,9,2
2468,2,9,2
2469,2,9,2
2470,2,9,2
2471,2,9,2
2472,2,9,2
2473,2,9,2
2474,2,9,2
2475,2,9,2
2476,2,9,2
2477,2,9,2
2478,2,9,2
2479,2,9,2
2480,2,9,2
2481,2,9,2
2482,2,9,2
2483,2,9,2
2484,2,9,2
2485,2,9,2
2486,2,9,2
2487,2,9,2
2488,2,9,2
2489,2,9,2
2490,2,9,2
2491,2,9,2
2492,2,9,2
2493,2,9,2
2494,2,9,2
2495,2,9,2
2496,2,9,2
2497,2,9,2
2498,2,9,2
2499,2,9,2
2500,2,9,2
2501,2,9,2
2502,1,9,2
2503,1,9,2
2504,1,9,2
2505,1,9,2
2506,1,9,2
2507,1,9,2
2508,2,9,2
2509,2,9,2
2510,2,9,2
2511,2,9,2
2512,2,9,2
2513,2,9,2
2514,3,9,2
2515,3,9,2
2516,3,9,2
2517,3,9,2
2518,3,9,2
2519,3,9,2
2520,3,9,2
2521,3,9,2
2522,3,9,2
2523,3,9,2
2524,3,9,2
2525,3,9,2
2526,3,9,2
2527,3,9,2
2528,3,9,2
2529,2,9,2
2530,2,9,2
2531,2,9,2
2532,3,9,2
2533,3,9,2
2534,3,9,2
2535,3,9,2
2536,3,9,2
2537,3,9,2
2538,3,9,2
2539,3,9,2
2540,3,9,2
2541,3,9,2
2542,3,9,2
2543,3,9,2
2544,3,9,2
2545,1,9,2
2546,1,9,2
2547,1,9,2
2548,2,9,2
2549,1,9,2
2550,2,9,2
2551,1,9,2
2552,1,9,2
2553,1,9,2
2554,1,9,2
2555,1,9,2
2556,1,9,2
2557,1,9,2
2558,1,9,2
2559,1,9,2
2560,1,9,2
2561,1,9,2
2562,1,9,2
2563,1,9,2
2564,1,9,2
2565,1,9,2
2566,1,9,2
2567,1,9,2
2568,1,9,2
2569,1,9,2
2570,1,9,2
2571,1,9,2
2572,1,9,2
2573,1,9,2
2574,1,9,2
2575,1,9,2
2576,1,9,2
2577,1,9,2
2578,1,9,2
2579,1,9,2
2580,1,9,2
2581,1,9,2
2582,1,9,2
2583,1,9,2
2584,1,9,2
2585,1,9,2
2586,1,9,2
2587,1,9,2
2588,1,9,2
2589,1,9,2
2590,1,9,2
2591,1,9,2
2592,1,9,2
2593,1,9,2
2594,1,9,2
2595,1,9,2
2596,2,9,2
2597,2,9,2
2598,2,9,2
2599,2,9,2
2600,2,9,2
2601,2,9,2
2602,2,9,2
2603,2,9,2
2604,1,9,2
2605,2,9,2
2606,2,9,2
2607,2,9,2
2608,2,9,2
2609,2,9,2
2610,2,9,2
2611,2,9,2
2612,2,9,2
2613,2,9,2
2614,2,9,2
2615,2,9,2
2616,2,9,2
2617,2,9,2
2618,2,9,2
2619,2,9,2
2620,2,9,2
2621,2,9,2
2622,2,9,2
2623,2,9,2
2624,2,9,2
2625,2,9,2
2626,2,9,2
2627,2,9,2
2628,2,9,2
2629,2,9,2
2630,2,9,2
2631,2,9,2
2632,2,9,2
2633,2,9,2
2634,2,9,2
2635,2,9,2
2636,2,9,2
2637,2,9,2
2638,2,9,2
2639,2,9,2
2640,2,9,2
2641,2,9,2
2642,2,9,2
2643,2,9,2
2644,2,9,2
2645,2,9,2
2646,2,9,2
2647,2,9,2
2648,2,9,2
2649,2,9,2
2650,2,9,2
2651,2,9,2
2652,2,9,2
2653,2,9,2
2654,2,9,2
2655,2,9,2
2656,2,9,2
2657,2,9,2
2658,2,9,2
2659,1,9,2
2660,1,9,2
2661,1,9,2
2662,1,9,2
2663,1,9,2
2664,1,9,2
2665,1,9,2
2666,2,9,2
2667,1,9,2
2668,2,9,2
2669,2,9,2
2670,1,9,2
2671,2,9,2
2672,2,9,2
2673,2,9,2
2674,2,9,2
2675,2,9,2
2676,2,9,2
2677,2,9,2
2678,2,9,2
2679,3,9,2
2680,3,9,2
2681,3,9,2
2682,3,9,2
2683,3,9,2
2684,3,9,2
2685,3,9,2
2686,3,9,2
2687,3,9,2
2688,3,9,2
2689,3,9,2
2690,3,9,2
2691,3,9,2
2692,3,9,2
2693,3,9,2
2694,3,9,2
2695,3,9,2
2696,3,9,2
2697,3,9,2
2698,2,9,2
2699,3,9,2
2700,3,9,2
2701,2,9,2
2702,2,9,2
2703,2,9,2
2704,3,9,2
2705,3,9,2
2706,3,9,2
2707,3,9,2
2708,2,9,2
2709,2,9,2
2710,3,9,2
2711,3,9,2
2712,3,9,2
2713,3,9,2
2714,3,9,2
2715,3,9,2
2716,3,9,2
2717,3,9,2
2718,3,9,2
2719,3,9,2
2720,3,9,2
2721,3,9,2
2722,3,9,2
2723,3,9,2
2724,3,9,2
2725,3,9,2
2726,3,9,2
2727,3,9,2
2728,1,9,2
2729,1,9,2
2730,1,9,2
2731,1,9,2
2732,1,9,2
2733,2,9,2
2734,1,9,2
2735,1,9,2
2736,2,9,2
2737,1,10,2
2738,1,10,2
2739,1,10,2
2740,1,10,2
2741,1,10,2
2742,1,10,2
2743,1,10,2
2744,1,10,2
2745,1,10,2
2746,1,10,2
2747,1,10,2
2748,1,10,2
2749,1,10,2
2750,1,10,2
2751,1,10,2
2752,1,10,2
2753,1,10,2
2754,1,10,2
2755,1,10,2
2756,1,10,2
2757,1,10,2
2758,1,10,2
2759,1,10,2
2760,1,10,2
2761,1,10,2
2762,1,10,2
2763,1,10,2
2764,1,10,2
2765,1,10,2
2766,1,10,2
2767,1,10,2
2768,1,10,2
2769,2,10,2
2770,2,10,2
2771,2,10,2
2772,2,10,2
2773,2,10,2
2774,2,10,2
2775,2,10,2
2776,2,10,2
2777,2,10,2
2778,2,10,2
2779,2,10,2
2780,2,10,2
2781,2,10,2
2782,2,10,2
2783,2,10,2
2784,2,10,2
2785,2,10,2
2786,2,10,2
2787,2,10,2
2788,2,10,2
2789,2,10,2
2790,2,10,2
2791,2,10,2
2792,2,10,2
2793,2,10,2
2794,2,10,2
2795,2,10,2
2796,2,10,2
2797,2,10,2
2798,2,10,2
2799,2,10,2
2800,2,10,2
2801,2,10,2
2802,2,10,2
2803,2,10,2
2804,2,10,2
2805,2,10,2
2806,1,10,2
2807,1,10,2
2808,1,10,2
2809,1,10,2
2810,1,10,2
2811,1,10,2
2812,2,10,2
2813,2,10,2
2814,2,10,2
2815,2,10,2
2816,2,10,2
2817,2,10,2
2818,3,10,2
2819,3,10,2
2820,3,10,2
2821,3,10,2
2822,3,10,2
2823,3,10,2
2824,3,10,2
2825,3,10,2
2826,3,10,2
2827,3,10,2
2828,3,10,2
2829,3,10,2
2830,3,10,2
2831,3,10,2
2832,3,10,2
2833,2,10,2
2834,2,10,2
2835,2,10,2
2836,3,10,2
2837,3,10,2
2838,3,10,2
2839,3,10,2
2840,3,10,2
2841,3,10,2
2842,3,10,2
2843,3,10,2
2844,3,10,2
2845,3,10,2
2846,3,10,2
2847,3,10,2
2848,3,10,2
2849,1,10,2
2850,1,10,2
2851,1,10,2
2852,2,10,2
2853,1,10,2
2854,2,10,2
2855,1,10,2
2856,1,10,2
2857,1,10,2
2858,1,10,2
2859,1,10,2
2860,1,10,2
2861,1,10,2
2862,1,10,2
2863,1,10,2
2864,1,10,2
2865,1,10,2
2866,1,10,2
2867,1,10,2
2868,1,10,2
2869,1,10,2
2870,1,10,2
2871,1,10,2
2872,1,10,2
2873,1,10,2
2874,1,10,2
2875,1,10,2
2876,1,10,2
2877,1,10,2
2878,1,10,2
2879,1,10,2
2880,1,10,2
2881,1,10,2
2882,1,10,2
2883,1,10,2
2884,1,10,2
2885,1,10,2
2886,1,10,2
2887,1,10,2
2888,1,10,2
2889,1,10,2
2890,1,10,2
2891,1,10,2
2892,1,10,2
2893,1,10,2
2894,1,10,2
2895,1,10,2
2896,1,10,2
2897,1,10,2
2898,1,10,2
2899,1,10,2
2900,2,10,2
2901,2,10,2
2902,2,10,2
2903,2,10,2
2904,2,10,2
2905,2,10,2
2906,2,10,2
2907,2,10,2
2908,1,10,2
2909,2,10,2
2910,2,10,2
2911,2,10,2
2912,2,10,2
2913,2,10,2
2914,2,10,2
2915,2,10,2
2916,2,10,2
2917,2,10,2
2918,2,10,2
2919,2,10,2
2920,2,10,2
2921,2,10,2
2922,2,10,2
2923,2,10,2
2924,2,10,2
2925,2,10,2
2926,2,10,2
2927,2,10,2
2928,2,10,2
2929,2,10,2
2930,2,10,2
2931,2,10,2
2932,2,10,2
2933,2,10,2
2934,2,10,2
2935,2,10,2
2936,2,10,2
2937,2,10,2
2938,2,10,2
2939,2,10,2
2940,2,10,2
2941,2,10,2
2942,2,10,2
2943,2,10,2
2944,2,10,2
2945,2,10,2
2946,2,10,2
2947,2,10,2
2948,2,10,2
2949,2,10,2
2950,2,10,2
2951,2,10,2
2952,2,10,2
2953,2,10,2
2954,2,10,2
2955,2,10,2
2956,2,10,2
2957,2,10,2
2958,2,10,2
2959,2,10,2
2960,2,10,2
2961,2,10,2
2962,2,10,2
2963,1,10,2
2964,1,10,2
2965,1,10,2
2966,1,10,2
2967,1,10,2
2968,1,10,2
2969,1,10,2
2970,2,10,2
2971,1,10,2
2972,2,10,2
2973,2,10,2
2974,1,10,2
2975,2,10,2
2976,2,10,2
2977,2,10,2
2978,2,10,2
2979,2,10,2
2980,2,10,2
2981,2,10,2
2982,2,10,2
2983,3,10,2
2984,3,10,2
2985,3,10,2
2986,3,10,2
2987,3,10,2
2988,3,10,2
2989,3,10,2
2990,3,10,2
2991,3,10,2
2992,3,10,2
2993,3,10,2
2994,3,10,2
2995,3,10,2
2996,3,10,2
2997,3,10,2
2998,3,10,2
2999,3,10,2
3000,3,10,2
3001,3,10,2
3002,2,10,2
3003,3,10,2
3004,3,10,2
3005,2,10,2
3006,2,10,2
3007,2,10,2
3008,3,10,2
3009,3,10,2
3010,3,10,2
3011,3,10,2
3012,2,10,2
3013,2,10,2
3014,3,10,2
3015,3,10,2
3016,3,10,2
3017,3,10,2
3018,3,10,2
3019,3,10,2
3020,3,10,2
3021,3,10,2
3022,3,10,2
3023,3,10,2
3024,3,10,2
3025,3,10,2
3026,3,10,2
3027,3,10,2
3028,3,10,2
3029,3,10,2
3030,3,10,2
3031,3,10,2
3032,1,10,2
3033,1,10,2
3034,1,10,2
3035,1,10,2
3036,1,10,2
3037,2,10,2
3038,1,10,2
3039,1,10,2
3040,2,10,2
3041,1,11,3
3042,1,11,3
3043,1,11,3
3044,1,11,3
3045,1,11,3
3046,1,11,3
3047,1,11,3
3048,1,11,3
3049,1,11,3
3050,1,11,3
3051,1,11,3
3052,1,11,3
3053,1,11,3
3054,1,11,3
3055,1,11,3
3056,1,11,3
3057,1,11,3
3058,1,11,3
3059,1,11,3
3060,1,11,3
3061,1,11,3
3062,1,11,3
3063,1,11,3
3064,1,11,3
3065,1,11,3
3066,1,11,3
3067,1,11,3
3068,1,11,3
3069,1,11,3
3070,1,11,3
3071,1,11,3
3072,1,11,3
3073,2,11,3
3074,2,11,3
3075,2,11,3
3076,2,11,3
3077,2,11,3
3078,2,11,3
3079,2,11,3
3080,2,11,3
3081,2,11,3
3082,2,11,3
3083,2,11,3
3084,2,11,3
3085,2,11,3
3086,2,11,3
3087,2,11,3
3088,2,11,3
3089,2,11,3
3090,2,11,3
3091,2,11,3
3092,2,11,3
3093,2,11,3
3094,2,11,3
3095,2,11,3
3096,2,11,3
3097,2,11,3
3098,2,11,3
3099,2,11,3
3100,2,11,3
3101,2,11,3
3102,2,11,3
3103,2,11,3
3104,2,11,3
3105,2,11,3
3106,2,11,3
3107,2,11,3
3108,2,11,3
3109,2,11,3
3110,1,11,3
3111,1,11,3
3112,1,11,3
3113,1,11,3
3114,1,11,3
3115,1,11,3
3116,2,11,3
3117,2,11,3
3118,2,11,3
3119,2,11,3
3120,2,11,3
3121,2,11,3
3122,3,11,3
3123,3,11,3
3124,3,11,3
3125,3,11,3
3126,3,11,3
3127,3,11,3
3128,3,11,3
3129,3,11,3
3130,3,11,3
3131,3,11,3
3132,3,11,3
3133,3,11,3
3134,3,11,3
3135,3,11,3
3136,3,11,3
3137,2,11,3
3138,2,11,3
3139,2,11,3
3140,3,11,3
3141,3,11,3
3142,3,11,3
3143,3,11,3
3144,3,11,3
3145,3,11,3
3146,3,11,3
3147,3,11,3
3148,3,11,3
3149,3,11,3
3150,3,11,3
3151,3,11,3
3152,3,11,3
3153,1,11,3
3154,1,11,3
3155,1,11,3
3156,2,11,3
3157,1,11,3
3158,2,11,3
3159,1,11,3
3160,1,11,3
3161,1,11,3
3162,1,11,3
3163,1,11,3
3164,1,11,3
3165,1,11,3
3166,1,11,3
3167,1,11,3
3168,1,11,3
3169,1,11,3
3170,1,11,3
3171,1,11,3
3172,1,11,3
3173,1,11,3
3174,1,11,3
3175,1,11,3
3176,1,11,3
3177,1,11,3
3178,1,11,3
3179,1,11,3
3180,1,11,3
3181,1,11,3
3182,1,11,3
3183,1,11,3
3184,1,11,3
3185,1,11,3
3186,1,11,3
3187,1,11,3
3188,1,11,3
3189,1,11,3
3190,1,11,3
3191,1,11,3
3192,1,11,3
3193,1,11,3
3194,1,11,3
3195,1,11,3
3196,1,11,3
3197,1,11,3
3198,1,11,3
3199,1,11,3
3200,1,11,3
3201,1,11,3
3202,1,11,3
3203,1,11,3
3204,2,11,3
3205,2,11,3
3206,2,11,3
3207,2,11,3
3208,2,11,3
3209,2,11,3
3210,2,11,3
3211,2,11,3
3212,1,11,3
3213,2,11,3
3214,2,11,3
3215,2,11,3
