  
  -----------------------------------------------
  NLP Solver 
  Argonne National Laboratory, 2016
  -----------------------------------------------


  Linear system solver ------	 Ma57.

solving ...
1st stage 156 variables, 0 equality constraints, 0 inequality constraints.
2nd stage (use 1st scenario): 1212 variables, 1212 equality constraints, 0 inequality constraints.
858 scenarios.
Total 1006524 variables, 1006368 equality constraints, 0 inequality constraints. 

 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 102	 4.7117402e+05  4.58e-03  2.11e+03  0.00e+00  -3.8  3.08e+03      - 	 1.00e+00  1.00e+00-o   1     - 	5.82e-11  0.00e+00   2.05e+04d  2.05e+04  1.64e-07  1.64e-07      150        0
 103	 4.6175677e+05  8.72e-03  1.45e+02  0.00e+00  -3.8  1.00e+03     -3.5	 1.00e+00  1.00e+00-b   1     - 	5.82e-11  0.00e+00   3.40e+03d  3.40e+03  2.29e-09  2.29e-09      152        0
 104	 4.6111274e+05  1.95e-03  1.78e+02  0.00e+00  -3.8  2.22e+02     -3.9	 1.00e+00  1.00e+00-b   1     - 	5.82e-11  0.00e+00   2.09e+03d  2.09e+03  7.26e-10  7.26e-10      153        0
 105	 4.6072681e+05  2.98e-03  1.97e+03  0.00e+00  -3.8  3.14e+03      - 	 1.00e+00  2.50e-01-o   3     - 	2.33e-10  0.00e+00   6.37e+03d  6.37e+03  2.49e-07  2.49e-07      153        0
 106	 4.5961177e+05  2.88e-03  1.45e+03  0.00e+00  -3.8  6.34e+02      - 	 1.00e+00  1.00e+00-b   1     - 	5.82e-11  0.00e+00   2.12e+03d  2.12e+03  1.04e-08  1.04e-08      153        0
 107	 4.5935968e+05  6.29e-04  1.04e+02  0.00e+00  -3.8  3.80e+02      - 	 1.00e+00  1.00e+00-b   1     - 	4.37e-11  0.00e+00   1.44e+02d  1.44e+02  3.28e-10  3.28e-10      153        0
 108	 4.5932561e+05  4.03e-05  1.66e+01  0.00e+00  -3.8  5.48e+01      - 	 1.00e+00  1.00e+00-b   1     - 	7.28e-12  0.00e+00   7.37e+00d  7.37e+00  2.92e-11  2.92e-11      153        0
 109	 4.5932307e+05  8.16e-08  3.25e-02  0.00e+00  -3.8  2.21e+00      - 	 1.00e+00  1.00e+00-b   1     - 	4.55e-13  0.00e+00   2.04e-02d  2.04e-02  1.08e-13  1.08e-13      153        0
 Iter	  Objective     Inf_pr	  Inf_du     Comp    lg(mu)   ||d||   lg(PrRg)	 alpha_du   alpha_pr    LS   lg(DuRg)	AugSysErr KKTSysErr    dWd0      dWd       thd0       thd      #RegFact   #KryIt
 110	 4.5932307e+05  3.37e-13  5.15e-09  0.00e+00  -5.7  1.44e-03      - 	 1.00e+00  1.00e+00-b   1     - 	2.15e-14  0.00e+00   1.13e-08d  1.13e-08  1.65e-22  1.65e-22      153        0


  Find Optimal solution! In Iter: 110
  Optimal solution is: 4.5932307e+05
  Addition Fact due to reg: 153 
  Iter is accecpted due to: 
							SWC and AC: 1 
							SRC __ Obj: 54 
							SRC __ Con: 7 
							SRC (both): 48 
init_x0  0.0
str_init_x0  0.0
eval_f  1.3265749280000123
eval_g0  166.7153740649992
eval_grad_f  1.2152433579999917
eval_jac  57.90024881500051
str_eval_jac  0.0
eval_h  605.5887787190002
str_eval_h 0.23415701900000102
eval_write_solution  0.03943803000000004
PIPS-NLP time:   4562.724734817 (s)
