#day,Chlorella,Rhodomonas,Oocystis,Microcystis,Planktothrix,Asterionella,Anabaena,Ceratium,
159,1.2445601375190027,0.004461961654700422,1.6428726583256173e-5,1.330989719008368e-10,1.1625473669091864,0.0003287448265601107,2.7075318955287614e-5,1.1579771952919165e-10,
160,2.1831647713942086,0.003971624661516136,1.6238126285972876e-5,1.3234809849800532e-10,1.0511811702141514,0.00031779003058928087,2.166361793229862e-5,1.1323976272702965e-10,
161,0.5107510979569704,0.0033517134765076078,1.6044464716548633e-5,1.3068051532327702e-10,0.8687253773421334,0.0003072683255495558,1.585245278533495e-5,1.0997540961237173e-10,
162,1.1864820916062258,0.003394044561372007,1.587112518180092e-5,1.3608293127941515e-10,0.8521249399058964,0.0002970157892294678,1.3777669476329493e-5,1.1334249347644857e-10,
163,2.4262189922819575,0.0028817752133507447,1.5687189851385553e-5,1.349772120197815e-10,0.8558032714597271,0.00028706046301465397,1.2293125963880896e-5,1.1164943049256632e-10,
164,1.3612419473405655,0.0020613406427624696,1.54976051437855e-5,1.3185705418068524e-10,0.7471625679734788,0.0002774133985718393,9.574591476638997e-6,1.07040830335872e-10,
165,2.3580835255771246,0.001341612473236006,1.5316296676342615e-5,1.3028239411384263e-10,0.5833783527093667,0.00026807774315509576,6.6913735355600305e-6,1.0391302275433227e-10,
166,1.0660506585599263,0.0009511533310844506,1.5132462570439098e-5,1.3162984171952794e-10,0.49550413397524984,0.00025904682064384983,5.103604041321064e-6,1.0358198435025129e-10,
167,1.8870394477330033,0.000672763773658168,1.4956907343681031e-5,1.3161232088713747e-10,0.49148080214879186,0.00025031190087530293,4.539191761567922e-6,1.037835336757733e-10,
168,1.117838321250198,0.00047677915576071843,1.477753789914171e-5,1.3114611145152576e-10,0.4425078828775771,0.00024186296700442117,3.6643812281072493e-6,1.0366690539046565e-10,
169,2.0639480061150532,0.0003691398029795038,1.4604810395738531e-5,1.324394216967259e-10,0.41271785945234907,0.00023369212464296083,3.060595072344287e-6,1.0496996690179537e-10,
170,0.782746061475595,0.00027539670902049603,1.4428677198110664e-5,1.3033500408132302e-10,0.36954473525175197,0.00022582919640990444,2.4482426952995584e-6,1.0433765363696233e-10,
171,1.517837539608748,0.0002479722401860186,1.4264118045945448e-5,1.3248498733160653e-10,0.337113665612287,0.0002182010947604805,1.991968226518546e-6,1.0762394153491842e-10,
172,2.716478727640712,0.00018043267950425734,1.4094775605773513e-5,1.30591822285202e-10,0.24166185869677456,0.00021080937722871583,1.2787716866452393e-6,1.0650428732265149e-10,
173,0.2517024747909783,0.00012670574296229595,1.395060401763219e-5,1.3063172169754561e-10,0.16637320324041982,0.00020408581722383709,7.939911939559589e-7,1.0440791479664964e-10,
174,0.41815333955760214,8.423098346432494e-5,1.3810821463761796e-5,1.3200414642092374e-10,0.13017269629445355,0.00019733626439179063,5.615859409355067e-7,1.0550224369843082e-10,
175,0.7340441478760124,6.23004377753848e-5,1.3662935247475587e-5,1.3358021576964567e-10,0.11621302379503402,0.0001906770445130152,4.532423349542138e-7,1.0841760879992403e-10,
176,1.2059634780438717,4.1705157402876074e-5,1.350801392540666e-5,1.325702572719741e-10,0.0955414601711162,0.00018419639490062934,3.3802733618224257e-7,1.0817549405885529e-10,
177,1.8720356347337794,2.464515012296049e-5,1.3348478287240163e-5,1.3047201504386482e-10,0.06935488982062805,0.00017791789827147864,2.233396728913966e-7,1.0581734568964456e-10,
178,0.8480110416508017,1.613747115620484e-5,1.3186072312678796e-5,1.306470263344973e-10,0.05483139712055856,0.00017184454507826433,1.6068476621013147e-7,1.050471734418573e-10,
179,1.3807001785259145,1.1379716991870073e-5,1.3032304748109872e-5,1.3206270842820617e-10,0.04704525850699444,0.00016597089766706038,1.2544595443351884e-7,1.0599642230669925e-10,
180,2.26748793979941,8.697874171075149e-6,1.2873739377778062e-5,1.333449216162058e-10,0.044031798947762324,0.00016029204529238072,1.0678992425175196e-7,1.0765312235763228e-10,
181,0.5800413903371019,5.761708247141418e-6,1.271460505054779e-5,1.3177790398825108e-10,0.03640655330411368,0.00015480152463959808,8.065107555935424e-8,1.0594800314814819e-10,
182,0.8812265620270074,3.490332659588924e-6,1.2565422080933266e-5,1.3111863675063228e-10,0.027351137341911518,0.00014949395151793958,5.5513448766497226e-8,1.0522361128118044e-10,
183,1.3000183083509558,1.945596602038735e-6,1.2414661039044878e-5,1.2989328392098532e-10,0.018830070947499587,0.00014436351792437868,3.511827847558495e-8,1.0465142301905308e-10,
184,1.8339210331725326,1.2056576966687546e-6,1.2262044359834637e-5,1.3040439813477326e-10,0.01421641890289946,0.0001394049208572942,2.434702339438239e-8,1.0485324969487013e-10,
185,0.4941182733023611,7.486537152397914e-7,1.2109947835417074e-5,1.30334464563322e-10,0.010878820586864063,0.0001346134959096915,1.71087782319223e-8,1.0441414971687998e-10,
186,0.7013685834487124,4.883467379887407e-7,1.1983016749975308e-5,1.3130245700373267e-10,0.008734628801230127,0.00013023459162304216,1.2596456684945256e-8,1.0506443447110146e-10,
187,0.8829556305511085,3.092293488248709e-7,1.1867675366901754e-5,1.313499771246214e-10,0.006847941222033203,0.00012611696482840988,9.055221005649796e-9,1.0531244445977321e-10,
188,1.0596410872402888,1.7297051660754305e-7,1.1755743849883194e-5,1.301492719217168e-10,0.004762372866572851,0.0001221535694988027,5.802543929713973e-9,1.039690188642075e-10,
189,1.2027715501429175,9.943809252793929e-8,1.1647838281358801e-5,1.3010023985120487e-10,0.003360034437112894,0.00011834374987267313,3.780628640541524e-9,1.0351830661684575e-10,
190,1.3595287006204189,6.089721300955109e-8,1.1539685494816563e-5,1.307734397406824e-10,0.0025266239081770205,0.00011463856015030375,2.630200421402821e-9,1.039047570778898e-10,
191,1.7427619941107801,3.994874194644119e-8,1.1410563332154549e-5,1.3177615216369127e-10,0.0020467338489477327,0.00011082346245227663,1.972819511651807e-9,1.0504794463769865e-10,
192,0.4044444801636191,2.613730770229279e-8,1.1272707919686755e-5,1.3184016938821403e-10,0.0016699646711787785,0.00010703751657360096,1.49343510863912e-9,1.0558238188562385e-10,
193,0.5979732765495761,1.635337753456824e-8,1.1158119522706012e-5,1.317553760358829e-10,0.0013082833279741178,0.00010357736588458783,1.0916151919896679e-9,1.057731869807342e-10,
194,0.891221507237314,1.1012029632360522e-8,1.1038953842272128e-5,1.32570493866962e-10,0.0010943756892627806,0.00010017298109515068,8.527260410667374e-10,1.0709449312612248e-10,
195,1.2231333405066214,5.409524675628868e-9,1.0909505775203498e-5,1.2954334420925913e-10,0.0006847305283455713,9.676806614466045e-5,5.138868810814639e-10,1.0462166841145923e-10,
196,1.2723103619228127,2.300557116928139e-9,1.079104422278565e-5,1.2789741459556488e-10,0.00036255619047199,9.35582904929688e-5,2.760974421867705e-10,1.0240095487096963e-10,
197,1.3418343616563455,9.505197750911996e-10,1.068366708245064e-5,1.2767995207848136e-10,0.00021154662291025247,9.053507269403058e-5,1.7058443204196077e-10,1.0149780330329763e-10,
198,1.4628565347548896,3.95581968038062e-10,1.0562404455137201e-5,1.271679772817254e-10,0.00013931135578446182,8.747982572328496e-5,1.218516697057163e-10,1.0109757727379302e-10,
199,1.6105333133846802,2.0539327079032557e-10,1.0434518680093933e-5,1.281951791067375e-10,0.00010697814112458659,8.446039248801457e-5,9.990914537264895e-11,1.019594237712449e-10,
200,0.1661851000857613,1.2152303560889632e-10,1.0305469885078323e-5,1.277984291845619e-10,7.960737476204178e-5,8.152264650477906e-5,8.275105255233624e-11,1.0177928062265698e-10,
201,0.22368552820196408,9.274180624991765e-11,1.0177969913771803e-5,1.295714776142307e-10,6.700664159051587e-5,7.867968302406619e-5,7.459915594973566e-11,1.035076333187378e-10,
202,0.2966611685937954,7.986872699329203e-11,1.0051531795714802e-5,1.2968420366597507e-10,5.576310592539637e-5,7.593217840051183e-5,6.78820073594079e-11,1.0443254834660324e-10,
203,0.37309066161080784,7.385355796618356e-11,9.926309729205738e-6,1.2803150483004898e-10,4.1699949949413926e-5,7.327811200183172e-5,6.050535505465616e-11,1.0373825062744563e-10,
204,0.4736318302006638,7.204815364625645e-11,9.802413323270328e-6,1.280564928832516e-10,2.8701672877399014e-5,7.07153578875754e-5,5.434412594815112e-11,1.0366495738883701e-10,
205,0.5254479463589226,7.091831423149714e-11,9.693306319064749e-6,1.2844112917949457e-10,1.875022605810559e-5,6.833783840860554e-5,5.006924105978796e-11,1.0344467255890875e-10,
206,0.5785683610505529,6.989408913503817e-11,9.592116976695541e-6,1.288166852416707e-10,1.3402871132554823e-5,6.608568125884571e-5,4.7989364366297555e-11,1.032310146645755e-10,
207,0.6149323372912316,6.792663399780848e-11,9.498533254463825e-6,1.2724652131088643e-10,9.538564036336006e-6,6.395157039552478e-5,4.65630910197264e-11,1.0190124795532421e-10,
208,0.7031076206029409,6.771520352645431e-11,9.390441530803135e-6,1.2735879486813714e-10,7.154566180522577e-6,6.178118235850985e-5,4.5775175346928075e-11,1.0203773209749856e-10,
209,0.7939451889813144,6.811624653894675e-11,9.276349901849784e-6,1.277139936278012e-10,5.613181769078417e-6,5.963624130849088e-5,4.5345484287236104e-11,1.0250312102790145e-10,
210,0.8870201099726018,6.867118788280961e-11,9.161296974968825e-6,1.278020459226462e-10,4.313398549407315e-6,5.75498822562318e-5,4.5092390877175505e-11,1.0280244188506425e-10,
