#Node Number,Latitude,Longitude,Technology,Capacity
n291,44.9744646,-92.2759466,tA1,30000
n292,44.1010454,-91.3519223,tA1,30000
n293,44.4660295,-91.2396458,tD1,30000
n294,44.567219,-91.3873166,tA2,50000
n295,44.2527847,-91.473426,tA1,30000
n296,43.4837071,-90.504433,tD1,30000
n299,43.6230688,-90.6908274,tD1,30000
n300,42.80393,-88.686927,tD2,50000
n301,42.5916836,-88.4334301,tD2,50000
n302,42.521046,-88.483013,tD1,30000
n303,45.690121,-91.992615,tA1,30000
n305,43.4990952,-88.0906797,tA2,50000
n306,43.4171767,-88.3677973,tD2,50000
n307,43.49071,-88.304271,tA1,30000
n308,44.3593038,-88.7235989,tD1,30000
n309,44.595906,-88.789993,tD2,50000
n310,44.3015689,-88.9612695,tA2,50000
n312,44.1701566,-88.9605491,tA2,50000
n313,44.146298,-88.651705,tD2,50000
n314,44.369922,-88.258894,tA4,250000
n315,43.895023,-88.549789,tA2,50000
n316,44.590176,-90.235843,tA1,30000
n317,44.58509,-90.019386,tD1,30000
n319,45.5060682,-91.738225,tB2,35000
n323,43.0324123,-89.3843206,tB4,100000
n325,44.8341639,-87.3770419,tB1,15000
n327,44.8755183,-91.9193422,tB3,70000
n333,42.6011194,-89.6384532,tB1,15000
n349,42.9105722,-87.8606367,tE2,35000
n350,42.9712071,-87.9040571,tE4,100000
n351,43.9441328,-90.8129118,tE2,35000
n352,45.6366228,-89.4120753,tE1,15000
n355,43.3872247,-87.875644,tB2,35000
n356,45.2519072,-92.2712996,tB1,15000
n364,43.7486054,-87.9770379,tB4,100000
n366,42.6330703,-88.6437138,tB2,35000
n369,43.4252776,-88.1834277,tE3,70000
n371,43.0373723,-88.3919026,tE4,100000
n374,43.015059,-88.1974148,tE4,100000
n380,42.7074784,-87.869763,tC4,30000
n381,42.850516,-88.069074,tE4,100000
n384,44.4562,-89.5007,tE2,35000
n385,42.915304,-87.941421,tE4,100000
n388,43.1781644,-87.9812322,tE4,100000
n392,46.6725057,-91.967139,tE1,15000
n394,43.186964,-88.0634981,tE4,100000
n398,44.4561674,-87.9334803,tE4,100000
n399,44.4110785,-89.8554012,tE2,35000
n400,43.5269302,-89.9977983,tE2,35000
n401,44.4772113,-87.5797791,tE1,15000
n402,43.0467563,-89.2638303,tE3,70000
n403,43.5616447,-89.4921611,tE1,15000
n405,44.172663,-87.840597,tE2,35000
n406,43.8711051,-88.9146809,tE1,15000
n408,43.463231,-88.553828,tE2,35000
n409,44.7709285,-88.5580195,tE2,35000
n410,45.2335146,-88.0837518,tE2,35000
n411,44.834371,-91.374225,tE4,100000
n412,45.9720821,-89.4148801,tE1,15000
n413,45.4451028,-89.7374587,tE1,15000
n414,42.8741902,-90.6718629,tE2,35000
n417,44.0249171,-89.8418716,tE2,35000
n418,44.0833447,-88.5321119,tE1,15000
n419,43.089253,-88.748861,tE2,35000
n423,42.648889,-88.7216993,tE1,15000
n424,44.2898206,-88.3350567,tE4,100000
n425,43.8013556,-91.2395807,tE3,70000
n426,43.59237,-90.8456325,tE1,15000
n427,44.038994,-88.5319227,tE4,100000
n428,42.8523824,-88.0726988,tC4,30000
n429,43.1485037,-89.2734432,tE4,100000
n432,43.0126109,-88.1913809,tC4,30000
n433,44.532291,-88.8507555,tE1,15000
n434,45.5193649,-91.1563029,tE2,35000
n436,46.670802,-90.9101708,tE1,15000
n438,42.5829131,-88.0448088,tE4,100000
n439,42.6489107,-89.0563767,tE3,70000
n440,44.2525222,-91.8123324,tE1,15000
n441,44.9395385,-89.8385679,tE3,70000
