Hour,Solar-bus015,Solar-bus018,Solar-bus019,Solar-bus032,Solar-bus054,Solar-bus055,Solar-bus069,Solar-bus076,Solar-bus092,Solar-bus100,Solar-bus104,Solar-bus105,Solar-bus110,Solar-bus112
181.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
183.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
184.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
185.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
188.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
189.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
190.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
191.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
192.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
193.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
194.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
195.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
197.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
198.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
201.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
203.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
204.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
205.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
206.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
207.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
209.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
210.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
211.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
214.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
215.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.152623984,0.0,0.0,0.0
216.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.76311992,0.0,0.0,0.0
216.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46848952437500024,0.0,0.0,0.0
216.75,0.0,0.0,0.0,0.0,0.0,0.0018333650625,0.0203475578125,0.001835198875,0.18674335137499998,0.009230420562500001,3.3033137958750007,0.11082027462499999,0.29918505937500006,0.10421130287500002
217.0,0.0,0.0,0.0,0.0,0.0,0.0091668253125,0.1017377890625,0.009175994375,0.933716756875,0.0461521028125,6.1381380673749995,0.554101373125,1.495925296875,0.521056514375
217.25,0.0,0.0,0.0,0.0,0.0,0.0,0.12838764456250007,0.0,1.455896771375,0.04243890949999998,8.421105061999999,0.7733075067500002,2.3790441881250004,0.8742232770624998
217.5,0.0,0.0,0.0,0.0,0.0,0.0,0.20977787581250007,0.0,2.202870176875,0.07936059174999999,11.2559293335,1.2165886052500001,3.5757844256250007,1.2910684885625
217.75,0.0,0.0,0.0,0.1467957109375,0.0,0.042117495375,0.3912853518125,0.04215962325,3.4985592388750004,0.1827693355,15.568006086,2.1063966897500004,5.589599870625,1.9317667023124998
218.0,0.0,0.0,0.0,0.7339785546875,0.0,0.08591865262500001,0.5727928278125001,0.08600459275,4.794248300874999,0.28617807924999994,19.8800828385,2.9962047742500006,7.603415315624999,2.5724649160625
218.25,0.0,0.0,0.0,0.53153267275,0.0,0.0847679945625,0.66176593525,0.08485278387500003,5.734438891625,0.31950213668750005,23.552772113750006,3.5137671802499995,9.130431538124999,3.1246410924999997
218.5,0.0,0.0,0.0,1.1187155165,0.0,0.1285691518125,0.84327341125,0.12869775337500003,7.030127953625,0.4229108804375,27.864848866250007,4.40357526475,11.144246983124999,3.7653393062499996
218.75,0.072630740375,0.0,0.0,2.9544642757500004,0.025433891749999993,0.2444619618125,1.18153246025,0.2447064853750001,8.982720196125,0.6419282264375,33.52185974875,5.93855324925,14.079486460624999,4.5986845705
219.0,0.363153701875,0.0,0.0,4.790213035,0.12716945875,0.3603547718125,1.51979150925,0.360715217375,10.935312438625001,0.8609455724375,39.17887063125001,7.473531233749999,17.014725938124997,5.43202983475
219.25,0.43588960868749993,0.0,0.0,5.509932437937499,0.0714271835000001,0.41348378918750006,1.7371990253749998,0.4138973771250001,12.478312451250002,0.9853174619375,44.262653209374996,8.536942085375,19.410991780624993,6.1924560375625
219.5,0.7264125701874999,0.0,0.0,7.345681197187499,0.17316275050000007,0.5293765991875,2.0754580743749997,0.529906109125,14.430904693750001,1.2043348079375,49.91966409187499,10.071920069875,22.346231258124995,7.0258013018125
219.75,1.4041592584375,0.08883183431249997,0.070785051125,11.0856577366875,0.5187806295,0.7529850169375,2.627103024875,0.753738191625,17.148587636250003,1.5880822966875001,56.78929075687499,12.450710864875001,26.307243593124994,8.0205876648125
220.0,2.0819059466875,0.44415917156249995,0.353925255625,14.825634276187499,0.8643985084999999,0.9765934346874999,3.178747975375,0.977570274125,19.86627057875,1.9718297854375002,63.658917421874996,14.829501659875,30.268255928124997,9.0153740278125
220.25,2.498513518624999,0.541850284875,0.05893222456249991,17.283919578499997,1.08244558375,1.1266243021250002,3.5751783006249997,1.1277512103125,22.1877733925,2.254335522,70.069854161875,16.74754322375,33.737259723125,9.964002186499998
220.5,3.176260206874999,0.8971776221249999,0.3420724290624999,21.023896118,1.4280634627499997,1.3502327198750002,4.126823251125,1.3515832928125,24.905456335,2.63808301075,76.939480826875,19.12633401875,37.698272058125,10.958788549499998
220.75,4.331266959124999,1.714462370375,1.4904370158125,27.1075369005,2.0250698507500005,1.7078497406250002,4.956549669125,1.7095580205625,28.4064096825,3.21172955,84.82489931937499,22.40072805875,42.657220065625,12.068932884499999
221.0,5.486273711374999,2.531747118625,2.6388016025625003,33.191177683,2.62207623875,2.065466761375,5.786276087125,2.0675327483125,31.90736303,3.78537608925,92.710317811875,25.675122098750002,47.616168073125,13.179077219499998
221.25,6.4920670690625,3.2827712547499996,3.7435745058749994,38.426376114374996,3.1801532005625006,2.3643526156875,6.4042563853125,2.3667175634375,35.273069854375,4.317054320875,100.42897524312501,28.903429135625007,52.493584174375,14.310736442500001
221.5,7.6470738213125,4.100056003,4.891939092625,44.510016896875,3.7771595885625002,2.7219696364374997,7.2339828033125,2.7246922911875,38.774023201875,4.8907008601249995,108.314393735625,32.17782317562501,57.452532181875,15.420880777500003
221.75,9.1601184543125,5.15967403775,6.386834051375,52.506135561875,4.5098680478125,3.2025644134374995,8.4387312035625,3.2057677841875,42.716395381875,5.583604826375,116.760757585625,35.812200968125005,62.852834621875004,16.540791252500004
222.0,10.6731630873125,6.2192920725,7.8817290101249995,60.502254226875,5.2425765070625,3.6831591904375,9.643479603812501,3.6868432771874997,46.658767561875,6.276508792624999,125.20712143562501,39.44657876062501,68.253137061875,17.6607017275
222.25,12.136032664624999,7.310795156999999,9.4479140771875,68.0287654975,6.0236887138125,4.1175364441874995,10.581965698562499,4.1216550180625,50.70432487750001,6.9807297381249995,133.7625266125,43.41281865625,73.949337715625,18.866080888125
222.5,13.649077297624999,8.37041319175,10.942809035937499,76.0248841625,6.756397173062499,4.5981312211875,11.7867140988125,4.6027305110625,54.646697057500006,7.673633704375,142.20889046250002,47.04719644875,79.34964015562501,19.985991363125002
222.75,15.348367965125,9.468295589,12.458160640937498,85.2846386475,7.469801326062499,5.1813419479375,13.471486233812499,5.1865245953125,58.59862866750001,8.391200840625,150.6968476625,50.35908602125,84.50252978812502,20.995198970625
223.0,17.047658632624998,10.566177986249999,13.9735122459375,94.54439313249999,8.1832054790625,5.7645526746875,15.1562583688125,5.7703186795625,62.5505602775,9.108767976874999,159.18480486250002,53.67097559375,89.65541942062501,22.004406578125
223.25,18.782670168124998,11.7979798976875,15.723190818750002,103.65896124874999,9.0225165686875,6.311726782,16.522267321875,6.318040098499999,66.821606715,9.884949218437498,168.04147944375,57.6559632575,95.44859091312499,23.15931737125
223.5,20.481960835625,12.8958622949375,17.23854242375,112.91871573374999,9.7359207216875,6.89493750875,18.207039456875,6.901834182749999,70.773538325,10.602516354687499,176.52943664375,60.96785283,100.601480545625,24.16852497875
223.75,22.195705690625,13.827940127437499,18.44827695375,122.79326398375,10.2750141904375,7.560402378,20.476837079375,7.5679646845,74.303169975,11.2501524071875,184.53963511875,63.274782207499996,104.818190095625,24.94656071625
224.0,23.909450545625003,14.7600179599375,19.658011483750002,132.66781223375,10.8141076591875,8.225867247250001,22.746634701875,8.23409518625,77.832801625,11.897788459687499,192.54983359375,65.58171158500001,109.034899645625,25.72459645375
224.25,25.72358858,15.884423016875001,21.19321522,142.661207325,11.5164350165625,8.8767221114375,24.726507421875002,8.885601069,81.82601098187502,12.625547200625,201.07428019374998,68.688559965625,114.07366653125,26.679152556875
224.5,27.437333435000003,16.816500849375,22.402949749999998,152.535755575,12.0555284853125,9.5421869806875,26.996305044375003,9.55173157075,85.35564263187501,13.273183253125001,209.08447866875,70.995489343125,118.29037608125,27.457188294375
224.75,29.022038780000003,17.436874194375,23.076852979999998,162.45677262499999,12.3188732078125,10.2545499041875,29.847677699375,10.264807037,88.12640401937502,13.790678693125,216.24976006875,71.90087331812501,121.09894915625,27.922806254375
225.0,30.606744125,18.057247539375,23.75075621,172.37778967499997,12.582217930312499,10.966912827687501,32.699050354375004,10.97788250325,90.897165406875,14.308174133125,223.41504146875,72.806257293125,123.90752223125001,28.388424214375004
225.25,32.27869506312499,18.768391075625,24.5776572475,182.4602646625,12.898810626875,11.727326633625,35.58757995125,11.7390569171875,94.01392237124999,14.832742838749999,230.82156903125,73.852192593125,127.12369831250001,28.953516188125
225.5,33.86340040812499,19.388764420625,25.2515604775,192.3812817125,13.162155349374999,12.439689557125,38.43895260625,12.452132383437501,96.78468375874999,15.350238278749998,237.98685043125,74.757576568125,129.9322713875,29.419134148125
225.75,35.28876512562499,19.784209348125003,25.5428561975,202.1025111125,13.262586524375,13.103617322125,41.43464101625,13.1167242409375,98.84116095625,15.814922493749998,244.54883125625,75.008376975625,131.7279949625,29.647980830625
226.0,36.71412984312499,20.179654275625,25.8341519175,211.8237405125,13.363017699374998,13.767545087124999,44.43032942625,13.7813160984375,100.89763815375,16.279606708750002,251.11081208124997,75.25917738312499,133.5237185375,29.876827513125
226.25,38.2206671,20.578854613124996,26.129938923125,221.76916826875,13.42010301,14.53843605375,47.7631435725,14.552978145,103.20635105187499,16.686910948125,257.6790855625,75.06263312624999,135.36679353125,30.137907632500003
226.5,39.6460318175,20.974299540624997,26.421234643125,231.49039766875,13.520534185,15.202363818750001,50.7588319825,15.2175700025,105.26282824937499,17.151595163125002,264.2410663875,75.31343353374999,137.16251710625,30.366754315
226.75,40.91005294,21.289761115624998,26.579006145625,240.84610004375,13.62445533,15.707528928750001,53.3531246625,15.723240405,106.74489644937499,17.675182270625,270.59355681249997,75.94249897124999,138.55748895624998,30.4736993225
227.0,42.174074062500004,21.605222690625,26.736777648125,250.20180241875002,13.728376475,16.21269403875,55.9474173425,16.2289108075,108.22696464937499,18.198769378125,276.9460472375,76.57156440874999,139.95246080625,30.58064433
227.25,43.52026921375001,21.851967135625,26.774498791875,259.8645728375,13.705750002499999,16.8799860975,59.15169150125,16.896870326875,109.89133096875001,18.609119449374997,283.1079252125,76.236860883125,141.08873515,30.662387975
227.5,44.78429033625001,22.167428710625,26.932270294375,269.22027521250004,13.809671147499998,17.3851512075,61.74598418125,17.402540729375,111.37339916875001,19.132706556874997,289.4604156375,76.86592632062501,142.48370699999998,30.7693329825
227.75,45.884964888750005,22.547852008125002,27.205600869375,278.0447111875,14.083485772499998,17.6212261675,63.39316964625,17.638851824375,112.42093354375001,19.826910676875,295.9972258625,78.90610538562501,144.09002495,30.869245915
228.0,46.98563944125001,22.928275305625,27.478931444375,286.86914716250004,14.357300397499998,17.8573011275,65.04035511125001,17.875162919375,113.46846791875001,20.521114796874997,302.5340360875,80.946284450625,145.6963429,30.9691588475
228.25,48.1630402075,23.18751256625,27.590883333125003,296.111385525,14.43691065625,18.27144659125,67.4099346925,18.289722634375003,114.5780229375,21.074290866874996,308.8426726375,81.76650048750001,146.87222094375,30.979163536875003
228.5,49.26371476,23.56793586375,27.864213908125002,304.9358215,14.71072528125,18.50752155125,69.05712015750001,18.526033729375,115.62555731249999,21.768494986874998,315.3794828625,83.80667955250001,148.47853889375,31.079076469375003
228.75,50.2076388375,24.131594451250002,28.391235755625,313.02609882499996,15.30011022125,18.416472456250002,69.4254110625,18.434893561875,116.4455528875,22.707608844375,322.2819645875,87.94384719750002,150.72922541875,31.296523034375003
229.0,51.151562915,24.695253038750003,28.918257603125003,321.11637615,15.889495161249998,18.32542336125,69.79370196750001,18.343753394375,117.26554846249999,23.646722701875,329.18444631250003,92.08101484250001,152.97991194374998,31.513969599375006
229.25,52.143117973125,25.15860329625,29.547687954999997,329.83736072500005,16.274017378125,18.28458095625,70.40850824312501,18.302870133749998,117.84270758125,24.5199263225,336.40545391874997,95.69620287875,155.1208732625,31.550136760000004
