Hour,Solar-bus015,Solar-bus018,Solar-bus019,Solar-bus032,Solar-bus054,Solar-bus055,Solar-bus069,Solar-bus076,Solar-bus092,Solar-bus100,Solar-bus104,Solar-bus105,Solar-bus110,Solar-bus112
25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.77406175,0.0,0.0,0.0
26.0,2.1269112225,2.211649492,5.11096451,2.4898869565,2.3730692675,0.0,3.9564911855,0.904114269,10.4141049945,1.423834365,20.917939705000002,17.5970343925,8.237748022,6.837298972999999
27.0,5.15145906,5.263063805,12.45085561,7.038517475,6.026519129,0.003828947,9.496167685,2.2371180745,26.815028204999997,3.5934583045,46.848533814999996,41.91167245,20.076142115,16.7011733225
28.0,8.963544366,9.1600680755,21.1935674005,14.811511552499999,10.9753859685,0.019670299500000002,16.041693863,3.8684088315,48.861576995,7.4078736495,77.622469735,68.5882345,33.98312643,28.362337845
29.0,13.427086293999999,14.214298935,30.889316403,28.133028211499997,17.1085099275,0.106815457,23.004639625,5.7211684465,76.21255873,13.481907755,110.29637310000001,93.27104083,48.42664515,40.591507325
30.0,18.220458464,20.08872697,40.651910995,47.223302294999996,24.346276575,0.26715331200000003,29.771419726999998,7.6594430655,108.115297355,21.867179795,142.4427399,112.60468843,62.220559235,52.36122494999999
31.0,22.911189880000002,26.503105509999997,49.817548833,70.292570875,32.609056955,0.508314595,36.3249650755,9.5489485025,142.17118324999998,31.490852545,173.6975477,127.23488083999999,75.562396895,63.45134749
32.0,27.02415931,33.138073645,57.741849885,94.92931798000001,41.817218505,0.835178133,42.78123946,11.2516264295,175.5701234,40.96687128,204.21264424999998,138.80759825,88.99560314499999,73.84356011999999
33.0,30.084245525,39.674270505,63.780434199999995,118.722027535,51.891128640000005,1.252622753,49.256206649999996,12.629418524,205.5020247,48.909181255,234.1398775,148.96882085,103.06362300500001,83.51954801
34.0,31.82511495,45.809418335000004,67.539983245,139.726107425,62.77739526,1.7438557595000002,55.72935476,13.589123317,229.86898825,54.32736797,263.49086465000005,159.07184289999998,118.0650263,92.48112950000001
35.0,32.815584584999996,51.309572020000004,69.63142459,157.86466065000002,74.52758813,2.2053983635,61.634269185,14.216966785999999,249.42189185,57.81357786,291.7163008,169.29921445,133.31888215,100.81065534000001
36.0,33.833259075,55.957869575000004,70.916747405,173.527714165,87.21951749,2.5121002515,66.2680596,14.644031743000001,265.62380735,60.35559762,318.12665025,179.54079975000002,147.89938460000002,108.61060965
37.0,35.655743064999996,59.53744904,72.2579408,187.105294765,100.93099358,2.5388111105,68.92783578,15.0014010295,279.93780655,62.941213905000005,342.0323774,189.68646289999998,160.8807274,115.98347625
38.0,38.74406368,61.991048955,74.34200467,199.050997765,115.46356589999999,2.216326262,69.13036888,15.359032194,293.48858775,66.37849191000001,362.87966665,199.6302151,171.47412565,122.96694375000001
39.0,42.292937955,63.899809945,77.155982005,210.07269221,129.51374099999998,1.6992235610000002,67.27107603,15.5423817055,306.04735475,70.756610835,380.65758245,209.28265564999998,179.43887865,129.33951875
40.0,45.180505395,66.00447316,80.511926585,220.94181551499997,141.50176455000002,1.198026496,63.965035925,15.31578077,317.04693785,75.98502838,395.49090905,218.55853085,184.67130650000001,134.81491235
41.0,46.2849055,69.04577974,84.22189218,232.429805085,149.8478825,0.9232585565,59.82732721,14.443560579,325.92016724999996,81.97320226,407.5044308,227.37258705,187.0677296,139.1068358
42.0,44.978014705,73.525470915,88.04661383,245.075712355,153.58889525,1.0292643264999999,55.55760506,12.814191984499999,332.4560377,88.42901087499999,416.86827025,235.5461219,186.750204,142.0507929
43.0,42.606657115000004,78.98928827,91.541551645,258.48904465,154.22782195,1.445672777,52.19383076,10.81270443,337.86820190000003,94.254015425,423.9339023,242.52663845,184.74372914999998,143.96945855
44.0,41.011393749999996,84.74397345,94.210846995,272.0469232,153.8842366,2.0459339725,50.858542125,8.948267016500001,343.7264773,98.14819779999999,429.09813995,247.66819105000002,182.29904015,145.30730045
45.0,42.03278564,90.09626811999999,95.558641265,285.1264694,154.67771295,2.7034979805,52.674276975,7.7300488345,351.60068115,98.81153992,432.75779639999996,250.32483395,180.66687215,146.50878625
46.0,46.8736823,94.52988118,95.31821672999999,296.97705745,158.02909875,3.3077260875,58.203684585000005,7.5163586635,362.37656935,95.532777025,435.2104594,250.00596295000003,180.7356495,147.88466945
47.0,54.18608721,98.236390515,94.13941929500001,306.33707315,162.5643367,3.8116244679999998,65.76986011,8.062064021000001,374.20365225,89.95565787999999,436.3568159,246.84233875,181.9445527,149.2108471
48.0,61.984292325,101.58434123,92.90123578500001,311.81715545,166.21064330000002,4.1841105165000005,73.13601015,8.971172102499999,384.54737875,84.31268460499999,435.99832755,241.12006350000001,183.37045145,150.129502
49.0,68.282589605,104.942278445,92.482653015,312.02794305,166.895235,4.3941016295,78.06534133,9.8476901045,390.87319775000003,80.836359325,433.93645605,233.1252394,184.09021525,150.2828171
50.0,71.45768842,108.477673905,93.45464145,305.8199568,163.22092945,4.420566513,78.94004491499999,10.371894125,391.4133659,80.9689353,429.9912144,223.43807950000001,183.33869090000002,149.37475725000002
51.0,71.335967785,111.553706,95.156106185,293.0032451,156.49294880000002,4.282679118000001,76.618250815,10.529135862499999,387.4673709,82.991670365,424.056821,213.8152408,180.9826334,147.3564156
52.0,68.10622409999999,113.332479715,96.61793596999999,273.6277384,148.69211645000001,4.0096647075,72.5770736,10.381035918499999,381.10150805,84.39557349,416.0460456,206.30749145,177.04677479999998,144.24066735
53.0,61.95725378,112.976100025,96.871019545,247.74336714999998,141.79925565000002,3.6307485435,68.293627845,9.989214893,374.38207285,82.671653655,405.87165775,202.96559945,171.5558472,140.04038765
54.0,53.32391535,110.02351478,95.20607741500001,216.1811064,137.2611096,3.1797604909999997,64.837043565,9.4064241745,368.78017585,76.13290330000001,393.48172735,204.92281425,164.66693355,134.82843015
55.0,43.62531574,105.521043335,91.95315708999999,182.8961099,134.38810075,2.7089488245,61.64451264,8.6499383395,363.38618865,66.38024870999999,378.96552410000004,209.64231075,157.06652045,128.91756220000002
56.0,34.526623985,100.89184777,87.702137825,152.62457615,131.95657135,2.2751664204999997,57.745242395000005,7.728162749999999,356.695298,55.836599660000005,362.44761804999996,213.66974514999998,149.5734452,122.6805298
57.0,27.69300914,97.55909031,83.042898905,130.10270350000002,128.74286375,1.9352661575,52.168440155,6.6495027725,347.2026908,46.9248659,344.052579,213.55077384999998,143.00654531,116.4900787
58.0,24.30158495,96.50031938500001,78.462252265,118.52597816,123.7717746,1.7929648545,44.393881885,5.4457966325000005,333.754149,41.470258415,323.85441460000004,206.7182764,137.82622584,110.57897875
59.0,23.577244035,96.91062903,74.03474062000001,114.927037295,117.0619188,1.6537254635,35.703618075,4.2426139880000004,316.59783565,38.907193070000005,301.72488305,194.15402595,133.05916265000002,104.62009565
60.0,24.256823715,97.53949949,69.73183934,114.79780574499999,108.8803654,1.6734434035,27.830267845,3.1889573574999996,296.33250905,38.072386975,277.4851803,177.72701905000002,127.3735992,98.146319045
61.0,25.077161335,97.13641115000001,65.52502381,113.630208465,99.49418366500001,1.7651592745000002,22.506450315000002,2.4338292595,273.55692739999995,37.80255722,250.9565024,159.30625220000002,119.43777895,90.69053856
62.0,25.00589763,94.59150393,61.293419015,107.90237756,89.134522355,1.8986873954999999,20.859046720000002,2.074643962,248.67438780000003,37.075336495,222.04057795,140.4243596,108.29566152,81.90156161
63.0,23.933887025,89.357556485,56.546748285,98.037274045,77.888848045,2.028082147,21.591986775000002,2.002462735,221.30634295,35.432019815000004,190.961267,121.26852645,94.494070505,71.891866655
64.0,21.982787345,81.02800708,50.70238456,85.444066155,65.808706805,2.1034579245,22.803462279999998,2.0567585995,190.8787841,32.554817795000005,158.0229621,101.689575565,78.95554548,60.889849915
65.0,19.274256434999998,69.19629399499999,43.17770077,71.531922205,52.945644709999996,2.074929124,22.59166506,2.077004576,156.81770269999998,28.12594104,123.53005605000001,81.53832983999999,62.6026261,49.12390762
66.0,15.968941755,53.93235058,33.728092405,57.564875279999995,39.53910879,1.9086874515,19.600324,1.939345672,119.3161362,22.06291926,88.25931683,60.963034125,46.377405055,36.950255925
67.0,12.38344935,37.212090245,23.4610452,44.226417915,26.580149900000002,1.635233855,14.655316275,1.6666148425,81.635306,15.22455856,54.87701373,41.301621455,31.300187325000003,25.236390784999998
68.0,8.873374864999999,21.487921435,13.822067455,32.054907495,15.247719835,1.3011465945,9.128056135,1.3183170285,47.803479575,8.7049841455,26.52179136,24.18944688,18.41083096,14.977628079999999
69.0,5.7943139815,9.2122526195,6.2566674625,21.588701405000002,6.720770404,0.9530039285,4.389957819499999,0.9539571725,21.848924365000002,3.5983212184999998,6.3322943145,11.261865445,8.749194012499999,7.169283716000001
70.0,3.425297991,2.1555743325,1.8097127295,13.248280965,1.7993969250000001,0.6318927974999999,1.488100143,0.6248215255,6.591020875,0.6989561015,0.0,3.6213482595000004,2.992993886,2.4887609580000003
71.0,1.7391007045,0.3828273895,0.4298730475,6.9826232535,0.5108483975,0.356934867,0.1722201845,0.34932157900000005,0.71098965,0.0,0.0,0.2388306795,0.6330782855,0.341812622
72.0,0.631931561,0.0206342525,0.069596479,2.6228292625,0.100947374,0.1417604855,0.0,0.13765013650000002,0.0,0.0,0.0,0.0,0.1113117365,0.0
73.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
74.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
75.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
77.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
80.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
82.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
84.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
85.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
87.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
89.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
90.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
91.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
95.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
98.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
102.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
103.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
106.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
109.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
112.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
114.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
116.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
118.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.192234514,0.0,0.0,0.0
122.0,2.368563503,2.2718924635,6.2890451575,0.0,1.027392196,0.0,1.99622636,0.993827261,7.1779686174999995,0.9411320795,17.602344255,17.0106899595,9.9118172215,3.8149770465
123.0,6.046079874499999,5.7760014945,14.765184676,0.0,3.2457438979999997,0.0,4.929273298,2.37005511,17.849963605,2.329508792,38.650198235000005,40.240671013000004,24.737585185,9.713779562500001
124.0,10.987557004500001,10.355783051,23.634065004,3.3867804295,7.2889716315,0.0109005895,9.0373803145,3.896946789,31.077564789999997,4.030001432,64.713029465,65.17416859,43.280624005,17.44986085
125.0,17.086139773,15.854693084500001,31.1013326085,12.358117660000001,13.79099193,0.126817585,14.193789125999999,5.426064004500001,45.92235201,5.907481295,94.16807098,87.295408155,64.344253795,26.77667419
126.0,24.156616411,22.08536311,35.81553679,27.698451495,23.172492509999998,1.236275389,20.276043013,6.7250087045,61.477305314999995,8.490380440500001,125.55096135,103.24812553,86.681988535,37.38512375
127.0,31.63848558,28.73712683,38.1968382495,47.148637855000004,35.001245875,2.7245434435,26.81389368,7.619624284,76.961005575,12.0043748995,158.0309616,114.314098065,108.84811761,48.715917155
128.0,38.877423535000005,35.468493519999996,39.1083005395,67.602301085,48.631795725,4.2942893315,33.250144945,7.943251269,91.62343389,17.007503919,190.9357382,122.934613555,129.3471242,60.1472129
129.0,45.219106535,41.937972439999996,39.412987209,85.953065525,63.418685755,5.648180636,39.027600625,7.5292301855,104.71457135,24.057806730000003,223.59295774999998,131.55095973,146.6834916,71.057169485
130.0,50.1391449,47.891335999999995,39.824349442,99.93128913000001,78.727346815,6.5572859225,43.71334611,6.314191087,115.87928815000001,33.376540615,255.33212325,141.789007625,159.84496095,80.867322985
131.0,53.632885185,53.42340921,40.45738892,110.61426424999999,93.966758345,7.0662776880000004,47.371593025,4.6479221125,126.34201110000001,43.837835014999996,285.4900837,152.0129609,169.75230505,89.17271963499999
132.0,55.825608009999996,58.71628022,41.277494970000006,119.91601695,108.55678695,7.2882294084999995,50.1908346,2.983500925,137.72205595,53.979037415,313.4055247,159.77160644999998,177.80955455,95.611783285
133.0,56.842593995,63.952037180000005,42.250056895,129.7505731,121.9172992,7.336214558,52.359564035000005,1.7740051870000009,151.63873865,62.337495309999994,338.4171317,162.6137313,185.42074025,99.82293787
134.0,56.92170238999999,69.27510714499999,43.38425259,141.57042604999998,133.59562340000002,7.349915095,54.1799017,2.031507869,169.0561324,67.80852365,360.003742,159.3067147,193.68722689999998,101.752948895
135.0,56.751107000000005,74.67927276,44.86441421,154.9819383,143.64893445,7.5754468775,56.408476625,2.352624233,188.31734,70.719307325,378.20479965000004,153.49230584999998,202.49971525,102.581949095
136.0,57.13156026,80.12065556,46.91866248,169.1299396,152.261869,8.285534234,59.915545,2.7147057,207.11022179999998,71.754998685,393.19990040000005,150.0308463,211.44624040000002,103.79841273
137.0,58.863814610000006,85.55537709000001,49.77511812,183.15925985,159.61906375,9.752901497,65.57136303,3.0951036915,223.12263785,71.600750085,405.16864015,153.7826776,220.1148371,106.890814215
138.0,62.3978712,90.89708785,53.439534695,196.0658641,165.78551385,12.1136466425,73.81379979,3.8839634160000003,234.63854315,70.84290172,414.32822945,167.73510925,228.01962905,112.82043943000001
139.0,66.780726025,95.889554145,57.028197105000004,206.25025895,170.34764884999998,14.957362224,83.351175975,4.5331572585,242.32627125,69.67254512,421.0463386,187.3833221,234.37909480000002,120.4398199
140.0,70.70862381500001,100.23407127499999,59.435023095,211.96408630000002,172.77225695,17.737014433,92.459425135,4.977102933,247.4502506,68.181959645,425.72825264999994,206.349465,238.3378016,128.07429869999999
141.0,72.877809245,103.63193447500001,59.553930395,211.458988,172.52612614999998,19.9055694665,99.41448081,5.1502181535,251.27490939999998,66.46342465,428.77925675,218.2556866,239.04031675,134.0492189
142.0,72.39135407500001,105.91710691,56.825240805,203.77667295,169.42791814999998,21.0183808315,102.96108826,5.0185358135,254.62310695000002,64.688326375,430.5560918,218.73357629999998,236.09415554999998,137.132954
143.0,69.97963788,107.45422304,52.87489231,191.11911800000001,164.70378845,21.040351314499997,103.71923903499999,4.674549515,256.55142605,63.34447855,431.22132195,211.4524855,230.95862565,137.86599955
144.0,66.779867385,108.74058529999999,49.87522696,176.478367,159.93176595,20.038771007,102.77773648499999,4.242368038,255.67488070000002,62.99880177,430.88896754999996,202.091206,225.55598270000002,137.2318815
145.0,63.929249209999995,110.273496,49.998586790000004,162.84646375,156.68987959999998,18.080930015499998,101.225383765,3.846100163,250.60848465,64.218216645,429.6730486,196.3285299,221.8084824,136.21412579999998
146.0,62.29496752,112.44491525000001,54.67225365,152.56424971,156.05754085,15.329247579499999,99.899777105,3.587550169,240.5110939,67.191332085,427.45162575,198.12625055,220.9904414,135.50355904999998
147.0,61.66411651,115.22543405,62.343268625,145.367756555,157.11969084999998,12.3266595525,98.63368437,3.4793043305,226.71693315,70.593510235,423.1589214,204.57816780000002,221.78442035,134.6202102
148.0,61.553767889999996,118.48030115,70.71361261999999,140.341813505,158.46265334999998,9.711230924,97.008666285,3.5116444215000002,211.1040692,72.721801555,415.49319875000003,211.0610829,222.2250409,132.7914087
149.0,61.48099337,122.07476535,77.485266475,136.571249785,158.672752,8.121026685,94.60628359,3.674852215,195.55056875,71.87325649,403.1527206,212.9517971,220.34692454999998,129.244484
150.0,61.037396955,125.61455555,80.9156627,133.274820275,156.6340299,7.973120380000001,91.155623345,4.6028335505,181.96137435,67.00487041,385.41958405,206.9657322,214.710955,123.42176755
151.0,60.11271183,127.6673213,81.4840402,130.206982275,152.4214079,8.8006197315,86.97587765,5.48464275,172.34893085,59.71341828999999,363.911222,195.17279209999998,205.9830637,115.62559830000001
152.0,58.671203489999996,126.54119234999999,80.22508931,127.25611884,146.40752615,9.915641001,82.53376485999999,6.1061953,168.752559,52.255620025,340.82890125,180.9815011,195.35544425,106.37331705
153.0,56.6771374,120.54429830000001,78.17350052,124.31061288500001,138.96502495,10.630300461000001,78.296003385,6.253406685,173.21157925,46.888195515,318.37388880000003,167.8003836,184.02029025000002,96.182264575
154.0,54.089841320000005,108.7430214,76.16301308999999,121.267948885,130.45037585,10.440774168499999,74.549716765,7.6367201035,186.32936815,45.23373194,298.11176115,158.0928316,172.87811555000002,85.578332595
155.0,50.84889206,93.23675344,74.22356161,118.06201684999999,121.1553762,9.579477364999999,70.86364924,9.101928238,202.96552574999998,46.37828572,279.06533315,150.5417082,161.66271569999998,75.12161609500001
156.0,46.88892868,76.8831388,72.1841295,114.635808445,111.3556547,8.462885072999999,66.62695022,10.344370184999999,216.54370795,48.773780560000006,259.62172945,142.8847439,149.8162067,65.380760905
157.0,42.144590265,62.539821785,69.87370018,110.932315095,101.32684014,7.5074723225,61.228769115,11.059385035,220.48757080000001,50.87214016,238.1680745,132.85966935,136.7807043,56.924412855
158.0,36.649130670000005,52.319155505,67.080900255,106.751456515,91.23106820999999,7.0158738945,54.26787079,11.024226993,210.03887344999998,51.34458282,213.43899185,118.84227154999999,122.1432306,50.08992231
159.0,30.830262885,45.352328285,63.43292905,101.32086493,80.77650278,6.835363581499999,46.181481919999996,10.343810671,187.7117882,49.73950514,185.559101,101.760562635,106.0704316,44.28945774
160.0,25.214314700000003,40.025237235000006,58.516629065000004,93.725100585,69.55781472,6.699374927499999,37.616444605,9.2049657905,157.8385907,45.8245983,155.00052045,83.18061091,88.87385934,38.703892135000004
161.0,20.327613900000003,34.72377946,51.91884281,83.04872388999999,57.16967491,6.3413414775,29.219600964999998,7.79452206,124.75155655,39.367553475,122.23536865,64.66848482500001,70.86506593499999,32.51409848
162.0,16.543748485000002,28.253118075,43.470626515,68.870592545,43.521362925,5.570508924,21.559502029999997,6.284282601,92.34490361,30.4514543,88.18881632,47.609022769999996,52.542382865,25.203954895
163.0,13.6253473425,21.09548016,33.979891325,52.746753885000004,29.78059313,4.4993715545,14.891534515,4.785944111,62.76061894,20.420954209999998,55.598242645,32.662143205,35.15125931,17.46935996
164.0,11.1822995785,14.152358779,24.498762107,36.72755265,17.429688615,3.316235803,9.392794022,3.3961766855000004,37.70263189,10.936099077,27.65407898,20.3065346,20.123923859999998,10.309217405
165.0,8.8244943015,8.3252470055,16.07936373,22.863333580000003,7.95097244,2.2094081059999997,5.2403761845,2.2116504225,18.87487179,3.656934779,7.546756691500001,11.02088543,8.892605126500001,4.7224309285
166.0,6.2798912435,4.2936573204999995,9.554108942000001,12.736266815,2.382948114,1.331080733,2.5233165575,1.306232934,7.357132239,0.4050297135,0.0,5.062764594,2.4118431175,1.4252961185
167.0,3.7487326165,1.8491798790000002,4.876561979,6.055824158,0.3043701645,0.6889892950000001,0.9784104715,0.6625819015000001,1.732663847,0.0,0.0,1.8052627120000002,0.0,0.033335875
168.0,1.549331257,0.5614242485000001,1.797560378,2.0633028165000002,0.0,0.2547552355,0.298865221,0.240552524,0.0403584385,0.0,0.0,0.6545672985,0.0,0.0
169.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
170.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
171.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
172.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
