WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: (((-1.000000) * <_var0_>) + ((-1.000000) * <_var4_>) + ((-1.000000) * <_var8_>) + ((-1.000000) * <_var12_>) + ((-1.000000) * <_var16_>) + ((-1.000000) * <_var20_>)) <= -29;
violation: right hand side is violated by 29 (scaled: 29)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 1803 upgd conss, 0 impls, 0 clqs
(round 2, fast)       0 del vars, 139 del conss, 0 add conss, 3111 chg bounds, 0 chg sides, 0 chg coeffs, 1803 upgd conss, 0 impls, 0 clqs
(round 3, fast)       0 del vars, 163 del conss, 0 add conss, 3111 chg bounds, 0 chg sides, 0 chg coeffs, 1803 upgd conss, 0 impls, 0 clqs
(round 4, exhaustive) 0 del vars, 919 del conss, 0 add conss, 3111 chg bounds, 0 chg sides, 0 chg coeffs, 1803 upgd conss, 0 impls, 0 clqs
presolving (5 rounds: 5 fast, 2 medium, 2 exhaustive):
 0 deleted vars, 919 deleted constraints, 0 added constraints, 3111 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 1906 variables (0 bin, 0 int, 0 impl, 1906 cont) and 884 constraints
    883 constraints of type <linear>
      1 constraints of type <quadratic>
Presolving Time: 2.19

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   1900 |  1901 | 19258 |   9.3 | 182M| 1.392988e+06 | 1.479123e+06 |   6.18%
   2000 |  2001 | 19448 |   9.0 | 187M| 1.393008e+06 | 1.479123e+06 |   6.18%
   2100 |  2101 | 19637 |   8.6 | 207M| 1.393050e+06 | 1.479123e+06 |   6.18%
   2200 |  2201 | 19847 |   8.3 | 212M| 1.393072e+06 | 1.479123e+06 |   6.18%
   2300 |  2301 | 20054 |   8.1 | 217M| 1.393117e+06 | 1.479123e+06 |   6.17%
   2400 |  2401 | 20272 |   7.8 | 222M| 1.393137e+06 | 1.479123e+06 |   6.17%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   2500 |  2501 | 20470 |   7.6 | 246M| 1.393154e+06 | 1.479123e+06 |   6.17%
   2600 |  2601 | 20667 |   7.4 | 251M| 1.393178e+06 | 1.479123e+06 |   6.17%
   2700 |  2701 | 20857 |   7.2 | 256M| 1.393200e+06 | 1.479123e+06 |   6.17%
   2800 |  2801 | 21047 |   7.0 | 261M| 1.393226e+06 | 1.479123e+06 |   6.17%
   2900 |  2901 | 21232 |   6.8 | 266M| 1.393241e+06 | 1.479123e+06 |   6.16%
   3000 |  3001 | 21409 |   6.6 | 293M| 1.393265e+06 | 1.479123e+06 |   6.16%
   3100 |  3101 | 21585 |   6.5 | 298M| 1.393278e+06 | 1.479123e+06 |   6.16%
   3200 |  3201 | 21765 |   6.3 | 303M| 1.393290e+06 | 1.479123e+06 |   6.16%
   3300 |  3301 | 21931 |   6.2 | 308M| 1.393300e+06 | 1.479123e+06 |   6.16%
   3400 |  3401 | 22110 |   6.1 | 313M| 1.393312e+06 | 1.479123e+06 |   6.16%
   3500 |  3501 | 22272 |   5.9 | 319M| 1.393321e+06 | 1.479123e+06 |   6.16%
   3600 |  3601 | 22443 |   5.8 | 350M| 1.393340e+06 | 1.479123e+06 |   6.16%
   3700 |  3701 | 22619 |   5.7 | 355M| 1.393353e+06 | 1.479123e+06 |   6.16%
   3800 |  3801 | 22790 |   5.6 | 360M| 1.393359e+06 | 1.479123e+06 |   6.16%
   3900 |  3901 | 22956 |   5.5 | 365M| 1.393361e+06 | 1.479123e+06 |   6.16%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   4000 |  4001 | 23127 |   5.4 | 370M| 1.393366e+06 | 1.479123e+06 |   6.15%
   4100 |  4101 | 23295 |   5.3 | 375M| 1.393381e+06 | 1.479123e+06 |   6.15%
   4200 |  4201 | 23453 |   5.2 | 380M| 1.393405e+06 | 1.479123e+06 |   6.15%
   4300 |  4301 | 23626 |   5.1 | 418M| 1.393413e+06 | 1.479123e+06 |   6.15%
   4400 |  4401 | 23792 |   5.1 | 423M| 1.393431e+06 | 1.479123e+06 |   6.15%
   4500 |  4501 | 23971 |   5.0 | 428M| 1.393448e+06 | 1.479123e+06 |   6.15%
   4600 |  4601 | 24143 |   4.9 | 433M| 1.393456e+06 | 1.479123e+06 |   6.15%
   4700 |  4701 | 24333 |   4.9 | 438M| 1.393466e+06 | 1.479123e+06 |   6.15%
   4800 |  4801 | 24515 |   4.8 | 443M| 1.393473e+06 | 1.479123e+06 |   6.15%
   4900 |  4901 | 24712 |   4.7 | 448M| 1.393477e+06 | 1.479123e+06 |   6.15%
   5000 |  5001 | 24903 |   4.7 | 453M| 1.393494e+06 | 1.479123e+06 |   6.14%
   5100 |  5101 | 25102 |   4.6 | 496M| 1.393501e+06 | 1.479123e+06 |   6.14%
   5200 |  5201 | 25281 |   4.6 | 501M| 1.393506e+06 | 1.479123e+06 |   6.14%
   5300 |  5301 | 25468 |   4.5 | 506M| 1.393513e+06 | 1.479123e+06 |   6.14%
   5400 |  5401 | 25673 |   4.5 | 511M| 1.393523e+06 | 1.479123e+06 |   6.14%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   5500 |  5501 | 25870 |   4.4 | 516M| 1.393529e+06 | 1.479123e+06 |   6.14%
   5600 |  5601 | 26058 |   4.4 | 521M| 1.393535e+06 | 1.479123e+06 |   6.14%
   5700 |  5701 | 26240 |   4.3 | 526M| 1.393539e+06 | 1.479123e+06 |   6.14%
   5800 |  5801 | 26445 |   4.3 | 531M| 1.393541e+06 | 1.479123e+06 |   6.14%
   5900 |  5901 | 26626 |   4.3 | 536M| 1.393546e+06 | 1.479123e+06 |   6.14%
   6000 |  6001 | 26814 |   4.2 | 542M| 1.393551e+06 | 1.479123e+06 |   6.14%
   6100 |  6101 | 27004 |   4.2 | 593M| 1.393554e+06 | 1.479123e+06 |   6.14%
   6200 |  6201 | 27192 |   4.1 | 598M| 1.393559e+06 | 1.479123e+06 |   6.14%
   6300 |  6301 | 27389 |   4.1 | 603M| 1.393570e+06 | 1.479123e+06 |   6.14%
   6400 |  6401 | 27584 |   4.1 | 608M| 1.393584e+06 | 1.479123e+06 |   6.14%
   6500 |  6501 | 27775 |   4.0 | 613M| 1.393586e+06 | 1.479123e+06 |   6.14%
   6600 |  6601 | 27975 |   4.0 | 618M| 1.393595e+06 | 1.479123e+06 |   6.14%
   6700 |  6701 | 28173 |   4.0 | 623M| 1.393603e+06 | 1.479123e+06 |   6.14%
   6800 |  6801 | 28368 |   3.9 | 628M| 1.393609e+06 | 1.479123e+06 |   6.14%
   6900 |  6901 | 28579 |   3.9 | 633M| 1.393619e+06 | 1.479123e+06 |   6.14%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   7000 |  7001 | 28779 |   3.9 | 638M| 1.393635e+06 | 1.479123e+06 |   6.13%
   7100 |  7101 | 28982 |   3.9 | 643M| 1.393647e+06 | 1.479123e+06 |   6.13%
   7200 |  7201 | 29172 |   3.8 | 648M| 1.393651e+06 | 1.479123e+06 |   6.13%
   7300 |  7301 | 29368 |   3.8 | 709M| 1.393668e+06 | 1.479123e+06 |   6.13%
   7400 |  7401 | 29561 |   3.8 | 714M| 1.393685e+06 | 1.479123e+06 |   6.13%
   7500 |  7501 | 29772 |   3.8 | 719M| 1.393693e+06 | 1.479123e+06 |   6.13%
   7600 |  7601 | 29978 |   3.7 | 724M| 1.393699e+06 | 1.479123e+06 |   6.13%
   7700 |  7701 | 30179 |   3.7 | 729M| 1.393705e+06 | 1.479123e+06 |   6.13%
   7800 |  7801 | 30385 |   3.7 | 734M| 1.393714e+06 | 1.479123e+06 |   6.13%
   7900 |  7901 | 30580 |   3.7 | 739M| 1.393718e+06 | 1.479123e+06 |   6.13%
   8000 |  8001 | 30788 |   3.7 | 744M| 1.393724e+06 | 1.479123e+06 |   6.13%
   8100 |  8101 | 30994 |   3.6 | 749M| 1.393732e+06 | 1.479123e+06 |   6.13%
   8200 |  8201 | 31204 |   3.6 | 754M| 1.393737e+06 | 1.479123e+06 |   6.13%
   8300 |  8301 | 31421 |   3.6 | 759M| 1.393740e+06 | 1.479123e+06 |   6.13%
   8400 |  8401 | 31617 |   3.6 | 764M| 1.393744e+06 | 1.479123e+06 |   6.13%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   8500 |  8501 | 31824 |   3.6 | 769M| 1.393749e+06 | 1.479123e+06 |   6.13%
   8600 |  8601 | 32032 |   3.5 | 774M| 1.393754e+06 | 1.479123e+06 |   6.13%
   8700 |  8701 | 32230 |   3.5 | 779M| 1.393756e+06 | 1.479123e+06 |   6.12%
   8800 |  8801 | 32426 |   3.5 | 851M| 1.393767e+06 | 1.479123e+06 |   6.12%
   8900 |  8901 | 32634 |   3.5 | 856M| 1.393773e+06 | 1.479123e+06 |   6.12%
   9000 |  9001 | 32852 |   3.5 | 861M| 1.393778e+06 | 1.479123e+06 |   6.12%
   9100 |  9101 | 33061 |   3.5 | 866M| 1.393780e+06 | 1.479123e+06 |   6.12%
   9200 |  9201 | 33266 |   3.5 | 871M| 1.393784e+06 | 1.479123e+06 |   6.12%
   9300 |  9301 | 33479 |   3.4 | 876M| 1.393788e+06 | 1.479123e+06 |   6.12%
   9400 |  9401 | 33694 |   3.4 | 881M| 1.393790e+06 | 1.479123e+06 |   6.12%
   9500 |  9501 | 33910 |   3.4 | 886M| 1.393792e+06 | 1.479123e+06 |   6.12%
   9600 |  9601 | 34134 |   3.4 | 891M| 1.393797e+06 | 1.479123e+06 |   6.12%
   9700 |  9701 | 34338 |   3.4 | 896M| 1.393802e+06 | 1.479123e+06 |   6.12%
   9800 |  9801 | 34537 |   3.4 | 901M| 1.393810e+06 | 1.479123e+06 |   6.12%
   9900 |  9901 | 34740 |   3.4 | 906M| 1.393816e+06 | 1.479123e+06 |   6.12%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  10000 | 10001 | 34946 |   3.3 | 911M| 1.393825e+06 | 1.479123e+06 |   6.12%
  10100 | 10101 | 35150 |   3.3 | 916M| 1.393830e+06 | 1.479123e+06 |   6.12%
  10200 | 10201 | 35351 |   3.3 | 921M| 1.393840e+06 | 1.479123e+06 |   6.12%
  10300 | 10301 | 35552 |   3.3 | 926M| 1.393850e+06 | 1.479123e+06 |   6.12%
  10400 | 10401 | 35762 |   3.3 | 931M| 1.393860e+06 | 1.479123e+06 |   6.12%
  10500 | 10501 | 35972 |   3.3 | 936M| 1.393872e+06 | 1.479123e+06 |   6.12%
  10600 | 10601 | 36173 |   3.3 |1021M| 1.393877e+06 | 1.479123e+06 |   6.12%
  10700 | 10701 | 36376 |   3.3 |1026M| 1.393881e+06 | 1.479123e+06 |   6.12%
  10800 | 10801 | 36575 |   3.2 |1031M| 1.393890e+06 | 1.479123e+06 |   6.11%
  10900 | 10901 | 36780 |   3.2 |1036M| 1.393894e+06 | 1.479123e+06 |   6.11%
  11000 | 11001 | 36981 |   3.2 |1041M| 1.393897e+06 | 1.479123e+06 |   6.11%
  11100 | 11101 | 37179 |   3.2 |1046M| 1.393905e+06 | 1.479123e+06 |   6.11%
  11200 | 11201 | 37382 |   3.2 |1051M| 1.393919e+06 | 1.479123e+06 |   6.11%
  11300 | 11301 | 37590 |   3.2 |1056M| 1.393924e+06 | 1.479123e+06 |   6.11%
  11400 | 11401 | 37793 |   3.2 |1061M| 1.393930e+06 | 1.479123e+06 |   6.11%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  11500 | 11501 | 37996 |   3.2 |1066M| 1.393937e+06 | 1.479123e+06 |   6.11%
  11600 | 11601 | 38207 |   3.2 |1071M| 1.393939e+06 | 1.479123e+06 |   6.11%
  11700 | 11701 | 38414 |   3.2 |1076M| 1.393941e+06 | 1.479123e+06 |   6.11%
  11800 | 11801 | 38623 |   3.1 |1081M| 1.393943e+06 | 1.479123e+06 |   6.11%
  11900 | 11901 | 38830 |   3.1 |1086M| 1.393947e+06 | 1.479123e+06 |   6.11%
  12000 | 12001 | 39044 |   3.1 |1091M| 1.393953e+06 | 1.479123e+06 |   6.11%
  12100 | 12101 | 39256 |   3.1 |1096M| 1.393957e+06 | 1.479123e+06 |   6.11%
  12200 | 12201 | 39465 |   3.1 |1101M| 1.393961e+06 | 1.479123e+06 |   6.11%
  12300 | 12301 | 39681 |   3.1 |1106M| 1.393962e+06 | 1.479123e+06 |   6.11%
  12400 | 12401 | 39885 |   3.1 |1111M| 1.393966e+06 | 1.479123e+06 |   6.11%
  12500 | 12501 | 40098 |   3.1 |1116M| 1.393968e+06 | 1.479123e+06 |   6.11%
  12600 | 12601 | 40298 |   3.1 |1122M| 1.393974e+06 | 1.479123e+06 |   6.11%
  12700 | 12701 | 40507 |   3.1 |1223M| 1.393977e+06 | 1.479123e+06 |   6.11%
  12800 | 12801 | 40719 |   3.1 |1228M| 1.393977e+06 | 1.479123e+06 |   6.11%
  12900 | 12901 | 40929 |   3.1 |1233M| 1.393979e+06 | 1.479123e+06 |   6.11%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  13000 | 13001 | 41135 |   3.0 |1238M| 1.393980e+06 | 1.479123e+06 |   6.11%
  13100 | 13101 | 41343 |   3.0 |1243M| 1.393982e+06 | 1.479123e+06 |   6.11%
  13200 | 13201 | 41551 |   3.0 |1248M| 1.393986e+06 | 1.479123e+06 |   6.11%
  13300 | 13301 | 41765 |   3.0 |1253M| 1.393987e+06 | 1.479123e+06 |   6.11%
  13400 | 13401 | 41971 |   3.0 |1258M| 1.393991e+06 | 1.479123e+06 |   6.11%
  13500 | 13501 | 42162 |   3.0 |1263M| 1.393991e+06 | 1.479123e+06 |   6.11%
  13600 | 13601 | 42358 |   3.0 |1268M| 1.393991e+06 | 1.479123e+06 |   6.11%
  13700 | 13701 | 42553 |   3.0 |1273M| 1.393991e+06 | 1.479123e+06 |   6.11%
  13800 | 13801 | 42753 |   3.0 |1278M| 1.393991e+06 | 1.479123e+06 |   6.11%
  13900 | 13901 | 42956 |   3.0 |1283M| 1.393991e+06 | 1.479123e+06 |   6.11%
  14000 | 14001 | 43162 |   3.0 |1288M| 1.393991e+06 | 1.479123e+06 |   6.11%
  14100 | 14101 | 43368 |   3.0 |1293M| 1.394008e+06 | 1.479123e+06 |   6.11%
  14200 | 14201 | 43555 |   3.0 |1298M| 1.394017e+06 | 1.479123e+06 |   6.11%
  14300 | 14301 | 43744 |   3.0 |1303M| 1.394018e+06 | 1.479123e+06 |   6.10%
  14400 | 14401 | 43923 |   2.9 |1308M| 1.394021e+06 | 1.479123e+06 |   6.10%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  14500 | 14501 | 44117 |   2.9 |1313M| 1.394022e+06 | 1.479123e+06 |   6.10%
  14600 | 14601 | 44306 |   2.9 |1318M| 1.394022e+06 | 1.479123e+06 |   6.10%
  14700 | 14701 | 44498 |   2.9 |1323M| 1.394023e+06 | 1.479123e+06 |   6.10%
  14800 | 14801 | 44681 |   2.9 |1328M| 1.394025e+06 | 1.479123e+06 |   6.10%
  14900 | 14901 | 44869 |   2.9 |1333M| 1.394027e+06 | 1.479123e+06 |   6.10%
  15000 | 15001 | 45062 |   2.9 |1338M| 1.394028e+06 | 1.479123e+06 |   6.10%
  15100 | 15101 | 45253 |   2.9 |1343M| 1.394030e+06 | 1.479123e+06 |   6.10%
  15200 | 15201 | 45440 |   2.9 |1463M| 1.394033e+06 | 1.479123e+06 |   6.10%
  15300 | 15301 | 45624 |   2.9 |1468M| 1.394034e+06 | 1.479123e+06 |   6.10%
  15400 | 15401 | 45813 |   2.9 |1473M| 1.394039e+06 | 1.479123e+06 |   6.10%
  15500 | 15501 | 46004 |   2.9 |1478M| 1.394042e+06 | 1.479123e+06 |   6.10%
  15600 | 15601 | 46193 |   2.9 |1483M| 1.394045e+06 | 1.479123e+06 |   6.10%
  15700 | 15701 | 46390 |   2.9 |1488M| 1.394050e+06 | 1.479123e+06 |   6.10%
  15800 | 15801 | 46584 |   2.9 |1493M| 1.394052e+06 | 1.479123e+06 |   6.10%
  15900 | 15901 | 46769 |   2.8 |1498M| 1.394057e+06 | 1.479123e+06 |   6.10%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  16000 | 16001 | 46974 |   2.8 |1503M| 1.394062e+06 | 1.479123e+06 |   6.10%
  16100 | 16101 | 47180 |   2.8 |1508M| 1.394063e+06 | 1.479123e+06 |   6.10%
  16200 | 16201 | 47386 |   2.8 |1513M| 1.394066e+06 | 1.479123e+06 |   6.10%
  16300 | 16301 | 47601 |   2.8 |1518M| 1.394067e+06 | 1.479123e+06 |   6.10%
  16400 | 16401 | 47803 |   2.8 |1523M| 1.394070e+06 | 1.479123e+06 |   6.10%
  16500 | 16501 | 48014 |   2.8 |1528M| 1.394072e+06 | 1.479123e+06 |   6.10%
  16600 | 16601 | 48209 |   2.8 |1533M| 1.394074e+06 | 1.479123e+06 |   6.10%
  16700 | 16701 | 48413 |   2.8 |1539M| 1.394076e+06 | 1.479123e+06 |   6.10%
  16800 | 16801 | 48599 |   2.8 |1544M| 1.394080e+06 | 1.479123e+06 |   6.10%
  16900 | 16901 | 48803 |   2.8 |1549M| 1.394088e+06 | 1.479123e+06 |   6.10%
  17000 | 17001 | 49005 |   2.8 |1554M| 1.394093e+06 | 1.479123e+06 |   6.10%
  17100 | 17101 | 49208 |   2.8 |1559M| 1.394094e+06 | 1.479123e+06 |   6.10%
  17200 | 17201 | 49412 |   2.8 |1564M| 1.394100e+06 | 1.479123e+06 |   6.10%
  17300 | 17301 | 49625 |   2.8 |1569M| 1.394105e+06 | 1.479123e+06 |   6.10%
  17400 | 17401 | 49825 |   2.8 |1574M| 1.394108e+06 | 1.479123e+06 |   6.10%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  17500 | 17501 | 50031 |   2.8 |1579M| 1.394111e+06 | 1.479123e+06 |   6.10%
  17600 | 17601 | 50222 |   2.8 |1584M| 1.394115e+06 | 1.479123e+06 |   6.10%
  17700 | 17701 | 50427 |   2.8 |1589M| 1.394120e+06 | 1.479123e+06 |   6.10%
  17800 | 17801 | 50623 |   2.8 |1594M| 1.394122e+06 | 1.479123e+06 |   6.10%
  17900 | 17901 | 50823 |   2.8 |1599M| 1.394127e+06 | 1.479123e+06 |   6.10%
  18000 | 18001 | 51022 |   2.8 |1604M| 1.394136e+06 | 1.479123e+06 |   6.10%
  18100 | 18101 | 51210 |   2.7 |1609M| 1.394140e+06 | 1.479123e+06 |   6.10%
  18200 | 18201 | 51413 |   2.7 |1752M| 1.394143e+06 | 1.479123e+06 |   6.10%
  18300 | 18301 | 51601 |   2.7 |1757M| 1.394147e+06 | 1.479123e+06 |   6.10%
  18400 | 18401 | 51802 |   2.7 |1762M| 1.394156e+06 | 1.479123e+06 |   6.09%
  18500 | 18501 | 52003 |   2.7 |1767M| 1.394160e+06 | 1.479123e+06 |   6.09%
  18600 | 18601 | 52201 |   2.7 |1772M| 1.394162e+06 | 1.479123e+06 |   6.09%
  18700 | 18701 | 52394 |   2.7 |1777M| 1.394166e+06 | 1.479123e+06 |   6.09%
  18800 | 18801 | 52598 |   2.7 |1782M| 1.394169e+06 | 1.479123e+06 |   6.09%
  18900 | 18901 | 52794 |   2.7 |1787M| 1.394174e+06 | 1.479123e+06 |   6.09%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  19000 | 19001 | 53008 |   2.7 |1792M| 1.394177e+06 | 1.479123e+06 |   6.09%
  19100 | 19101 | 53202 |   2.7 |1797M| 1.394180e+06 | 1.479123e+06 |   6.09%
  19200 | 19201 | 53407 |   2.7 |1802M| 1.394182e+06 | 1.479123e+06 |   6.09%
  19300 | 19301 | 53625 |   2.7 |1807M| 1.394185e+06 | 1.479123e+06 |   6.09%
  19400 | 19401 | 53833 |   2.7 |1812M| 1.394188e+06 | 1.479123e+06 |   6.09%
  19500 | 19501 | 54047 |   2.7 |1817M| 1.394191e+06 | 1.479123e+06 |   6.09%
  19600 | 19601 | 54264 |   2.7 |1822M| 1.394194e+06 | 1.479123e+06 |   6.09%
  19700 | 19701 | 54478 |   2.7 |1827M| 1.394197e+06 | 1.479123e+06 |   6.09%
  19800 | 19801 | 54689 |   2.7 |1832M| 1.394198e+06 | 1.479123e+06 |   6.09%
  19900 | 19901 | 54885 |   2.7 |1838M| 1.394198e+06 | 1.479123e+06 |   6.09%
  20000 | 20001 | 55086 |   2.7 |1843M| 1.394199e+06 | 1.479123e+06 |   6.09%
  20100 | 20101 | 55297 |   2.7 |1848M| 1.394199e+06 | 1.479123e+06 |   6.09%
  20200 | 20201 | 55506 |   2.7 |1853M| 1.394204e+06 | 1.479123e+06 |   6.09%
  20300 | 20301 | 55712 |   2.7 |1858M| 1.394204e+06 | 1.479123e+06 |   6.09%
  20400 | 20401 | 55904 |   2.7 |1863M| 1.394207e+06 | 1.479123e+06 |   6.09%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20500 | 20501 | 56110 |   2.7 |1868M| 1.394207e+06 | 1.479123e+06 |   6.09%
  20600 | 20601 | 56299 |   2.7 |1873M| 1.394208e+06 | 1.479123e+06 |   6.09%
  20700 | 20701 | 56512 |   2.7 |1878M| 1.394209e+06 | 1.479123e+06 |   6.09%
  20800 | 20801 | 56710 |   2.7 |1883M| 1.394209e+06 | 1.479123e+06 |   6.09%
  20900 | 20901 | 56906 |   2.7 |1888M| 1.394209e+06 | 1.479123e+06 |   6.09%
  21000 | 21001 | 57087 |   2.6 |1893M| 1.394209e+06 | 1.479123e+06 |   6.09%
  21100 | 21101 | 57305 |   2.6 |1898M| 1.394209e+06 | 1.479123e+06 |   6.09%
  21200 | 21201 | 57519 |   2.6 |1903M| 1.394211e+06 | 1.479123e+06 |   6.09%
  21300 | 21301 | 57703 |   2.6 |1908M| 1.394211e+06 | 1.479123e+06 |   6.09%
  21400 | 21401 | 57915 |   2.6 |1913M| 1.394214e+06 | 1.479123e+06 |   6.09%
  21500 | 21501 | 58118 |   2.6 |1918M| 1.394214e+06 | 1.479123e+06 |   6.09%
  21600 | 21601 | 58317 |   2.6 |1923M| 1.394214e+06 | 1.479123e+06 |   6.09%
  21700 | 21701 | 58517 |   2.6 |1928M| 1.394214e+06 | 1.479123e+06 |   6.09%
  21800 | 21801 | 58707 |   2.6 |1933M| 1.394222e+06 | 1.479123e+06 |   6.09%
  21900 | 21901 | 58901 |   2.6 |2104M| 1.394222e+06 | 1.479123e+06 |   6.09%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  22000 | 22001 | 59095 |   2.6 |2109M| 1.394222e+06 | 1.479123e+06 |   6.09%
  22100 | 22101 | 59290 |   2.6 |2114M| 1.394222e+06 | 1.479123e+06 |   6.09%
  22200 | 22201 | 59481 |   2.6 |2119M| 1.394222e+06 | 1.479123e+06 |   6.09%
  22300 | 22301 | 59661 |   2.6 |2124M| 1.394222e+06 | 1.479123e+06 |   6.09%
  22400 | 22401 | 59845 |   2.6 |2129M| 1.394222e+06 | 1.479123e+06 |   6.09%
  22500 | 22501 | 60040 |   2.6 |2134M| 1.394222e+06 | 1.479123e+06 |   6.09%
  22600 | 22601 | 60235 |   2.6 |2139M| 1.394225e+06 | 1.479123e+06 |   6.09%
