WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: ((1.000000 * <_var0_>) + (1.000000 * <_var1_>) + (1.000000 * <_var2_>) + (1.000000 * <_var3_>)) == 300;
violation: left hand side is violated by 300 (scaled: 300)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 1997 upgd conss, 0 impls, 0 clqs
(round 2, fast)       602 del vars, 201 del conss, 0 add conss, 203 chg bounds, 0 chg sides, 0 chg coeffs, 1997 upgd conss, 0 impls, 0 clqs
(round 3, fast)       602 del vars, 201 del conss, 0 add conss, 203 chg bounds, 401 chg sides, 0 chg coeffs, 1997 upgd conss, 0 impls, 0 clqs
presolving (4 rounds: 4 fast, 1 medium, 1 exhaustive):
 602 deleted vars, 201 deleted constraints, 0 added constraints, 203 tightened bounds, 0 added holes, 401 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 1104 variables (0 bin, 0 int, 0 impl, 1104 cont) and 1796 constraints
    401 constraints of type <linear>
   1395 constraints of type <quadratic>
Presolving Time: 0.18

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   7400 |  7085 |281748 |  37.9 |  85M| 9.979000e+01 | 1.622201e+02 |  62.56%
   7500 |  7163 |286172 |  38.0 |  86M| 9.979000e+01 | 1.622201e+02 |  62.56%
   7600 |  7251 |292050 |  38.3 |  89M| 9.979000e+01 | 1.622201e+02 |  62.56%
   7700 |  7329 |296776 |  38.4 |  90M| 9.979000e+01 | 1.622201e+02 |  62.56%
   7800 |  7407 |300881 |  38.5 |  91M| 9.979000e+01 | 1.622201e+02 |  62.56%
   7900 |  7489 |305608 |  38.6 |  92M| 9.979000e+01 | 1.622201e+02 |  62.56%
   8000 |  7575 |310069 |  38.6 |  94M| 9.979000e+01 | 1.622201e+02 |  62.56%
   8100 |  7649 |314544 |  38.7 |  95M| 9.979000e+01 | 1.622201e+02 |  62.56%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   8200 |  7737 |320354 |  39.0 |  96M| 9.979000e+01 | 1.622201e+02 |  62.56%
   8300 |  7825 |326819 |  39.3 |  99M| 9.979000e+01 | 1.622201e+02 |  62.56%
   8400 |  7907 |332218 |  39.4 | 100M| 9.979000e+01 | 1.622201e+02 |  62.56%
   8500 |  7985 |337475 |  39.6 | 102M| 9.979000e+01 | 1.622201e+02 |  62.56%
   8600 |  8069 |343672 |  39.9 | 104M| 9.979000e+01 | 1.622201e+02 |  62.56%
   8700 |  8147 |349144 |  40.0 | 106M| 9.979000e+01 | 1.622201e+02 |  62.56%
   8800 |  8229 |353532 |  40.1 | 107M| 9.979000e+01 | 1.622201e+02 |  62.56%
   8900 |  8307 |361909 |  40.6 | 110M| 9.979000e+01 | 1.622201e+02 |  62.56%
   9000 |  8389 |367229 |  40.7 | 112M| 9.979000e+01 | 1.622201e+02 |  62.56%
   9100 |  8471 |371018 |  40.7 | 114M| 9.979000e+01 | 1.622201e+02 |  62.56%
   9200 |  8555 |376932 |  40.9 | 115M| 9.980471e+01 | 1.622201e+02 |  62.54%
   9300 |  8617 |382164 |  41.0 | 116M| 9.982907e+01 | 1.622201e+02 |  62.50%
   9400 |  8669 |387868 |  41.2 | 117M| 9.983026e+01 | 1.622201e+02 |  62.50%
   9500 |  8745 |391566 |  41.1 | 118M| 9.983238e+01 | 1.622201e+02 |  62.49%
   9600 |  8825 |396429 |  41.2 | 119M| 9.983312e+01 | 1.622201e+02 |  62.49%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   9700 |  8897 |402510 |  41.4 | 121M| 9.983605e+01 | 1.622201e+02 |  62.49%
   9800 |  8981 |408821 |  41.6 | 122M| 9.983605e+01 | 1.622201e+02 |  62.49%
   9900 |  9057 |414406 |  41.8 | 123M| 9.983605e+01 | 1.622201e+02 |  62.49%
  10000 |  9131 |420383 |  41.9 | 125M| 9.983605e+01 | 1.622201e+02 |  62.49%
  10100 |  9209 |425221 |  42.0 | 126M| 9.983605e+01 | 1.622201e+02 |  62.49%
  10200 |  9301 |430085 |  42.1 | 128M| 9.983605e+01 | 1.622201e+02 |  62.49%
  10300 |  9379 |436360 |  42.3 | 130M| 9.983605e+01 | 1.622201e+02 |  62.49%
  10400 |  9459 |442407 |  42.4 | 131M| 9.983605e+01 | 1.622201e+02 |  62.49%
  10500 |  9531 |450656 |  42.8 | 133M| 9.983605e+01 | 1.622201e+02 |  62.49%
  10600 |  9615 |456636 |  43.0 | 135M| 9.983943e+01 | 1.622201e+02 |  62.48%
  10700 |  9711 |462091 |  43.1 | 136M| 9.983943e+01 | 1.622201e+02 |  62.48%
  10800 |  9787 |467829 |  43.2 | 137M| 9.983943e+01 | 1.622201e+02 |  62.48%
  10900 |  9849 |472872 |  43.3 | 138M| 9.983943e+01 | 1.622201e+02 |  62.48%
  11000 |  9919 |478281 |  43.4 | 140M| 9.983943e+01 | 1.622201e+02 |  62.48%
  11100 |  9983 |484136 |  43.5 | 141M| 9.983943e+01 | 1.622201e+02 |  62.48%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  11200 | 10067 |487935 |  43.5 | 142M| 9.984239e+01 | 1.622201e+02 |  62.48%
  11300 | 10123 |496209 |  43.8 | 143M| 9.984605e+01 | 1.622201e+02 |  62.47%
  11400 | 10191 |502338 |  44.0 | 144M| 9.984605e+01 | 1.622201e+02 |  62.47%
  11500 | 10253 |508062 |  44.1 | 146M| 9.984605e+01 | 1.622201e+02 |  62.47%
  11600 | 10315 |513920 |  44.2 | 147M| 9.984605e+01 | 1.622201e+02 |  62.47%
  11700 | 10373 |518707 |  44.3 | 148M| 9.984605e+01 | 1.622201e+02 |  62.47%
  11800 | 10451 |524488 |  44.4 | 150M| 9.984605e+01 | 1.622201e+02 |  62.47%
  11900 | 10521 |534727 |  44.9 | 152M| 9.985219e+01 | 1.622201e+02 |  62.46%
  12000 | 10591 |538811 |  44.8 | 154M| 9.985310e+01 | 1.622201e+02 |  62.46%
  12100 | 10681 |543561 |  44.8 | 155M| 9.985310e+01 | 1.622201e+02 |  62.46%
  12200 | 10769 |546195 |  44.7 | 156M| 9.985675e+01 | 1.622201e+02 |  62.45%
  12300 | 10851 |552608 |  44.9 | 158M| 9.985675e+01 | 1.622201e+02 |  62.45%
  12400 | 10931 |558792 |  45.0 | 160M| 9.986005e+01 | 1.622201e+02 |  62.45%
  12500 | 11013 |565503 |  45.2 | 162M| 9.986019e+01 | 1.622201e+02 |  62.45%
  12600 | 11081 |574314 |  45.5 | 163M| 9.986019e+01 | 1.622201e+02 |  62.45%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  12700 | 11161 |580483 |  45.6 | 165M| 9.986019e+01 | 1.622201e+02 |  62.45%
  12800 | 11251 |586270 |  45.7 | 166M| 9.986445e+01 | 1.622201e+02 |  62.44%
  12900 | 11335 |591801 |  45.8 | 167M| 9.986445e+01 | 1.622201e+02 |  62.44%
  13000 | 11393 |601428 |  46.2 | 170M| 9.986445e+01 | 1.622201e+02 |  62.44%
  13100 | 11459 |610259 |  46.5 | 172M| 9.986445e+01 | 1.622201e+02 |  62.44%
  13200 | 11527 |622137 |  47.1 | 175M| 9.986445e+01 | 1.622201e+02 |  62.44%
  13300 | 11595 |627665 |  47.1 | 176M| 9.986485e+01 | 1.622201e+02 |  62.44%
  13400 | 11659 |637812 |  47.5 | 179M| 9.986485e+01 | 1.622201e+02 |  62.44%
  13500 | 11723 |644069 |  47.6 | 181M| 9.987014e+01 | 1.622201e+02 |  62.43%
  13600 | 11809 |649936 |  47.7 | 183M| 9.987074e+01 | 1.622201e+02 |  62.43%
  13700 | 11895 |655587 |  47.8 | 184M| 9.987074e+01 | 1.622201e+02 |  62.43%
  13800 | 11989 |662330 |  47.9 | 186M| 9.987074e+01 | 1.622201e+02 |  62.43%
  13900 | 12083 |669434 |  48.1 | 189M| 9.987074e+01 | 1.622201e+02 |  62.43%
  14000 | 12149 |677111 |  48.3 | 190M| 9.987075e+01 | 1.622201e+02 |  62.43%
  14100 | 12225 |688794 |  48.8 | 194M| 9.987264e+01 | 1.622201e+02 |  62.43%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  14200 | 12277 |698106 |  49.1 | 197M| 9.987264e+01 | 1.622201e+02 |  62.43%
  14300 | 12315 |709264 |  49.5 | 199M| 9.987481e+01 | 1.622201e+02 |  62.42%
  14400 | 12361 |721161 |  50.0 | 202M| 9.987481e+01 | 1.622201e+02 |  62.42%
  14500 | 12403 |730065 |  50.3 | 205M| 9.987532e+01 | 1.622201e+02 |  62.42%
  14600 | 12479 |736100 |  50.4 | 206M| 9.987532e+01 | 1.622201e+02 |  62.42%
  14700 | 12561 |741444 |  50.4 | 208M| 9.987532e+01 | 1.622201e+02 |  62.42%
  14800 | 12631 |748288 |  50.5 | 210M| 9.987532e+01 | 1.622201e+02 |  62.42%
  14900 | 12705 |755719 |  50.7 | 211M| 9.987609e+01 | 1.622201e+02 |  62.42%
  15000 | 12797 |760667 |  50.6 | 213M| 9.987609e+01 | 1.622201e+02 |  62.42%
  15100 | 12891 |770151 |  50.9 | 217M| 9.987609e+01 | 1.622201e+02 |  62.42%
  15200 | 12973 |779366 |  51.2 | 220M| 9.987723e+01 | 1.622201e+02 |  62.42%
  15300 | 13043 |786475 |  51.3 | 222M| 9.988486e+01 | 1.622201e+02 |  62.41%
  15400 | 13109 |795855 |  51.6 | 225M| 9.988486e+01 | 1.622201e+02 |  62.41%
  15500 | 13169 |804052 |  51.8 | 227M| 9.988754e+01 | 1.622201e+02 |  62.40%
  15600 | 13239 |813596 |  52.1 | 230M| 9.988754e+01 | 1.622201e+02 |  62.40%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  15700 | 13299 |821527 |  52.3 | 232M| 9.988754e+01 | 1.622201e+02 |  62.40%
  15800 | 13383 |826129 |  52.2 | 234M| 9.988837e+01 | 1.622201e+02 |  62.40%
  15900 | 13457 |834065 |  52.4 | 236M| 9.988837e+01 | 1.622201e+02 |  62.40%
  16000 | 13543 |843050 |  52.6 | 239M| 9.988837e+01 | 1.622201e+02 |  62.40%
  16100 | 13613 |854754 |  53.0 | 243M| 9.988837e+01 | 1.622201e+02 |  62.40%
  16200 | 13651 |868223 |  53.5 | 247M| 9.988837e+01 | 1.622201e+02 |  62.40%
  16300 | 13735 |878321 |  53.8 | 250M| 9.989036e+01 | 1.622201e+02 |  62.40%
  16400 | 13827 |887550 |  54.1 | 254M| 9.989104e+01 | 1.622201e+02 |  62.40%
  16500 | 13919 |896355 |  54.3 | 258M| 9.989104e+01 | 1.622201e+02 |  62.40%
  16600 | 14001 |903497 |  54.4 | 260M| 9.989104e+01 | 1.622201e+02 |  62.40%
  16700 | 14099 |906781 |  54.2 | 261M| 9.989104e+01 | 1.622201e+02 |  62.40%
  16800 | 14191 |915229 |  54.4 | 265M| 9.989115e+01 | 1.622201e+02 |  62.40%
  16900 | 14277 |921007 |  54.4 | 266M| 9.989115e+01 | 1.622201e+02 |  62.40%
  17000 | 14347 |926856 |  54.5 | 267M| 9.989605e+01 | 1.622201e+02 |  62.39%
  17100 | 14433 |933196 |  54.5 | 270M| 9.989605e+01 | 1.622201e+02 |  62.39%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  17200 | 14499 |940946 |  54.7 | 272M| 9.989779e+01 | 1.622201e+02 |  62.39%
  17300 | 14577 |947813 |  54.7 | 274M| 9.989916e+01 | 1.622201e+02 |  62.38%
  17400 | 14657 |952614 |  54.7 | 275M| 9.989916e+01 | 1.622201e+02 |  62.38%
  17500 | 14741 |959340 |  54.8 | 277M| 9.990063e+01 | 1.622201e+02 |  62.38%
  17600 | 14813 |966654 |  54.9 | 279M| 9.990063e+01 | 1.622201e+02 |  62.38%
  17700 | 14899 |972101 |  54.9 | 280M| 9.990063e+01 | 1.622201e+02 |  62.38%
  17800 | 14967 |979362 |  55.0 | 282M| 9.990063e+01 | 1.622201e+02 |  62.38%
  17900 | 15045 |985532 |  55.0 | 284M| 9.990063e+01 | 1.622201e+02 |  62.38%
  18000 | 15129 |992774 |  55.1 | 286M| 9.990063e+01 | 1.622201e+02 |  62.38%
  18100 | 15189 |  1001k|  55.3 | 288M| 9.990063e+01 | 1.622201e+02 |  62.38%
  18200 | 15285 |  1006k|  55.2 | 290M| 9.990063e+01 | 1.622201e+02 |  62.38%
  18300 | 15375 |  1011k|  55.2 | 291M| 9.990063e+01 | 1.622201e+02 |  62.38%
  18400 | 15467 |  1014k|  55.1 | 292M| 9.990063e+01 | 1.622201e+02 |  62.38%
  18500 | 15555 |  1018k|  55.0 | 294M| 9.990063e+01 | 1.622201e+02 |  62.38%
  18600 | 15647 |  1024k|  55.0 | 295M| 9.990063e+01 | 1.622201e+02 |  62.38%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  18700 | 15731 |  1029k|  55.0 | 297M| 9.990177e+01 | 1.622201e+02 |  62.38%
  18800 | 15785 |  1041k|  55.3 | 300M| 9.990216e+01 | 1.622201e+02 |  62.38%
  18900 | 15869 |  1046k|  55.3 | 301M| 9.990216e+01 | 1.622201e+02 |  62.38%
  19000 | 15965 |  1051k|  55.3 | 304M| 9.990216e+01 | 1.622201e+02 |  62.38%
  19100 | 16055 |  1056k|  55.3 | 306M| 9.990216e+01 | 1.622201e+02 |  62.38%
  19200 | 16137 |  1063k|  55.3 | 308M| 9.990216e+01 | 1.622201e+02 |  62.38%
  19300 | 16207 |  1069k|  55.3 | 310M| 9.990216e+01 | 1.622201e+02 |  62.38%
  19400 | 16275 |  1074k|  55.3 | 311M| 9.990228e+01 | 1.622201e+02 |  62.38%
  19500 | 16349 |  1081k|  55.4 | 314M| 9.990228e+01 | 1.622201e+02 |  62.38%
  19600 | 16423 |  1088k|  55.5 | 316M| 9.990228e+01 | 1.622201e+02 |  62.38%
  19700 | 16489 |  1096k|  55.6 | 318M| 9.990231e+01 | 1.622201e+02 |  62.38%
  19800 | 16577 |  1100k|  55.6 | 319M| 9.990231e+01 | 1.622201e+02 |  62.38%
  19900 | 16639 |  1109k|  55.7 | 320M| 9.990234e+01 | 1.622201e+02 |  62.38%
  20000 | 16701 |  1118k|  55.9 | 322M| 9.990234e+01 | 1.622201e+02 |  62.38%
  20100 | 16773 |  1124k|  55.9 | 324M| 9.990234e+01 | 1.622201e+02 |  62.38%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20200 | 16859 |  1129k|  55.9 | 327M| 9.990234e+01 | 1.622201e+02 |  62.38%
  20300 | 16935 |  1137k|  56.0 | 329M| 9.990234e+01 | 1.622201e+02 |  62.38%
  20400 | 17011 |  1146k|  56.2 | 332M| 9.990234e+01 | 1.622201e+02 |  62.38%
  20500 | 17095 |  1151k|  56.1 | 333M| 9.990234e+01 | 1.622201e+02 |  62.38%
  20600 | 17177 |  1158k|  56.2 | 335M| 9.990289e+01 | 1.622201e+02 |  62.38%
  20700 | 17247 |  1164k|  56.2 | 338M| 9.990289e+01 | 1.622201e+02 |  62.38%
  20800 | 17331 |  1168k|  56.2 | 339M| 9.990289e+01 | 1.622201e+02 |  62.38%
  20900 | 17423 |  1176k|  56.3 | 342M| 9.990289e+01 | 1.622201e+02 |  62.38%
  21000 | 17515 |  1182k|  56.3 | 345M| 9.990289e+01 | 1.622201e+02 |  62.38%
  21100 | 17605 |  1189k|  56.3 | 347M| 9.990408e+01 | 1.622201e+02 |  62.38%
  21200 | 17671 |  1196k|  56.4 | 349M| 9.990787e+01 | 1.622201e+02 |  62.37%
  21300 | 17761 |  1202k|  56.4 | 352M| 9.990787e+01 | 1.622201e+02 |  62.37%
  21400 | 17841 |  1209k|  56.5 | 355M| 9.990787e+01 | 1.622201e+02 |  62.37%
  21500 | 17925 |  1217k|  56.6 | 358M| 9.990806e+01 | 1.622201e+02 |  62.37%
  21600 | 18007 |  1224k|  56.7 | 360M| 9.990806e+01 | 1.622201e+02 |  62.37%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  21700 | 18089 |  1231k|  56.7 | 363M| 9.990806e+01 | 1.622201e+02 |  62.37%
  21800 | 18179 |  1238k|  56.8 | 366M| 9.990806e+01 | 1.622201e+02 |  62.37%
  21900 | 18251 |  1246k|  56.9 | 368M| 9.990806e+01 | 1.622201e+02 |  62.37%
  22000 | 18335 |  1251k|  56.8 | 370M| 9.990806e+01 | 1.622201e+02 |  62.37%
  22100 | 18419 |  1257k|  56.8 | 372M| 9.990806e+01 | 1.622201e+02 |  62.37%
  22200 | 18505 |  1264k|  56.9 | 375M| 9.990806e+01 | 1.622201e+02 |  62.37%
  22300 | 18593 |  1271k|  57.0 | 378M| 9.991639e+01 | 1.622201e+02 |  62.36%
  22400 | 18675 |  1278k|  57.0 | 379M| 9.991639e+01 | 1.622201e+02 |  62.36%
  22500 | 18757 |  1285k|  57.1 | 382M| 9.991639e+01 | 1.622201e+02 |  62.36%
  22600 | 18841 |  1292k|  57.2 | 384M| 9.991848e+01 | 1.622201e+02 |  62.35%
  22700 | 18931 |  1298k|  57.2 | 386M| 9.991848e+01 | 1.622201e+02 |  62.35%
  22800 | 19017 |  1303k|  57.1 | 388M| 9.991848e+01 | 1.622201e+02 |  62.35%
  22900 | 19103 |  1310k|  57.2 | 391M| 9.992197e+01 | 1.622201e+02 |  62.35%
  23000 | 19157 |  1318k|  57.3 | 394M| 9.992197e+01 | 1.622201e+02 |  62.35%
  23100 | 19223 |  1325k|  57.3 | 396M| 9.992197e+01 | 1.622201e+02 |  62.35%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
