WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: (((-3.000000) * <_var0_>) + (7.000000 * <_var1_>) + ((-5.000000) * <_var3_>) + (1.000000 * <_var4_>) + (1.000000 * <_var5_>) + (2.000000 * <_var7_>) + ((-1.000000) * <_var8_>) + ((-1.000000) * <_var9_>) + ((-9.000000) * <_var10_>) + (3.000000 * <_var11_>) + (5.000000 * <_var12_>) + (1.000000 * <_var15_>) + (7.000000 * <_var16_>) + ((-7.000000) * <_var17_>) + ((-4.000000) * <_var18_>) + ((-6.000000) * <_var19_>)) <= -5;
violation: right hand side is violated by 5 (scaled: 5)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 1001 upgd conss, 0 impls, 0 clqs
(round 2, fast)       0 del vars, 0 del conss, 0 add conss, 1506 chg bounds, 0 chg sides, 0 chg coeffs, 1001 upgd conss, 0 impls, 0 clqs
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 1506 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 1506 variables (0 bin, 0 int, 0 impl, 1506 cont) and 1001 constraints
   1000 constraints of type <linear>
      1 constraints of type <quadratic>
Presolving Time: 0.58

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  15200 | 13993 |246990 |  16.0 |1084M|-1.587700e+06 |-8.731073e+05 |  81.84%
  15300 | 14085 |248184 |  16.0 |1088M|-1.587680e+06 |-8.731073e+05 |  81.84%
  15400 | 14177 |249459 |  16.0 |1092M|-1.587675e+06 |-8.731073e+05 |  81.84%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  15500 | 14263 |250487 |  15.9 |1096M|-1.587675e+06 |-8.731073e+05 |  81.84%
  15600 | 14349 |251307 |  15.9 |1100M|-1.587670e+06 |-8.731073e+05 |  81.84%
  15700 | 14435 |252433 |  15.9 |1104M|-1.587625e+06 |-8.731073e+05 |  81.84%
  15800 | 14523 |253333 |  15.8 |1199M|-1.587615e+06 |-8.731073e+05 |  81.84%
  15900 | 14619 |254141 |  15.8 |1203M|-1.587615e+06 |-8.731073e+05 |  81.84%
  16000 | 14711 |254916 |  15.7 |1207M|-1.587615e+06 |-8.731073e+05 |  81.84%
  16100 | 14805 |255604 |  15.7 |1211M|-1.587615e+06 |-8.731073e+05 |  81.84%
  16200 | 14895 |256263 |  15.6 |1215M|-1.587615e+06 |-8.731073e+05 |  81.84%
  16300 | 14987 |256972 |  15.6 |1219M|-1.587615e+06 |-8.731073e+05 |  81.84%
  16400 | 15077 |257813 |  15.5 |1223M|-1.587615e+06 |-8.731073e+05 |  81.84%
  16500 | 15169 |258511 |  15.5 |1227M|-1.587314e+06 |-8.731073e+05 |  81.80%
  16600 | 15255 |259559 |  15.4 |1231M|-1.587249e+06 |-8.731073e+05 |  81.79%
  16700 | 15335 |260392 |  15.4 |1235M|-1.587204e+06 |-8.731073e+05 |  81.79%
  16800 | 15419 |261106 |  15.3 |1238M|-1.587204e+06 |-8.731073e+05 |  81.79%
  16900 | 15507 |261913 |  15.3 |1242M|-1.587204e+06 |-8.731073e+05 |  81.79%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  17000 | 15591 |262720 |  15.3 |1246M|-1.587204e+06 |-8.731073e+05 |  81.79%
  17100 | 15675 |263414 |  15.2 |1250M|-1.587165e+06 |-8.731073e+05 |  81.78%
  17200 | 15763 |264301 |  15.2 |1254M|-1.587134e+06 |-8.731073e+05 |  81.78%
  17300 | 15851 |265067 |  15.1 |1258M|-1.587118e+06 |-8.731073e+05 |  81.78%
  17400 | 15943 |266254 |  15.1 |1262M|-1.587068e+06 |-8.731073e+05 |  81.77%
  17500 | 16035 |267120 |  15.1 |1266M|-1.587049e+06 |-8.731073e+05 |  81.77%
  17600 | 16115 |267882 |  15.0 |1270M|-1.587033e+06 |-8.731073e+05 |  81.77%
  17700 | 16201 |268861 |  15.0 |1274M|-1.587031e+06 |-8.731073e+05 |  81.77%
  17800 | 16287 |269867 |  15.0 |1278M|-1.586989e+06 |-8.731073e+05 |  81.76%
  17900 | 16373 |270753 |  14.9 |1282M|-1.586891e+06 |-8.731073e+05 |  81.75%
  18000 | 16467 |271752 |  14.9 |1286M|-1.586845e+06 |-8.731073e+05 |  81.75%
  18100 | 16545 |272570 |  14.9 |1290M|-1.586845e+06 |-8.731073e+05 |  81.75%
  18200 | 16631 |273330 |  14.8 |1294M|-1.586841e+06 |-8.731073e+05 |  81.75%
  18300 | 16721 |274215 |  14.8 |1298M|-1.586815e+06 |-8.731073e+05 |  81.74%
  18400 | 16809 |275034 |  14.8 |1302M|-1.586773e+06 |-8.731073e+05 |  81.74%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  18500 | 16897 |276073 |  14.7 |1306M|-1.586718e+06 |-8.731073e+05 |  81.73%
  18600 | 16981 |277123 |  14.7 |1310M|-1.586697e+06 |-8.731073e+05 |  81.73%
  18700 | 17075 |278222 |  14.7 |1314M|-1.586640e+06 |-8.731073e+05 |  81.72%
  18800 | 17159 |279300 |  14.7 |1318M|-1.586637e+06 |-8.731073e+05 |  81.72%
  18900 | 17247 |280368 |  14.7 |1322M|-1.586618e+06 |-8.731073e+05 |  81.72%
  19000 | 17341 |281266 |  14.6 |1435M|-1.586595e+06 |-8.731073e+05 |  81.72%
  19100 | 17433 |282183 |  14.6 |1439M|-1.586587e+06 |-8.731073e+05 |  81.72%
  19200 | 17519 |283015 |  14.6 |1443M|-1.586583e+06 |-8.731073e+05 |  81.72%
  19300 | 17603 |283713 |  14.5 |1447M|-1.586583e+06 |-8.731073e+05 |  81.72%
  19400 | 17697 |284549 |  14.5 |1451M|-1.586563e+06 |-8.731073e+05 |  81.71%
  19500 | 17787 |285923 |  14.5 |1455M|-1.586463e+06 |-8.731073e+05 |  81.70%
  19600 | 17879 |286881 |  14.5 |1459M|-1.586443e+06 |-8.731073e+05 |  81.70%
  19700 | 17971 |288136 |  14.5 |1463M|-1.586410e+06 |-8.731073e+05 |  81.70%
  19800 | 18061 |288971 |  14.4 |1467M|-1.586410e+06 |-8.731073e+05 |  81.70%
  19900 | 18153 |289985 |  14.4 |1471M|-1.586410e+06 |-8.731073e+05 |  81.70%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20000 | 18249 |290828 |  14.4 |1475M|-1.586407e+06 |-8.731073e+05 |  81.70%
  20100 | 18333 |291932 |  14.4 |1479M|-1.586395e+06 |-8.731073e+05 |  81.70%
  20200 | 18425 |293075 |  14.3 |1483M|-1.586377e+06 |-8.731073e+05 |  81.69%
  20300 | 18519 |293958 |  14.3 |1487M|-1.586343e+06 |-8.731073e+05 |  81.69%
  20400 | 18605 |295153 |  14.3 |1491M|-1.586328e+06 |-8.731073e+05 |  81.69%
  20500 | 18695 |296057 |  14.3 |1495M|-1.586290e+06 |-8.731073e+05 |  81.68%
  20600 | 18787 |297018 |  14.3 |1499M|-1.586279e+06 |-8.731073e+05 |  81.68%
  20700 | 18865 |297917 |  14.2 |1503M|-1.586266e+06 |-8.731073e+05 |  81.68%
  20800 | 18947 |299332 |  14.2 |1507M|-1.586257e+06 |-8.731073e+05 |  81.68%
  20900 | 19037 |300388 |  14.2 |1511M|-1.586229e+06 |-8.731073e+05 |  81.68%
  21000 | 19125 |301401 |  14.2 |1515M|-1.586221e+06 |-8.731073e+05 |  81.68%
  21100 | 19213 |302411 |  14.2 |1519M|-1.586188e+06 |-8.731073e+05 |  81.67%
  21200 | 19301 |303243 |  14.1 |1523M|-1.586185e+06 |-8.731073e+05 |  81.67%
  21300 | 19389 |304242 |  14.1 |1526M|-1.586162e+06 |-8.731073e+05 |  81.67%
  21400 | 19473 |305016 |  14.1 |1530M|-1.586149e+06 |-8.731073e+05 |  81.67%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  21500 | 19561 |306077 |  14.1 |1534M|-1.586138e+06 |-8.731073e+05 |  81.67%
  21600 | 19643 |306825 |  14.0 |1538M|-1.586072e+06 |-8.731073e+05 |  81.66%
  21700 | 19733 |307612 |  14.0 |1542M|-1.586067e+06 |-8.731073e+05 |  81.66%
  21800 | 19819 |308590 |  14.0 |1546M|-1.586005e+06 |-8.731073e+05 |  81.65%
  21900 | 19911 |309378 |  14.0 |1550M|-1.586005e+06 |-8.731073e+05 |  81.65%
  22000 | 19997 |310226 |  13.9 |1554M|-1.585989e+06 |-8.731073e+05 |  81.65%
  22100 | 20079 |310756 |  13.9 |1558M|-1.585970e+06 |-8.731073e+05 |  81.65%
  22200 | 20167 |311751 |  13.9 |1562M|-1.585914e+06 |-8.731073e+05 |  81.64%
  22300 | 20261 |312632 |  13.9 |1566M|-1.585869e+06 |-8.731073e+05 |  81.64%
  22400 | 20349 |313436 |  13.8 |1570M|-1.585855e+06 |-8.731073e+05 |  81.63%
  22500 | 20439 |314305 |  13.8 |1574M|-1.585845e+06 |-8.731073e+05 |  81.63%
  22600 | 20523 |315295 |  13.8 |1578M|-1.585758e+06 |-8.731073e+05 |  81.62%
