WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: ((0.281015 * <_var0_>) + (0.557418 * <_var1_>) + (0.327830 * <_var2_>) + (0.482493 * <_var3_>) + (0.366492 * <_var4_>) + (0.266629 * <_var5_>) + (0.058904 * <_var6_>) + (0.373176 * <_var7_>) + (2.060883 * <_var8_>) + (0.611955 * <_var9_>) + (0.609547 * <_var10_>) + (0.691291 * <_var11_>) + (0.614641 * <_var12_>) + (0.260234 * <_var13_>) + (0.433312 * <_var14_>) + (0.412351 * <_var15_>) + (0.329609 * <_var16_>) + (0.491261 * <_var17_>) + (0.264869 * <_var18_>) + (0.337580 * <_var19_>)) <= 250000;
violation: right hand side is violated by 782.342878375435 (scaled: 782.342878375435)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 200 chg bounds, 0 chg sides, 0 chg coeffs, 801 upgd conss, 0 impls, 0 clqs
(round 2, fast)       1 del vars, 295 del conss, 0 add conss, 601 chg bounds, 0 chg sides, 0 chg coeffs, 801 upgd conss, 0 impls, 0 clqs
(round 3, fast)       1 del vars, 295 del conss, 0 add conss, 801 chg bounds, 0 chg sides, 0 chg coeffs, 801 upgd conss, 0 impls, 0 clqs
presolving (4 rounds: 4 fast, 1 medium, 1 exhaustive):
 1 deleted vars, 295 deleted constraints, 0 added constraints, 801 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 3805 variables (0 bin, 0 int, 0 impl, 3805 cont) and 606 constraints
    506 constraints of type <linear>
    100 constraints of type <nonlinear>
Presolving Time: 0.38

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  4810 |     - |  22M|-6.192368e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  4876 |     - |  22M|-6.192367e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  4949 |     - |  22M|-6.192355e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  5052 |     - |  22M|-6.192352e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  5121 |     - |  23M|-6.192350e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  5191 |     - |  23M|-6.192349e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  5295 |     - |  23M|-6.192347e+08 |-6.189799e+08 |   0.04%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  5399 |     - |  23M|-6.192345e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  5505 |     - |  23M|-6.192345e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  5576 |     - |  23M|-6.192344e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  5679 |     - |  23M|-6.192344e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  5750 |     - |  23M|-6.192343e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  5853 |     - |  24M|-6.192342e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  5922 |     - |  24M|-6.192342e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  5990 |     - |  24M|-6.192342e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6057 |     - |  24M|-6.192342e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6157 |     - |  24M|-6.192341e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6221 |     - |  24M|-6.192341e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6288 |     - |  25M|-6.192341e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6345 |     - |  25M|-6.192341e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6405 |     - |  25M|-6.192341e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6466 |     - |  25M|-6.192341e+08 |-6.189799e+08 |   0.04%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  6523 |     - |  25M|-6.192341e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6582 |     - |  25M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6640 |     - |  26M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6700 |     - |  26M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6758 |     - |  26M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6816 |     - |  26M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6881 |     - |  26M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6940 |     - |  26M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  6997 |     - |  26M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7090 |     - |  26M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7151 |     - |  26M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7243 |     - |  26M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7301 |     - |  26M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7359 |     - |  27M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7418 |     - |  27M|-6.192340e+08 |-6.189799e+08 |   0.04%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  7509 |     - |  27M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7569 |     - |  27M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7627 |     - |  28M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7687 |     - |  28M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7749 |     - |  28M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7843 |     - |  28M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7899 |     - |  28M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  7954 |     - |  28M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8008 |     - |  28M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8061 |     - |  28M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8114 |     - |  28M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8164 |     - |  28M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8215 |     - |  28M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8261 |     - |  28M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8307 |     - |  29M|-6.192340e+08 |-6.189799e+08 |   0.04%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  8458 |     - |  29M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8506 |     - |  29M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8584 |     - |  29M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8631 |     - |  29M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8681 |     - |  29M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8727 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8773 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8818 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8867 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  8979 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9024 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9074 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9119 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9170 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9251 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |  9298 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9378 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9487 |     - |  30M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9533 |     - |  31M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9580 |     - |  31M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9655 |     - |  31M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9699 |     - |  31M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9742 |     - |  31M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9821 |     - |  31M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9868 |     - |  31M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9912 |     - |  31M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9953 |     - |  32M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 |  9995 |     - |  32M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     0 | 10036 |     - |  32M|-6.192340e+08 |-6.189799e+08 |   0.04%
      1 |     1 | 10036 |     - |  32M|-6.192340e+08 |-6.189799e+08 |   0.04%

SCIP Status        : solving was interrupted [gap limit reached]
Solving Time (sec) : 46.01
Solving Nodes      : 1
Primal Bound       : -6.18979927059748e+08 (1 solutions)
Dual Bound         : -6.19234028990165e+08
Gap                : 0.04 %
WARNING: Nonlinear solver does not provide dual solutions
