WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: ((1044.807275 * <_var1_>) + (1079.403542 * <_var2_>) + (74.544203 * <_var3_>) + (36.332469 * <_var4_>) + (41.343844 * <_var5_>) + (43.223109 * <_var6_>) + (43.849531 * <_var7_>) + (59.510078 * <_var8_>) + (1.009401 * <_var9_>) + ((-1.000000) * <_var10_>) + ((-1.000000) * <_var16_>)) == -0;
violation: left hand side is violated by 1003179.49305028 (scaled: 1003179.49305028)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 1196 upgd conss, 0 impls, 0 clqs
(round 2, fast)       2 del vars, 100 del conss, 0 add conss, 1397 chg bounds, 0 chg sides, 0 chg coeffs, 1196 upgd conss, 0 impls, 0 clqs
(round 3, fast)       2 del vars, 100 del conss, 0 add conss, 1605 chg bounds, 0 chg sides, 0 chg coeffs, 1196 upgd conss, 0 impls, 0 clqs
(round 4, exhaustive) 2 del vars, 496 del conss, 0 add conss, 1605 chg bounds, 0 chg sides, 0 chg coeffs, 1196 upgd conss, 0 impls, 0 clqs
presolving (5 rounds: 5 fast, 2 medium, 2 exhaustive):
 2 deleted vars, 496 deleted constraints, 0 added constraints, 1605 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 1604 variables (0 bin, 0 int, 0 impl, 1604 cont) and 700 constraints
    699 constraints of type <linear>
      1 constraints of type <quadratic>
Presolving Time: 0.69

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************


  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 26637 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 27117 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 27567 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 27956 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 28310 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 28727 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 29138 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 29432 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 29746 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 30120 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 30497 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 30985 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 31470 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 31958 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 32459 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 32877 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 33251 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 33732 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 34431 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 35168 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 35834 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 36491 |     - |  10M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 37003 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 37595 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 38146 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 38898 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 39444 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 39913 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 40872 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 41460 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 42216 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 43207 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 43790 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 44438 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 45251 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 45995 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 46596 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 47202 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 48129 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 49153 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 50386 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 51278 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 52417 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 53389 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 54444 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 55184 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 56252 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 56986 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 58049 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 59252 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 60824 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 62080 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 63626 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 65350 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 66675 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 67840 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 69309 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 70362 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 71640 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 72763 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 74619 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 76099 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 78041 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 80539 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 82269 |     - |  11M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 84150 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 | 86090 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 87617 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 89842 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 92168 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 93630 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 95588 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 97483 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 | 98746 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |100944 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |102990 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |105004 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |107293 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |110841 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |113219 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |115026 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |117470 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |119478 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |122313 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |124933 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |127414 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |129433 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |132390 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |135742 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |138397 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |141671 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |144193 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |146935 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |149587 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |152565 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |155393 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |158613 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |160731 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |163292 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |166180 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |169037 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |171657 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |174295 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |176971 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |180384 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |183250 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |185360 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |188245 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |191560 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |194027 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |197862 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |201302 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |204636 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |207949 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |210638 |     - |  12M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |213260 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |216431 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |218899 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |222453 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |225339 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |228795 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |232208 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |235247 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |237561 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |239577 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |242536 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |245088 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |248516 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |250993 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |254292 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |257224 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |260213 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |263789 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |267809 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |270737 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |274164 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |277375 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |280011 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |283178 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |286033 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |288505 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |291494 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |294691 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |297487 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |300408 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |302940 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |306171 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |308208 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |310448 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |313574 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |316979 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |320534 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |323990 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |327261 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |331360 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |333899 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |336845 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |338675 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |341632 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |344591 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |348867 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |352019 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |355046 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |358603 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |361806 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |364458 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |367420 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |369829 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |372012 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |375115 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |377696 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |380307 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |384435 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |387608 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |391345 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |394469 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |397701 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |401049 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |403873 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |407155 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |410730 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |413429 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |417122 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |420496 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |423687 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |427104 |     - |  13M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |429641 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |432554 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |435776 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |437988 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |441394 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |445184 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |447886 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |451295 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |454612 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |457516 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |460961 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |464014 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |467778 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |471039 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |474703 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     0 |478843 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |481553 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |485374 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |489003 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |491377 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |495052 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |498347 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |501952 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |504603 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |508661 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |511991 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |515327 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
      1 |     0 |518174 |     - |  14M| 0.000000e+00 | 2.653676e+02 |    Inf 
