WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: (((-3.000000) * <_var0_>) + (7.000000 * <_var1_>) + ((-5.000000) * <_var3_>) + (1.000000 * <_var4_>) + (1.000000 * <_var5_>) + (2.000000 * <_var7_>) + ((-1.000000) * <_var8_>) + ((-1.000000) * <_var9_>) + ((-9.000000) * <_var10_>) + (3.000000 * <_var11_>) + (5.000000 * <_var12_>) + (1.000000 * <_var15_>) + (7.000000 * <_var16_>) + ((-7.000000) * <_var17_>) + ((-4.000000) * <_var18_>) + ((-6.000000) * <_var19_>)) <= -5;
violation: right hand side is violated by 5 (scaled: 5)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 1001 upgd conss, 0 impls, 0 clqs
(round 2, fast)       0 del vars, 0 del conss, 0 add conss, 1506 chg bounds, 0 chg sides, 0 chg coeffs, 1001 upgd conss, 0 impls, 0 clqs
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 1506 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 1506 variables (0 bin, 0 int, 0 impl, 1506 cont) and 1001 constraints
   1000 constraints of type <linear>
      1 constraints of type <quadratic>
Presolving Time: 1.51

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   3100 |  3011 | 67480 |  20.7 | 246M|-4.775361e+04 |-1.174820e+04 | 306.48%
   3200 |  3109 | 68337 |  20.3 | 251M|-4.775361e+04 |-1.174820e+04 | 306.48%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   3300 |  3209 | 69216 |  20.0 | 255M|-4.775361e+04 |-1.174820e+04 | 306.48%
   3400 |  3309 | 70102 |  19.7 | 259M|-4.774019e+04 |-1.174820e+04 | 306.36%
   3500 |  3403 | 70849 |  19.3 | 263M|-4.773918e+04 |-1.174820e+04 | 306.35%
   3600 |  3499 | 71642 |  19.0 | 288M|-4.773918e+04 |-1.174820e+04 | 306.35%
   3700 |  3597 | 72417 |  18.7 | 293M|-4.773918e+04 |-1.174820e+04 | 306.35%
   3800 |  3697 | 73148 |  18.4 | 297M|-4.773918e+04 |-1.174820e+04 | 306.35%
   3900 |  3793 | 73842 |  18.1 | 301M|-4.773918e+04 |-1.174820e+04 | 306.35%
   4000 |  3891 | 74601 |  17.8 | 305M|-4.773918e+04 |-1.174820e+04 | 306.35%
   4100 |  3987 | 75389 |  17.6 | 309M|-4.773918e+04 |-1.174820e+04 | 306.35%
   4200 |  4081 | 76173 |  17.4 | 313M|-4.773918e+04 |-1.174820e+04 | 306.35%
   4300 |  4179 | 77100 |  17.2 | 343M|-4.773918e+04 |-1.174820e+04 | 306.35%
   4400 |  4277 | 77882 |  17.0 | 347M|-4.773918e+04 |-1.174820e+04 | 306.35%
   4500 |  4373 | 78666 |  16.8 | 351M|-4.773918e+04 |-1.174820e+04 | 306.35%
   4600 |  4469 | 79326 |  16.5 | 355M|-4.773918e+04 |-1.174820e+04 | 306.35%
   4700 |  4567 | 80003 |  16.3 | 360M|-4.773918e+04 |-1.174820e+04 | 306.35%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   4800 |  4667 | 80766 |  16.1 | 364M|-4.773918e+04 |-1.174820e+04 | 306.35%
   4900 |  4767 | 81761 |  16.0 | 368M|-4.773918e+04 |-1.174820e+04 | 306.35%
   5000 |  4867 | 82545 |  15.9 | 372M|-4.773918e+04 |-1.174820e+04 | 306.35%
   5100 |  4967 | 83395 |  15.7 | 377M|-4.773918e+04 |-1.174820e+04 | 306.35%
   5200 |  5067 | 84146 |  15.6 | 411M|-4.773691e+04 |-1.174820e+04 | 306.33%
   5300 |  5167 | 84849 |  15.4 | 415M|-4.773691e+04 |-1.174820e+04 | 306.33%
   5400 |  5267 | 85701 |  15.3 | 420M|-4.773691e+04 |-1.174820e+04 | 306.33%
   5500 |  5365 | 86527 |  15.1 | 424M|-4.773691e+04 |-1.174820e+04 | 306.33%
   5600 |  5463 | 87441 |  15.0 | 428M|-4.773691e+04 |-1.174820e+04 | 306.33%
   5700 |  5563 | 88177 |  14.9 | 432M|-4.773691e+04 |-1.174820e+04 | 306.33%
   5800 |  5657 | 88906 |  14.8 | 436M|-4.773691e+04 |-1.174820e+04 | 306.33%
   5900 |  5757 | 90026 |  14.7 | 441M|-4.773691e+04 |-1.174820e+04 | 306.33%
   6000 |  5855 | 90982 |  14.6 | 445M|-4.773691e+04 |-1.174820e+04 | 306.33%
   6100 |  5951 | 91969 |  14.5 | 449M|-4.773691e+04 |-1.174820e+04 | 306.33%
   6200 |  6047 | 93337 |  14.5 | 490M|-4.772055e+04 |-1.174820e+04 | 306.19%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   6300 |  6147 | 94101 |  14.4 | 494M|-4.770985e+04 |-1.174820e+04 | 306.10%
   6400 |  6241 | 94933 |  14.3 | 498M|-4.770985e+04 |-1.174820e+04 | 306.10%
   6500 |  6337 | 95823 |  14.2 | 502M|-4.770985e+04 |-1.174820e+04 | 306.10%
   6600 |  6431 | 96609 |  14.1 | 506M|-4.770985e+04 |-1.174820e+04 | 306.10%
   6700 |  6527 | 97357 |  14.0 | 510M|-4.770985e+04 |-1.174820e+04 | 306.10%
   6800 |  6627 | 98507 |  14.0 | 515M|-4.770985e+04 |-1.174820e+04 | 306.10%
   6900 |  6725 | 99272 |  13.9 | 519M|-4.770836e+04 |-1.174820e+04 | 306.09%
   7000 |  6825 |100133 |  13.8 | 523M|-4.770836e+04 |-1.174820e+04 | 306.09%
   7100 |  6923 |100928 |  13.8 | 527M|-4.770728e+04 |-1.174820e+04 | 306.08%
   7200 |  7021 |101724 |  13.7 | 531M|-4.770728e+04 |-1.174820e+04 | 306.08%
   7300 |  7121 |102441 |  13.6 | 536M|-4.770684e+04 |-1.174820e+04 | 306.08%
   7400 |  7221 |103121 |  13.5 | 584M|-4.770684e+04 |-1.174820e+04 | 306.08%
   7500 |  7317 |103967 |  13.4 | 588M|-4.770684e+04 |-1.174820e+04 | 306.08%
   7600 |  7411 |105310 |  13.4 | 592M|-4.770684e+04 |-1.174820e+04 | 306.08%
   7700 |  7507 |106520 |  13.4 | 596M|-4.770354e+04 |-1.174820e+04 | 306.05%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   7800 |  7605 |107302 |  13.3 | 600M|-4.770265e+04 |-1.174820e+04 | 306.04%
   7900 |  7703 |109076 |  13.4 | 604M|-4.769892e+04 |-1.174820e+04 | 306.01%
   8000 |  7803 |110092 |  13.4 | 609M|-4.769639e+04 |-1.174820e+04 | 305.99%
   8100 |  7901 |111204 |  13.3 | 613M|-4.769496e+04 |-1.174820e+04 | 305.98%
   8200 |  8001 |111981 |  13.3 | 617M|-4.769397e+04 |-1.174820e+04 | 305.97%
   8300 |  8101 |113086 |  13.2 | 621M|-4.769357e+04 |-1.174820e+04 | 305.96%
   8400 |  8201 |113870 |  13.2 | 626M|-4.769313e+04 |-1.174820e+04 | 305.96%
   8500 |  8289 |114574 |  13.1 | 630M|-4.769135e+04 |-1.174820e+04 | 305.95%
   8600 |  8387 |115957 |  13.1 | 634M|-4.768638e+04 |-1.174820e+04 | 305.90%
   8700 |  8483 |117057 |  13.1 | 638M|-4.768576e+04 |-1.174820e+04 | 305.90%
   8800 |  8579 |118059 |  13.0 | 642M|-4.768146e+04 |-1.174820e+04 | 305.86%
   8900 |  8679 |118986 |  13.0 | 699M|-4.768010e+04 |-1.174820e+04 | 305.85%
   9000 |  8777 |120347 |  13.0 | 703M|-4.767627e+04 |-1.174820e+04 | 305.82%
   9100 |  8877 |121742 |  13.0 | 707M|-4.767162e+04 |-1.174820e+04 | 305.78%
   9200 |  8977 |122461 |  13.0 | 712M|-4.766700e+04 |-1.174820e+04 | 305.74%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   9300 |  9077 |123123 |  12.9 | 716M|-4.766304e+04 |-1.174820e+04 | 305.71%
   9400 |  9177 |124002 |  12.8 | 720M|-4.766120e+04 |-1.174820e+04 | 305.69%
   9500 |  9273 |124994 |  12.8 | 724M|-4.765832e+04 |-1.174820e+04 | 305.66%
   9600 |  9369 |125628 |  12.7 | 728M|-4.765832e+04 |-1.174820e+04 | 305.66%
   9700 |  9467 |126827 |  12.7 | 732M|-4.765168e+04 |-1.174820e+04 | 305.61%
   9800 |  9565 |127773 |  12.7 | 737M|-4.764966e+04 |-1.174820e+04 | 305.59%
   9900 |  9661 |128840 |  12.7 | 741M|-4.764769e+04 |-1.174820e+04 | 305.57%
  10000 |  9759 |130490 |  12.7 | 745M|-4.764281e+04 |-1.174820e+04 | 305.53%
  10100 |  9859 |131464 |  12.7 | 749M|-4.764045e+04 |-1.174820e+04 | 305.51%
  10200 |  9955 |132418 |  12.7 | 754M|-4.763900e+04 |-1.174820e+04 | 305.50%
  10300 | 10053 |133321 |  12.6 | 758M|-4.763645e+04 |-1.174820e+04 | 305.48%
  10400 | 10151 |134443 |  12.6 | 762M|-4.763063e+04 |-1.174820e+04 | 305.43%
  10500 | 10243 |135505 |  12.6 | 766M|-4.762949e+04 |-1.174820e+04 | 305.42%
  10600 | 10339 |136619 |  12.6 | 770M|-4.762435e+04 |-1.174820e+04 | 305.38%
  10700 | 10439 |137368 |  12.5 | 837M|-4.762369e+04 |-1.174820e+04 | 305.37%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  10800 | 10531 |138564 |  12.5 | 842M|-4.762369e+04 |-1.174820e+04 | 305.37%
  10900 | 10629 |139512 |  12.5 | 846M|-4.762369e+04 |-1.174820e+04 | 305.37%
  11000 | 10729 |140195 |  12.4 | 850M|-4.762369e+04 |-1.174820e+04 | 305.37%
  11100 | 10827 |141392 |  12.4 | 854M|-4.762369e+04 |-1.174820e+04 | 305.37%
  11200 | 10927 |142015 |  12.4 | 858M|-4.762369e+04 |-1.174820e+04 | 305.37%
  11300 | 11025 |142933 |  12.4 | 863M|-4.762369e+04 |-1.174820e+04 | 305.37%
  11400 | 11123 |143784 |  12.3 | 867M|-4.762369e+04 |-1.174820e+04 | 305.37%
  11500 | 11219 |146018 |  12.4 | 871M|-4.761089e+04 |-1.174820e+04 | 305.26%
  11600 | 11317 |147141 |  12.4 | 875M|-4.760670e+04 |-1.174820e+04 | 305.23%
  11700 | 11411 |148108 |  12.4 | 879M|-4.760649e+04 |-1.174820e+04 | 305.22%
  11800 | 11511 |148796 |  12.3 | 883M|-4.760067e+04 |-1.174820e+04 | 305.17%
  11900 | 11609 |149749 |  12.3 | 888M|-4.760067e+04 |-1.174820e+04 | 305.17%
  12000 | 11709 |150402 |  12.3 | 892M|-4.760062e+04 |-1.174820e+04 | 305.17%
  12100 | 11805 |151171 |  12.2 | 896M|-4.759870e+04 |-1.174820e+04 | 305.16%
  12200 | 11899 |151951 |  12.2 | 900M|-4.759843e+04 |-1.174820e+04 | 305.16%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  12300 | 11997 |153215 |  12.2 | 905M|-4.759757e+04 |-1.174820e+04 | 305.15%
  12400 | 12097 |153936 |  12.2 | 909M|-4.759618e+04 |-1.174820e+04 | 305.14%
  12500 | 12197 |154660 |  12.1 | 913M|-4.759222e+04 |-1.174820e+04 | 305.10%
  12600 | 12293 |155730 |  12.1 | 917M|-4.759220e+04 |-1.174820e+04 | 305.10%
  12700 | 12389 |156431 |  12.1 | 921M|-4.759073e+04 |-1.174820e+04 | 305.09%
  12800 | 12475 |157757 |  12.1 |1001M|-4.759023e+04 |-1.174820e+04 | 305.09%
  12900 | 12573 |158445 |  12.0 |1005M|-4.759019e+04 |-1.174820e+04 | 305.09%
  13000 | 12669 |159411 |  12.0 |1009M|-4.758861e+04 |-1.174820e+04 | 305.07%
  13100 | 12769 |160399 |  12.0 |1014M|-4.758699e+04 |-1.174820e+04 | 305.06%
  13200 | 12867 |161080 |  12.0 |1018M|-4.758656e+04 |-1.174820e+04 | 305.05%
  13300 | 12957 |162495 |  12.0 |1022M|-4.758546e+04 |-1.174820e+04 | 305.04%
  13400 | 13057 |163237 |  11.9 |1026M|-4.758260e+04 |-1.174820e+04 | 305.02%
  13500 | 13157 |164219 |  11.9 |1030M|-4.757944e+04 |-1.174820e+04 | 304.99%
  13600 | 13257 |165445 |  11.9 |1034M|-4.757841e+04 |-1.174820e+04 | 304.98%
  13700 | 13355 |166155 |  11.9 |1039M|-4.757789e+04 |-1.174820e+04 | 304.98%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  13800 | 13455 |167072 |  11.9 |1043M|-4.757617e+04 |-1.174820e+04 | 304.97%
  13900 | 13553 |167739 |  11.8 |1047M|-4.757478e+04 |-1.174820e+04 | 304.95%
  14000 | 13653 |168520 |  11.8 |1051M|-4.757478e+04 |-1.174820e+04 | 304.95%
  14100 | 13751 |169310 |  11.8 |1055M|-4.757473e+04 |-1.174820e+04 | 304.95%
  14200 | 13849 |170072 |  11.7 |1060M|-4.757357e+04 |-1.174820e+04 | 304.94%
  14300 | 13943 |171279 |  11.7 |1064M|-4.757002e+04 |-1.174820e+04 | 304.91%
  14400 | 14043 |172141 |  11.7 |1068M|-4.756905e+04 |-1.174820e+04 | 304.91%
  14500 | 14139 |173102 |  11.7 |1072M|-4.756826e+04 |-1.174820e+04 | 304.90%
  14600 | 14237 |173800 |  11.7 |1076M|-4.756812e+04 |-1.174820e+04 | 304.90%
  14700 | 14337 |174471 |  11.6 |1081M|-4.756802e+04 |-1.174820e+04 | 304.90%
  14800 | 14437 |175215 |  11.6 |1085M|-4.756622e+04 |-1.174820e+04 | 304.88%
  14900 | 14537 |175909 |  11.6 |1089M|-4.756617e+04 |-1.174820e+04 | 304.88%
  15000 | 14631 |176642 |  11.6 |1093M|-4.756186e+04 |-1.174820e+04 | 304.84%
  15100 | 14731 |177347 |  11.5 |1097M|-4.756171e+04 |-1.174820e+04 | 304.84%
  15200 | 14825 |178171 |  11.5 |1102M|-4.756035e+04 |-1.174820e+04 | 304.83%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  15300 | 14925 |178837 |  11.5 |1106M|-4.756035e+04 |-1.174820e+04 | 304.83%
  15400 | 15025 |179507 |  11.4 |1201M|-4.756035e+04 |-1.174820e+04 | 304.83%
  15500 | 15125 |180205 |  11.4 |1205M|-4.755716e+04 |-1.174820e+04 | 304.80%
  15600 | 15223 |181120 |  11.4 |1209M|-4.755655e+04 |-1.174820e+04 | 304.80%
  15700 | 15323 |181827 |  11.4 |1214M|-4.755639e+04 |-1.174820e+04 | 304.80%
  15800 | 15423 |182549 |  11.3 |1218M|-4.755639e+04 |-1.174820e+04 | 304.80%
  15900 | 15523 |183274 |  11.3 |1222M|-4.755639e+04 |-1.174820e+04 | 304.80%
  16000 | 15621 |184025 |  11.3 |1226M|-4.755639e+04 |-1.174820e+04 | 304.80%
  16100 | 15721 |184741 |  11.3 |1230M|-4.755639e+04 |-1.174820e+04 | 304.80%
  16200 | 15821 |185471 |  11.2 |1235M|-4.755639e+04 |-1.174820e+04 | 304.80%
  16300 | 15917 |186262 |  11.2 |1239M|-4.755639e+04 |-1.174820e+04 | 304.80%
  16400 | 16015 |187030 |  11.2 |1243M|-4.755639e+04 |-1.174820e+04 | 304.80%
  16500 | 16107 |187816 |  11.2 |1247M|-4.755639e+04 |-1.174820e+04 | 304.80%
  16600 | 16205 |189072 |  11.2 |1251M|-4.755639e+04 |-1.174820e+04 | 304.80%
  16700 | 16305 |189856 |  11.2 |1255M|-4.755639e+04 |-1.174820e+04 | 304.80%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  16800 | 16403 |190601 |  11.2 |1260M|-4.755639e+04 |-1.174820e+04 | 304.80%
  16900 | 16503 |191258 |  11.1 |1264M|-4.755639e+04 |-1.174820e+04 | 304.80%
  17000 | 16601 |192094 |  11.1 |1268M|-4.755639e+04 |-1.174820e+04 | 304.80%
  17100 | 16699 |192964 |  11.1 |1272M|-4.755639e+04 |-1.174820e+04 | 304.80%
  17200 | 16799 |193730 |  11.1 |1276M|-4.755639e+04 |-1.174820e+04 | 304.80%
  17300 | 16899 |194419 |  11.0 |1281M|-4.755639e+04 |-1.174820e+04 | 304.80%
  17400 | 16999 |195057 |  11.0 |1285M|-4.755639e+04 |-1.174820e+04 | 304.80%
  17500 | 17095 |196098 |  11.0 |1289M|-4.755452e+04 |-1.174820e+04 | 304.78%
  17600 | 17189 |197072 |  11.0 |1293M|-4.755452e+04 |-1.174820e+04 | 304.78%
  17700 | 17287 |197885 |  11.0 |1298M|-4.755452e+04 |-1.174820e+04 | 304.78%
  17800 | 17387 |198844 |  11.0 |1302M|-4.755439e+04 |-1.174820e+04 | 304.78%
  17900 | 17479 |199683 |  11.0 |1306M|-4.755439e+04 |-1.174820e+04 | 304.78%
  18000 | 17575 |200858 |  11.0 |1310M|-4.755439e+04 |-1.174820e+04 | 304.78%
  18100 | 17675 |202145 |  11.0 |1314M|-4.755439e+04 |-1.174820e+04 | 304.78%
  18200 | 17763 |203308 |  11.0 |1318M|-4.755439e+04 |-1.174820e+04 | 304.78%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  18300 | 17857 |205100 |  11.0 |1322M|-4.755353e+04 |-1.174820e+04 | 304.77%
  18400 | 17955 |206134 |  11.0 |1436M|-4.754642e+04 |-1.174820e+04 | 304.71%
  18500 | 18041 |207439 |  11.0 |1440M|-4.754642e+04 |-1.174820e+04 | 304.71%
  18600 | 18129 |208696 |  11.0 |1444M|-4.754642e+04 |-1.174820e+04 | 304.71%
  18700 | 18223 |210178 |  11.1 |1448M|-4.754146e+04 |-1.174820e+04 | 304.67%
  18800 | 18317 |211111 |  11.1 |1452M|-4.753640e+04 |-1.174820e+04 | 304.63%
  18900 | 18417 |211838 |  11.0 |1456M|-4.753591e+04 |-1.174820e+04 | 304.62%
  19000 | 18517 |213109 |  11.0 |1460M|-4.752903e+04 |-1.174820e+04 | 304.56%
  19100 | 18617 |213838 |  11.0 |1464M|-4.752903e+04 |-1.174820e+04 | 304.56%
  19200 | 18717 |214550 |  11.0 |1469M|-4.752764e+04 |-1.174820e+04 | 304.55%
  19300 | 18815 |215428 |  11.0 |1473M|-4.752673e+04 |-1.174820e+04 | 304.54%
  19400 | 18915 |216177 |  11.0 |1477M|-4.752401e+04 |-1.174820e+04 | 304.52%
  19500 | 19013 |216950 |  11.0 |1481M|-4.752284e+04 |-1.174820e+04 | 304.51%
  19600 | 19107 |217821 |  10.9 |1485M|-4.752284e+04 |-1.174820e+04 | 304.51%
  19700 | 19201 |218601 |  10.9 |1489M|-4.752284e+04 |-1.174820e+04 | 304.51%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  19800 | 19287 |219644 |  10.9 |1493M|-4.752284e+04 |-1.174820e+04 | 304.51%
  19900 | 19377 |220424 |  10.9 |1497M|-4.752284e+04 |-1.174820e+04 | 304.51%
  20000 | 19463 |221868 |  10.9 |1501M|-4.752284e+04 |-1.174820e+04 | 304.51%
  20100 | 19551 |222847 |  10.9 |1505M|-4.752284e+04 |-1.174820e+04 | 304.51%
  20200 | 19637 |223896 |  10.9 |1509M|-4.752284e+04 |-1.174820e+04 | 304.51%
  20300 | 19725 |225110 |  10.9 |1513M|-4.752284e+04 |-1.174820e+04 | 304.51%
  20400 | 19809 |225977 |  10.9 |1517M|-4.752284e+04 |-1.174820e+04 | 304.51%
  20500 | 19893 |227257 |  10.9 |1521M|-4.752284e+04 |-1.174820e+04 | 304.51%
  20600 | 19977 |228289 |  10.9 |1525M|-4.752284e+04 |-1.174820e+04 | 304.51%
  20700 | 20053 |229137 |  10.9 |1528M|-4.752284e+04 |-1.174820e+04 | 304.51%
  20800 | 20137 |230196 |  10.9 |1532M|-4.752284e+04 |-1.174820e+04 | 304.51%
  20900 | 20221 |231069 |  10.9 |1536M|-4.752284e+04 |-1.174820e+04 | 304.51%
  21000 | 20307 |232166 |  10.9 |1540M|-4.752281e+04 |-1.174820e+04 | 304.51%
  21100 | 20397 |233039 |  10.9 |1544M|-4.752115e+04 |-1.174820e+04 | 304.50%
  21200 | 20495 |233860 |  10.9 |1548M|-4.752059e+04 |-1.174820e+04 | 304.49%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  21300 | 20589 |234858 |  10.9 |1552M|-4.751913e+04 |-1.174820e+04 | 304.48%
  21400 | 20683 |235623 |  10.9 |1557M|-4.751886e+04 |-1.174820e+04 | 304.48%
  21500 | 20783 |236295 |  10.8 |1561M|-4.751788e+04 |-1.174820e+04 | 304.47%
  21600 | 20883 |237009 |  10.8 |1565M|-4.751770e+04 |-1.174820e+04 | 304.47%
  21700 | 20983 |237723 |  10.8 |1569M|-4.751680e+04 |-1.174820e+04 | 304.46%
  21800 | 21081 |238372 |  10.8 |1574M|-4.751461e+04 |-1.174820e+04 | 304.44%
  21900 | 21173 |239157 |  10.8 |1578M|-4.751381e+04 |-1.174820e+04 | 304.43%
  22000 | 21269 |239912 |  10.8 |1582M|-4.751381e+04 |-1.174820e+04 | 304.43%
  22100 | 21369 |240639 |  10.7 |1586M|-4.751380e+04 |-1.174820e+04 | 304.43%
  22200 | 21465 |241607 |  10.7 |1721M|-4.751342e+04 |-1.174820e+04 | 304.43%
  22300 | 21565 |242285 |  10.7 |1725M|-4.751342e+04 |-1.174820e+04 | 304.43%
