#Node Number,Latitude,Longitude,Technology,Capacity
n233,45.1188113,-89.4920215,tA3,150000
n233,45.1188113,-89.4920215,tK3,150000
n234,45.115722,-87.965177,tA4,250000
n234,45.115722,-87.965177,tK4,250000
n240,43.7449956,-90.7767576,tA2,50000
n240,43.7449956,-90.7767576,tK2,50000
n243,44.9076949,-88.201485,tA3,150000
n243,44.9076949,-88.201485,tK3,150000
n246,44.9766739,-88.3567435,tA4,250000
n246,44.9766739,-88.3567435,tK4,250000
n251,44.5203883,-88.7369583,tA3,150000
n251,44.5203883,-88.7369583,tK3,150000
n255,44.366372,-88.2587304,tA4,250000
n255,44.366372,-88.2587304,tK4,250000
n256,44.369791,-88.229303,tA4,250000
n256,44.369791,-88.229303,tK4,250000
n259,43.4555405,-87.9417902,tA4,250000
n259,43.4555405,-87.9417902,tK4,250000
n261,44.6195702,-91.8729325,tK4,250000
n262,44.679499,-92.26512,tA1,30000
n265,45.3457176,-92.5296724,tA1,30000
n266,44.5039979,-89.3145939,tA2,50000
n266,44.5039979,-89.3145939,tK2,50000
n267,45.639964,-90.3406313,tA2,50000
n267,45.639964,-90.3406313,tK2,50000
n268,43.2721308,-90.3604491,tA1,30000
n269,42.7377508,-89.3607854,tA4,250000
n269,42.7377508,-89.3607854,tK4,250000
n270,43.1863098,-90.0738836,tA2,50000
n270,43.1863098,-90.0738836,tK2,50000
n271,45.7477947,-91.1946534,tA1,30000
n273,44.7807238,-88.291793,tA3,150000
n273,44.7807238,-88.291793,tK3,150000
n274,44.7966007,-88.6467357,tA1,30000
n275,44.9188885,-89.1435829,tA3,150000
n275,44.9188885,-89.1435829,tK3,150000
n276,44.704912,-88.4144984,tA3,150000
n276,44.704912,-88.4144984,tK3,150000
n282,43.770841,-87.924136,tA3,150000
n282,43.770841,-87.924136,tK3,150000
n284,43.871617,-88.074069,tA3,150000
n284,43.871617,-88.074069,tK3,150000
n289,44.9240029,-92.4658497,tA1,30000
n290,45.0499939,-92.3750884,tA2,50000
n290,45.0499939,-92.3750884,tK2,50000
n291,44.9744646,-92.2759466,tA1,30000
n292,44.1010454,-91.3519223,tA1,30000
n294,44.567219,-91.3873166,tA2,50000
n294,44.567219,-91.3873166,tK2,50000
n295,44.2527847,-91.473426,tA1,30000
n298,43.618779,-90.387911,tA1,30000
n299,43.6230688,-90.6908274,tA2,50000
n299,43.6230688,-90.6908274,tK2,50000
n300,42.80393,-88.686927,tA2,50000
n300,42.80393,-88.686927,tK2,50000
n301,42.5916836,-88.4334301,tA2,50000
n301,42.5916836,-88.4334301,tK2,50000
n302,42.521046,-88.483013,tA1,30000
n303,45.690121,-91.992615,tA2,50000
n303,45.690121,-91.992615,tK2,50000
n304,43.5399861,-88.3615248,tA4,250000
n304,43.5399861,-88.3615248,tK4,250000
n312,44.1701566,-88.9605491,tA3,150000
n312,44.1701566,-88.9605491,tK3,150000
n313,44.146298,-88.651705,tA1,30000
n315,43.895023,-88.549789,tA3,150000
n315,43.895023,-88.549789,tK3,150000
