WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: ((1.000000 * <_var0_>) + ((-1.000000) * <_var8_>) + ((-1.000000) * <_var24_>) + (1.000000 * <_var27_>)) >= -0;
violation: left hand side is violated by 250 (scaled: 250)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 19000 chg bounds, 0 chg sides, 0 chg coeffs, 24998 upgd conss, 0 impls, 0 clqs
(round 2, fast)       8001 del vars, 8001 del conss, 0 add conss, 56025 chg bounds, 0 chg sides, 0 chg coeffs, 24998 upgd conss, 0 impls, 0 clqs
(round 3, fast)       8001 del vars, 8001 del conss, 0 add conss, 69050 chg bounds, 0 chg sides, 0 chg coeffs, 24998 upgd conss, 0 impls, 0 clqs
(round 4, fast)       8001 del vars, 8001 del conss, 0 add conss, 75046 chg bounds, 0 chg sides, 0 chg coeffs, 24998 upgd conss, 0 impls, 0 clqs
(round 5, fast)       8001 del vars, 8001 del conss, 0 add conss, 76160 chg bounds, 0 chg sides, 0 chg coeffs, 24998 upgd conss, 0 impls, 0 clqs
(round 6, fast)       8001 del vars, 8001 del conss, 8000 add conss, 76160 chg bounds, 0 chg sides, 0 chg coeffs, 24998 upgd conss, 0 impls, 0 clqs
(round 7, fast)       8001 del vars, 8001 del conss, 8000 add conss, 78160 chg bounds, 0 chg sides, 0 chg coeffs, 28998 upgd conss, 0 impls, 0 clqs
presolving (8 rounds: 8 fast, 1 medium, 1 exhaustive):
 8001 deleted vars, 8001 deleted constraints, 8000 added constraints, 78160 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 38005 variables (0 bin, 0 int, 0 impl, 38005 cont) and 40997 constraints
   7000 constraints of type <linear>
  13997 constraints of type <quadratic>
  20000 constraints of type <nonlinear>
Presolving Time: 184.25

******************************************************************************
This program contains Ipopt, a library for large-scale nonlinear optimization.
 Ipopt is released as open source code under the Eclipse Public License (EPL).
         For more information visit http://projects.coin-or.org/Ipopt
******************************************************************************


  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
      1 |     2 |462098 |     - | 270M|-1.182978e+06 |      --      |    Inf 
    100 |   101 |497715 |2003.5 | 265M|-1.182978e+06 |      --      |    Inf 
    200 |   201 |508701 |1051.9 | 268M|-1.182978e+06 |      --      |    Inf 
    300 |   301 |518095 | 731.5 | 271M|-1.182978e+06 |      --      |    Inf 
    400 |   401 |527121 | 570.8 | 274M|-1.182978e+06 |      --      |    Inf 
    500 |   501 |533601 | 469.4 | 277M|-1.182978e+06 |      --      |    Inf 
    600 |   601 |547895 | 414.9 | 281M|-1.182978e+06 |      --      |    Inf 
    700 |   701 |657094 | 511.8 | 289M|-1.182978e+06 |      --      |    Inf 
    800 |   801 |794819 | 620.1 | 295M|-1.182978e+06 |      --      |    Inf 
    900 |   901 |965235 | 740.7 | 303M|-1.182978e+06 |      --      |    Inf 
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   1000 |  1001 |  1485k|1186.8 | 314M|-1.182978e+06 |      --      |    Inf 
   1100 |  1101 |  2905k|2371.4 | 332M|-1.182978e+06 |      --      |    Inf 
   1200 |  1201 |  4030k|3112.0 | 347M|-1.182978e+06 |      --      |    Inf 
   1300 |  1301 |  5124k|3714.3 | 362M|-1.182978e+06 |      --      |    Inf 
   1400 |  1401 |  6289k|4281.5 | 379M|-1.182978e+06 |      --      |    Inf 
   1500 |  1501 |  7517k|4815.5 | 394M|-1.182978e+06 |      --      |    Inf 
   1600 |  1601 |  8228k|4958.5 | 408M|-1.182978e+06 |      --      |    Inf 
   1700 |  1701 |  8341k|4733.6 | 416M|-1.182978e+06 |      --      |    Inf 
   1800 |  1801 |  8348k|4474.0 | 420M|-1.182978e+06 |      --      |    Inf 
   1900 |  1901 |  8353k|4241.5 | 423M|-1.182978e+06 |      --      |    Inf 
q  2000 |  1976 |  8360k|4032.5 | 433M|-1.182978e+06 |-1.069308e+06 |  10.63%
   2100 |  2076 |  8410k|3864.3 | 440M|-1.182978e+06 |-1.069308e+06 |  10.63%
   2200 |  2176 |  9295k|4091.2 | 456M|-1.182978e+06 |-1.069308e+06 |  10.63%
   2300 |  2268 | 10414k|4399.7 | 474M|-1.182978e+06 |-1.069308e+06 |  10.63%
   2400 |  2360 | 11549k|4689.4 | 490M|-1.182978e+06 |-1.069308e+06 |  10.63%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   2500 |  2452 | 12725k|4972.3 | 504M|-1.182978e+06 |-1.069308e+06 |  10.63%
   2600 |  2544 | 13653k|5138.2 | 515M|-1.182978e+06 |-1.069308e+06 |  10.63%
   2700 |  2634 | 14650k|5317.2 | 526M|-1.182978e+06 |-1.069308e+06 |  10.63%
   2800 |  2734 | 15658k|5487.5 | 536M|-1.182978e+06 |-1.069308e+06 |  10.63%
   2900 |  2824 | 16610k|5626.4 | 545M|-1.182978e+06 |-1.069308e+06 |  10.63%
   3000 |  2914 | 17003k|5570.0 | 559M|-1.182978e+06 |-1.069308e+06 |  10.63%
   3100 |  3014 | 17095k|5420.0 | 564M|-1.182978e+06 |-1.069308e+06 |  10.63%
   3200 |  3114 | 17101k|5252.3 | 567M|-1.182978e+06 |-1.069308e+06 |  10.63%
   3300 |  3214 | 17106k|5094.5 | 571M|-1.182978e+06 |-1.069308e+06 |  10.63%
   3400 |  3314 | 17110k|4946.0 | 574M|-1.182978e+06 |-1.069308e+06 |  10.63%
   3500 |  3414 | 17190k|4827.3 | 580M|-1.182978e+06 |-1.069308e+06 |  10.63%
   3600 |  3514 | 18569k|5076.5 | 596M|-1.182978e+06 |-1.069308e+06 |  10.63%
   3700 |  3604 | 18793k|4999.9 | 612M|-1.182978e+06 |-1.069308e+06 |  10.63%
   3800 |  3704 | 18969k|4914.6 | 622M|-1.182978e+06 |-1.069308e+06 |  10.63%
   3900 |  3804 | 18974k|4789.7 | 625M|-1.182978e+06 |-1.069308e+06 |  10.63%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   4000 |  3904 | 18980k|4671.5 | 629M|-1.182978e+06 |-1.069308e+06 |  10.63%
   4100 |  4004 | 18985k|4558.7 | 632M|-1.182978e+06 |-1.069308e+06 |  10.63%
   4200 |  4104 | 19278k|4519.9 | 639M|-1.182978e+06 |-1.069308e+06 |  10.63%
   4300 |  4194 | 20286k|4649.2 | 649M|-1.182978e+06 |-1.069308e+06 |  10.63%
   4400 |  4292 | 21557k|4832.4 | 665M|-1.182978e+06 |-1.069308e+06 |  10.63%
   4500 |  4384 | 22515k|4938.0 | 676M|-1.182978e+06 |-1.069308e+06 |  10.63%
   4600 |  4474 | 23534k|5052.2 | 687M|-1.182978e+06 |-1.069308e+06 |  10.63%

SCIP Status        : solving was interrupted [time limit reached]
Solving Time (sec) : 43200.05
Solving Nodes      : 4639
Primal Bound       : -1.06930849047854e+06 (1 solutions)
Dual Bound         : -1.18297789780072e+06
Gap                : 10.63 %
WARNING: Not solved to optimality, status: UserLimit
