WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: (((-3.000000) * <_var0_>) + (7.000000 * <_var1_>) + ((-5.000000) * <_var3_>) + (1.000000 * <_var4_>) + (1.000000 * <_var5_>) + (2.000000 * <_var7_>) + ((-1.000000) * <_var8_>) + ((-1.000000) * <_var9_>) + ((-9.000000) * <_var10_>) + (3.000000 * <_var11_>) + (5.000000 * <_var12_>) + (1.000000 * <_var15_>) + (7.000000 * <_var16_>) + ((-7.000000) * <_var17_>) + ((-4.000000) * <_var18_>) + ((-6.000000) * <_var19_>)) <= -5;
violation: right hand side is violated by 5 (scaled: 5)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 10001 upgd conss, 0 impls, 0 clqs
(round 2, fast)       0 del vars, 0 del conss, 0 add conss, 15006 chg bounds, 0 chg sides, 0 chg coeffs, 10001 upgd conss, 0 impls, 0 clqs
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 15006 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 15006 variables (0 bin, 0 int, 0 impl, 15006 cont) and 10001 constraints
  10000 constraints of type <linear>
      1 constraints of type <quadratic>
Presolving Time: 203.68

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   2300 |  2301 | 92344 |  37.1 |1693M|-1.326708e+07 |-3.709883e+06 | 257.61%
   2400 |  2401 | 93012 |  35.8 |1731M|-1.326679e+07 |-3.709883e+06 | 257.61%
   2500 |  2501 | 93651 |  34.7 |1915M|-1.326679e+07 |-3.709883e+06 | 257.61%
   2600 |  2601 | 94300 |  33.6 |1952M|-1.326673e+07 |-3.709883e+06 | 257.61%
   2700 |  2701 | 94951 |  32.6 |1989M|-1.326673e+07 |-3.709883e+06 | 257.60%
   2800 |  2801 | 95608 |  31.6 |2027M|-1.326644e+07 |-3.709883e+06 | 257.60%
   2900 |  2901 | 96241 |  30.8 |2064M|-1.326644e+07 |-3.709883e+06 | 257.60%
   3000 |  3001 | 96892 |  30.0 |2278M|-1.326643e+07 |-3.709883e+06 | 257.60%
   3100 |  3101 | 97543 |  29.2 |2315M|-1.326637e+07 |-3.709883e+06 | 257.60%
   3200 |  3201 | 98191 |  28.5 |2352M|-1.326637e+07 |-3.709883e+06 | 257.60%
   3300 |  3301 | 98836 |  27.8 |2389M|-1.326609e+07 |-3.709883e+06 | 257.59%
   3400 |  3401 | 99479 |  27.2 |2426M|-1.326608e+07 |-3.709883e+06 | 257.59%
   3500 |  3501 |100132 |  26.6 |2661M|-1.326607e+07 |-3.709883e+06 | 257.59%
   3600 |  3601 |100785 |  26.0 |2712M|-1.326602e+07 |-3.709883e+06 | 257.59%
   3700 |  3701 |101438 |  25.5 |2749M|-1.326601e+07 |-3.709883e+06 | 257.59%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   3800 |  3801 |102086 |  25.0 |2786M|-1.326573e+07 |-3.709883e+06 | 257.58%
   3900 |  3901 |102733 |  24.5 |2823M|-1.326572e+07 |-3.709883e+06 | 257.58%
   4000 |  4001 |103392 |  24.1 |2860M|-1.326572e+07 |-3.709883e+06 | 257.58%
   4100 |  4101 |104030 |  23.7 |2897M|-1.326566e+07 |-3.709883e+06 | 257.58%
   4200 |  4201 |104678 |  23.3 |2934M|-1.326566e+07 |-3.709883e+06 | 257.58%
   4300 |  4301 |105329 |  22.9 |3225M|-1.326552e+07 |-3.709883e+06 | 257.57%
   4400 |  4401 |105958 |  22.5 |3262M|-1.326537e+07 |-3.709883e+06 | 257.57%
   4500 |  4501 |106615 |  22.1 |3299M|-1.326536e+07 |-3.709883e+06 | 257.57%
   4600 |  4601 |107279 |  21.8 |3336M|-1.326536e+07 |-3.709883e+06 | 257.57%
   4700 |  4701 |107913 |  21.5 |3374M|-1.326531e+07 |-3.709883e+06 | 257.57%
   4800 |  4801 |108544 |  21.2 |3411M|-1.326531e+07 |-3.709883e+06 | 257.57%
   4900 |  4901 |109182 |  20.9 |3448M|-1.326516e+07 |-3.709883e+06 | 257.56%
   5000 |  5001 |109809 |  20.6 |3485M|-1.326503e+07 |-3.709883e+06 | 257.56%
   5100 |  5101 |110427 |  20.3 |3827M|-1.326501e+07 |-3.709883e+06 | 257.56%
   5200 |  5201 |111059 |  20.0 |3864M|-1.326501e+07 |-3.709883e+06 | 257.56%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   5300 |  5301 |111693 |  19.8 |3901M|-1.326500e+07 |-3.709883e+06 | 257.56%
   5400 |  5401 |112316 |  19.5 |3938M|-1.326495e+07 |-3.709883e+06 | 257.56%
   5500 |  5501 |112953 |  19.3 |3975M|-1.326494e+07 |-3.709883e+06 | 257.56%
   5600 |  5601 |113590 |  19.0 |4012M|-1.326468e+07 |-3.709883e+06 | 257.55%
   5700 |  5701 |114204 |  18.8 |4049M|-1.326467e+07 |-3.709883e+06 | 257.55%
   5800 |  5801 |114843 |  18.6 |4086M|-1.326465e+07 |-3.709883e+06 | 257.55%
   5900 |  5901 |115482 |  18.4 |4123M|-1.326465e+07 |-3.709883e+06 | 257.55%
   6000 |  6001 |116108 |  18.2 |4160M|-1.326464e+07 |-3.709883e+06 | 257.55%
   6100 |  6101 |116749 |  18.0 |4563M|-1.326460e+07 |-3.709883e+06 | 257.55%
   6200 |  6201 |117391 |  17.8 |4600M|-1.326459e+07 |-3.709883e+06 | 257.55%
   6300 |  6301 |118018 |  17.6 |4637M|-1.326446e+07 |-3.709883e+06 | 257.54%
   6400 |  6401 |118649 |  17.4 |4674M|-1.326432e+07 |-3.709883e+06 | 257.54%
   6500 |  6501 |119278 |  17.3 |4711M|-1.326431e+07 |-3.709883e+06 | 257.54%
   6600 |  6601 |119923 |  17.1 |4748M|-1.326430e+07 |-3.709883e+06 | 257.54%
   6700 |  6701 |120556 |  16.9 |4785M|-1.326429e+07 |-3.709883e+06 | 257.54%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   6800 |  6801 |121203 |  16.8 |4822M|-1.326428e+07 |-3.709883e+06 | 257.54%
   6900 |  6901 |121849 |  16.6 |4860M|-1.326425e+07 |-3.709883e+06 | 257.54%
   7000 |  7001 |122481 |  16.5 |4897M|-1.326424e+07 |-3.709883e+06 | 257.54%
   7100 |  7101 |123117 |  16.4 |4934M|-1.326411e+07 |-3.709883e+06 | 257.53%
   7200 |  7201 |123742 |  16.2 |4972M|-1.326397e+07 |-3.709883e+06 | 257.53%
   7300 |  7301 |124377 |  16.1 |5448M|-1.326395e+07 |-3.709883e+06 | 257.53%
   7400 |  7401 |125011 |  15.9 |5485M|-1.326394e+07 |-3.709883e+06 | 257.53%
   7500 |  7501 |125657 |  15.8 |5522M|-1.326394e+07 |-3.709883e+06 | 257.53%
   7600 |  7601 |126292 |  15.7 |5559M|-1.326394e+07 |-3.709883e+06 | 257.53%
   7700 |  7701 |126937 |  15.6 |5596M|-1.326390e+07 |-3.709883e+06 | 257.53%
   7800 |  7801 |127567 |  15.5 |5633M|-1.326390e+07 |-3.709883e+06 | 257.53%
   7900 |  7901 |128212 |  15.3 |5671M|-1.326388e+07 |-3.709883e+06 | 257.53%
   8000 |  8001 |128833 |  15.2 |5708M|-1.326378e+07 |-3.709883e+06 | 257.53%
   8100 |  8101 |129463 |  15.1 |5745M|-1.326361e+07 |-3.709883e+06 | 257.52%
   8200 |  8201 |130082 |  15.0 |5782M|-1.326361e+07 |-3.709883e+06 | 257.52%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   8300 |  8301 |130725 |  14.9 |5819M|-1.326360e+07 |-3.709883e+06 | 257.52%
   8400 |  8401 |131362 |  14.8 |5856M|-1.326359e+07 |-3.709883e+06 | 257.52%
   8500 |  8501 |132016 |  14.7 |5893M|-1.326359e+07 |-3.709883e+06 | 257.52%
   8600 |  8601 |132648 |  14.6 |5930M|-1.326358e+07 |-3.709883e+06 | 257.52%
   8700 |  8701 |133288 |  14.5 |5967M|-1.326358e+07 |-3.709883e+06 | 257.52%
   8800 |  8801 |133936 |  14.4 |6531M|-1.326355e+07 |-3.709883e+06 | 257.52%
   8900 |  8901 |134568 |  14.3 |6568M|-1.326354e+07 |-3.709883e+06 | 257.52%
   9000 |  9001 |135206 |  14.2 |6605M|-1.326343e+07 |-3.709883e+06 | 257.52%
   9100 |  9101 |135820 |  14.2 |6642M|-1.326342e+07 |-3.709883e+06 | 257.52%
   9200 |  9201 |136447 |  14.1 |6679M|-1.326340e+07 |-3.709883e+06 | 257.52%
   9300 |  9301 |137075 |  14.0 |6716M|-1.326326e+07 |-3.709883e+06 | 257.51%
   9400 |  9401 |137699 |  13.9 |6753M|-1.326325e+07 |-3.709883e+06 | 257.51%
   9500 |  9501 |138356 |  13.8 |6790M|-1.326324e+07 |-3.709883e+06 | 257.51%
   9600 |  9601 |138998 |  13.7 |6827M|-1.326323e+07 |-3.709883e+06 | 257.51%
   9700 |  9701 |139660 |  13.7 |6865M|-1.326323e+07 |-3.709883e+06 | 257.51%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   9800 |  9801 |140300 |  13.6 |6902M|-1.326323e+07 |-3.709883e+06 | 257.51%
   9900 |  9901 |140942 |  13.5 |6939M|-1.326322e+07 |-3.709883e+06 | 257.51%
  10000 | 10001 |141602 |  13.5 |6976M|-1.326319e+07 |-3.709883e+06 | 257.51%
  10100 | 10101 |142242 |  13.4 |7013M|-1.326318e+07 |-3.709883e+06 | 257.51%
  10200 | 10201 |142882 |  13.3 |7050M|-1.326308e+07 |-3.709883e+06 | 257.51%
  10300 | 10301 |143502 |  13.3 |7087M|-1.326307e+07 |-3.709883e+06 | 257.51%
  10400 | 10401 |144116 |  13.2 |7124M|-1.326307e+07 |-3.709883e+06 | 257.51%
  10500 | 10501 |144744 |  13.1 |7751M|-1.326306e+07 |-3.709883e+06 | 257.51%
  10600 | 10601 |145372 |  13.1 |7830M|-1.326304e+07 |-3.709883e+06 | 257.51%
  10700 | 10701 |146001 |  13.0 |7867M|-1.326290e+07 |-3.709883e+06 | 257.50%
  10800 | 10801 |146642 |  12.9 |7904M|-1.326290e+07 |-3.709883e+06 | 257.50%
  10900 | 10901 |147280 |  12.9 |7941M|-1.326289e+07 |-3.709883e+06 | 257.50%
  11000 | 11001 |147924 |  12.8 |7979M|-1.326288e+07 |-3.709883e+06 | 257.50%
  11100 | 11101 |148588 |  12.8 |8016M|-1.326287e+07 |-3.709883e+06 | 257.50%
  11200 | 11201 |149238 |  12.7 |8053M|-1.326287e+07 |-3.709883e+06 | 257.50%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  11300 | 11301 |149880 |  12.6 |8090M|-1.326287e+07 |-3.709883e+06 | 257.50%
  11400 | 11401 |150543 |  12.6 |8127M|-1.326283e+07 |-3.709883e+06 | 257.50%
  11500 | 11501 |151185 |  12.5 |8164M|-1.326283e+07 |-3.709883e+06 | 257.50%
  11600 | 11601 |151827 |  12.5 |8201M|-1.326281e+07 |-3.709883e+06 | 257.50%
  11700 | 11701 |152460 |  12.4 |8238M|-1.326272e+07 |-3.709883e+06 | 257.50%
  11800 | 11801 |153075 |  12.4 |8275M|-1.326272e+07 |-3.709883e+06 | 257.50%
  11900 | 11901 |153691 |  12.3 |8312M|-1.326271e+07 |-3.709883e+06 | 257.50%
  12000 | 12001 |154323 |  12.3 |8349M|-1.326271e+07 |-3.709883e+06 | 257.50%
  12100 | 12101 |154944 |  12.2 |8387M|-1.326271e+07 |-3.709883e+06 | 257.50%
  12200 | 12201 |155565 |  12.2 |8424M|-1.326271e+07 |-3.709883e+06 | 257.50%
  12300 | 12301 |156199 |  12.1 |8461M|-1.326255e+07 |-3.709883e+06 | 257.49%
  12400 | 12401 |156833 |  12.1 |8498M|-1.326254e+07 |-3.709883e+06 | 257.49%
  12500 | 12501 |157462 |  12.0 |8535M|-1.326254e+07 |-3.709883e+06 | 257.49%
  12600 | 12601 |158103 |  12.0 |8572M|-1.326253e+07 |-3.709883e+06 | 257.49%
  12700 | 12701 |158766 |  11.9 |9367M|-1.326252e+07 |-3.709883e+06 | 257.49%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  12800 | 12801 |159408 |  11.9 |9404M|-1.326252e+07 |-3.709883e+06 | 257.49%
  12900 | 12901 |160050 |  11.9 |9441M|-1.326252e+07 |-3.709883e+06 | 257.49%
  13000 | 13001 |160692 |  11.8 |9478M|-1.326251e+07 |-3.709883e+06 | 257.49%
  13100 | 13101 |161355 |  11.8 |9515M|-1.326247e+07 |-3.709883e+06 | 257.49%
  13200 | 13201 |161997 |  11.7 |9553M|-1.326247e+07 |-3.709883e+06 | 257.49%
  13300 | 13301 |162639 |  11.7 |9590M|-1.326247e+07 |-3.709883e+06 | 257.49%
  13400 | 13401 |163282 |  11.7 |9627M|-1.326237e+07 |-3.709883e+06 | 257.49%
  13500 | 13501 |163901 |  11.6 |9664M|-1.326236e+07 |-3.709883e+06 | 257.49%
  13600 | 13601 |164516 |  11.6 |9701M|-1.326236e+07 |-3.709883e+06 | 257.49%
  13700 | 13701 |165137 |  11.5 |9738M|-1.326236e+07 |-3.709883e+06 | 257.49%
  13800 | 13801 |165764 |  11.5 |9775M|-1.326236e+07 |-3.709883e+06 | 257.49%
  13900 | 13901 |166378 |  11.5 |9812M|-1.326235e+07 |-3.709883e+06 | 257.49%
  14000 | 14001 |167007 |  11.4 |9849M|-1.326235e+07 |-3.709883e+06 | 257.49%
  14100 | 14101 |167630 |  11.4 |9887M|-1.326235e+07 |-3.709883e+06 | 257.49%
  14200 | 14201 |168275 |  11.4 |9924M|-1.326235e+07 |-3.709883e+06 | 257.49%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  14300 | 14301 |168906 |  11.3 |9961M|-1.326233e+07 |-3.709883e+06 | 257.49%
  14400 | 14401 |169536 |  11.3 |9998M|-1.326219e+07 |-3.709883e+06 | 257.48%
  14500 | 14501 |170157 |  11.3 |  10G|-1.326219e+07 |-3.709883e+06 | 257.48%
  14600 | 14601 |170815 |  11.2 |  10G|-1.326218e+07 |-3.709883e+06 | 257.48%
  14700 | 14701 |171458 |  11.2 |  10G|-1.326217e+07 |-3.709883e+06 | 257.48%
  14800 | 14801 |172100 |  11.2 |  10G|-1.326217e+07 |-3.709883e+06 | 257.48%
  14900 | 14901 |172744 |  11.1 |  10G|-1.326216e+07 |-3.709883e+06 | 257.48%
  15000 | 15001 |173410 |  11.1 |  10G|-1.326216e+07 |-3.709883e+06 | 257.48%
  15100 | 15101 |174054 |  11.1 |  10G|-1.326216e+07 |-3.709883e+06 | 257.48%
  15200 | 15201 |174698 |  11.0 |  11G|-1.326212e+07 |-3.709883e+06 | 257.48%
  15300 | 15301 |175342 |  11.0 |  11G|-1.326212e+07 |-3.709883e+06 | 257.48%
  15400 | 15401 |175986 |  11.0 |  11G|-1.326211e+07 |-3.709883e+06 | 257.48%
  15500 | 15501 |176636 |  10.9 |  11G|-1.326201e+07 |-3.709883e+06 | 257.48%
  15600 | 15601 |177255 |  10.9 |  11G|-1.326201e+07 |-3.709883e+06 | 257.48%
  15700 | 15701 |177869 |  10.9 |  11G|-1.326201e+07 |-3.709883e+06 | 257.48%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  15800 | 15801 |178485 |  10.9 |  11G|-1.326200e+07 |-3.709883e+06 | 257.48%
  15900 | 15901 |179114 |  10.8 |  11G|-1.326200e+07 |-3.709883e+06 | 257.48%
  16000 | 16001 |179742 |  10.8 |  11G|-1.326200e+07 |-3.709883e+06 | 257.48%
  16100 | 16101 |180363 |  10.8 |  11G|-1.326200e+07 |-3.709883e+06 | 257.48%
  16200 | 16201 |180977 |  10.7 |  11G|-1.326200e+07 |-3.709883e+06 | 257.48%
  16300 | 16301 |181589 |  10.7 |  11G|-1.326200e+07 |-3.709883e+06 | 257.48%
  16400 | 16401 |182233 |  10.7 |  11G|-1.326199e+07 |-3.709883e+06 | 257.48%
  16500 | 16501 |182862 |  10.7 |  11G|-1.326199e+07 |-3.709883e+06 | 257.48%
  16600 | 16601 |183496 |  10.6 |  11G|-1.326199e+07 |-3.709883e+06 | 257.48%
  16700 | 16701 |184127 |  10.6 |  11G|-1.326199e+07 |-3.709883e+06 | 257.48%
  16800 | 16801 |184764 |  10.6 |  11G|-1.326184e+07 |-3.709883e+06 | 257.47%
  16900 | 16901 |185396 |  10.6 |  11G|-1.326183e+07 |-3.709883e+06 | 257.47%
  17000 | 17001 |186029 |  10.5 |  11G|-1.326183e+07 |-3.709883e+06 | 257.47%
  17100 | 17101 |186672 |  10.5 |  11G|-1.326182e+07 |-3.709883e+06 | 257.47%
  17200 | 17201 |187315 |  10.5 |  11G|-1.326181e+07 |-3.709883e+06 | 257.47%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  17300 | 17301 |187959 |  10.5 |  11G|-1.326181e+07 |-3.709883e+06 | 257.47%
  17400 | 17401 |188622 |  10.4 |  12G|-1.326180e+07 |-3.709883e+06 | 257.47%
  17500 | 17501 |189264 |  10.4 |  12G|-1.326180e+07 |-3.709883e+06 | 257.47%
  17600 | 17601 |189906 |  10.4 |  12G|-1.326180e+07 |-3.709883e+06 | 257.47%
  17700 | 17701 |190548 |  10.4 |  12G|-1.326176e+07 |-3.709883e+06 | 257.47%
  17800 | 17801 |191190 |  10.3 |  12G|-1.326176e+07 |-3.709883e+06 | 257.47%
  17900 | 17901 |191832 |  10.3 |  12G|-1.326176e+07 |-3.709883e+06 | 257.47%
  18000 | 18001 |192480 |  10.3 |  12G|-1.326170e+07 |-3.709883e+06 | 257.47%
  18100 | 18101 |193094 |  10.3 |  12G|-1.326165e+07 |-3.709883e+06 | 257.47%
  18200 | 18201 |193715 |  10.3 |  13G|-1.326165e+07 |-3.709883e+06 | 257.47%
  18300 | 18301 |194332 |  10.2 |  13G|-1.326165e+07 |-3.709883e+06 | 257.47%
  18400 | 18401 |194958 |  10.2 |  13G|-1.326165e+07 |-3.709883e+06 | 257.47%
  18500 | 18501 |195577 |  10.2 |  13G|-1.326165e+07 |-3.709883e+06 | 257.47%
  18600 | 18601 |196211 |  10.2 |  13G|-1.326164e+07 |-3.709883e+06 | 257.47%
  18700 | 18701 |196835 |  10.2 |  13G|-1.326164e+07 |-3.709883e+06 | 257.47%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  18800 | 18801 |197464 |  10.1 |  13G|-1.326164e+07 |-3.709883e+06 | 257.47%
  18900 | 18901 |198089 |  10.1 |  13G|-1.326164e+07 |-3.709883e+06 | 257.47%
  19000 | 19001 |198703 |  10.1 |  13G|-1.326164e+07 |-3.709883e+06 | 257.47%
  19100 | 19101 |199322 |  10.1 |  13G|-1.326164e+07 |-3.709883e+06 | 257.47%
  19200 | 19201 |199961 |  10.0 |  13G|-1.326164e+07 |-3.709883e+06 | 257.47%
  19300 | 19301 |200586 |  10.0 |  13G|-1.326164e+07 |-3.709883e+06 | 257.47%
  19400 | 19401 |201218 |  10.0 |  13G|-1.326163e+07 |-3.709883e+06 | 257.47%
  19500 | 19501 |201856 |  10.0 |  13G|-1.326163e+07 |-3.709883e+06 | 257.47%
  19600 | 19601 |202492 |  10.0 |  13G|-1.326163e+07 |-3.709883e+06 | 257.47%
  19700 | 19701 |203136 |  10.0 |  13G|-1.326148e+07 |-3.709883e+06 | 257.46%
  19800 | 19801 |203764 |   9.9 |  14G|-1.326148e+07 |-3.709883e+06 | 257.46%
  19900 | 19901 |204393 |   9.9 |  14G|-1.326147e+07 |-3.709883e+06 | 257.46%
  20000 | 20001 |205035 |   9.9 |  14G|-1.326147e+07 |-3.709883e+06 | 257.46%
  20100 | 20101 |205677 |   9.9 |  14G|-1.326146e+07 |-3.709883e+06 | 257.46%
  20200 | 20201 |206318 |   9.9 |  14G|-1.326146e+07 |-3.709883e+06 | 257.46%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20300 | 20301 |206956 |   9.8 |  14G|-1.326145e+07 |-3.709883e+06 | 257.46%
  20400 | 20401 |207594 |   9.8 |  14G|-1.326145e+07 |-3.709883e+06 | 257.46%
  20500 | 20501 |208251 |   9.8 |  14G|-1.326145e+07 |-3.709883e+06 | 257.46%
  20600 | 20601 |208889 |   9.8 |  14G|-1.326145e+07 |-3.709883e+06 | 257.46%
  20700 | 20701 |209527 |   9.8 |  14G|-1.326141e+07 |-3.709883e+06 | 257.46%
  20800 | 20801 |210165 |   9.8 |  14G|-1.326141e+07 |-3.709883e+06 | 257.46%
  20900 | 20901 |210803 |   9.8 |  14G|-1.326139e+07 |-3.709883e+06 | 257.46%
  21000 | 21001 |211428 |   9.7 |  14G|-1.326135e+07 |-3.709883e+06 | 257.46%
  21100 | 21101 |212043 |   9.7 |  14G|-1.326134e+07 |-3.709883e+06 | 257.46%
  21200 | 21201 |212662 |   9.7 |  14G|-1.326134e+07 |-3.709883e+06 | 257.46%
  21300 | 21301 |213295 |   9.7 |  14G|-1.326129e+07 |-3.709883e+06 | 257.46%
  21400 | 21401 |213914 |   9.7 |  14G|-1.326129e+07 |-3.709883e+06 | 257.46%
  21500 | 21501 |214533 |   9.7 |  14G|-1.326129e+07 |-3.709883e+06 | 257.46%
  21600 | 21601 |215157 |   9.6 |  14G|-1.326129e+07 |-3.709883e+06 | 257.46%
  21700 | 21701 |215787 |   9.6 |  14G|-1.326129e+07 |-3.709883e+06 | 257.46%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  21800 | 21801 |216411 |   9.6 |  15G|-1.326129e+07 |-3.709883e+06 | 257.46%
  21900 | 21901 |217033 |   9.6 |  16G|-1.326128e+07 |-3.709883e+06 | 257.46%
  22000 | 22001 |217654 |   9.6 |  16G|-1.326128e+07 |-3.709883e+06 | 257.46%
  22100 | 22101 |218291 |   9.6 |  16G|-1.326128e+07 |-3.709883e+06 | 257.46%
  22200 | 22201 |218923 |   9.5 |  16G|-1.326128e+07 |-3.709883e+06 | 257.46%
  22300 | 22301 |219537 |   9.5 |  16G|-1.326128e+07 |-3.709883e+06 | 257.46%
  22400 | 22401 |220158 |   9.5 |  16G|-1.326128e+07 |-3.709883e+06 | 257.46%
  22500 | 22501 |220787 |   9.5 |  16G|-1.326128e+07 |-3.709883e+06 | 257.46%
  22600 | 22601 |221419 |   9.5 |  16G|-1.326128e+07 |-3.709883e+06 | 257.46%
  22700 | 22701 |222043 |   9.5 |  16G|-1.326128e+07 |-3.709883e+06 | 257.46%
  22800 | 22801 |222685 |   9.5 |  16G|-1.326128e+07 |-3.709883e+06 | 257.46%
