WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
  [nonlinear] <nonlin>: (((-3.000000) * <_var0_>) + (7.000000 * <_var1_>) + ((-5.000000) * <_var3_>) + (1.000000 * <_var4_>) + (1.000000 * <_var5_>) + (2.000000 * <_var7_>) + ((-1.000000) * <_var8_>) + ((-1.000000) * <_var9_>) + ((-9.000000) * <_var10_>) + (3.000000 * <_var11_>) + (5.000000 * <_var12_>) + (1.000000 * <_var15_>) + (7.000000 * <_var16_>) + ((-7.000000) * <_var17_>) + ((-4.000000) * <_var18_>) + ((-6.000000) * <_var19_>)) <= -5;
violation: right hand side is violated by 5 (scaled: 5)
all 1 solutions given by solution candidate storage are infeasible

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 10001 upgd conss, 0 impls, 0 clqs
(round 2, fast)       0 del vars, 0 del conss, 0 add conss, 15006 chg bounds, 0 chg sides, 0 chg coeffs, 10001 upgd conss, 0 impls, 0 clqs
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 15006 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 15006 variables (0 bin, 0 int, 0 impl, 15006 cont) and 10001 constraints
  10000 constraints of type <linear>
      1 constraints of type <quadratic>
Presolving Time: 206.27

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   2400 |  2401 |227438 |  92.3 |1732M|-4.800000e+05 |-1.175951e+05 | 308.18%
   2500 |  2501 |232522 |  90.7 |1916M|-4.800000e+05 |-1.175951e+05 | 308.18%
   2600 |  2601 |235362 |  88.3 |1953M|-4.800000e+05 |-1.175951e+05 | 308.18%
   2700 |  2701 |238488 |  86.2 |1990M|-4.800000e+05 |-1.175951e+05 | 308.18%
   2800 |  2801 |242744 |  84.6 |2027M|-4.800000e+05 |-1.175951e+05 | 308.18%
   2900 |  2901 |246483 |  83.0 |2064M|-4.800000e+05 |-1.175951e+05 | 308.18%
   3000 |  3001 |250045 |  81.4 |2278M|-4.800000e+05 |-1.175951e+05 | 308.18%
   3100 |  3101 |253660 |  79.9 |2315M|-4.800000e+05 |-1.175951e+05 | 308.18%
   3200 |  3201 |256386 |  78.3 |2352M|-4.800000e+05 |-1.175951e+05 | 308.18%
   3300 |  3301 |258493 |  76.5 |2389M|-4.800000e+05 |-1.175951e+05 | 308.18%
   3400 |  3401 |261220 |  75.1 |2426M|-4.800000e+05 |-1.175951e+05 | 308.18%
   3500 |  3501 |265329 |  74.1 |2661M|-4.800000e+05 |-1.175951e+05 | 308.18%
   3600 |  3601 |267996 |  72.8 |2712M|-4.800000e+05 |-1.175951e+05 | 308.18%
   3700 |  3701 |270837 |  71.6 |2749M|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   3800 |  3801 |274029 |  70.6 |2786M|-4.800000e+05 |-1.175951e+05 | 308.18%
   3900 |  3901 |276643 |  69.4 |2823M|-4.800000e+05 |-1.175951e+05 | 308.18%
   4000 |  4001 |278884 |  68.2 |2860M|-4.800000e+05 |-1.175951e+05 | 308.18%
   4100 |  4101 |283555 |  67.7 |2898M|-4.800000e+05 |-1.175951e+05 | 308.18%
   4200 |  4201 |286180 |  66.7 |2935M|-4.800000e+05 |-1.175951e+05 | 308.18%
   4300 |  4301 |289085 |  65.9 |3226M|-4.800000e+05 |-1.175951e+05 | 308.18%
   4400 |  4401 |293298 |  65.3 |3263M|-4.800000e+05 |-1.175951e+05 | 308.18%
   4500 |  4501 |295879 |  64.4 |3300M|-4.800000e+05 |-1.175951e+05 | 308.18%
   4600 |  4601 |299355 |  63.8 |3337M|-4.800000e+05 |-1.175951e+05 | 308.18%
   4700 |  4701 |306137 |  63.9 |3374M|-4.800000e+05 |-1.175951e+05 | 308.18%
   4800 |  4801 |308504 |  63.0 |3411M|-4.800000e+05 |-1.175951e+05 | 308.18%
   4900 |  4901 |311470 |  62.4 |3448M|-4.800000e+05 |-1.175951e+05 | 308.18%
   5000 |  5001 |313996 |  61.6 |3485M|-4.800000e+05 |-1.175951e+05 | 308.18%
   5100 |  5101 |316770 |  61.0 |3827M|-4.800000e+05 |-1.175951e+05 | 308.18%
   5200 |  5201 |319524 |  60.3 |3864M|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   5300 |  5301 |321734 |  59.6 |3901M|-4.800000e+05 |-1.175951e+05 | 308.18%
   5400 |  5401 |323668 |  58.8 |3938M|-4.800000e+05 |-1.175951e+05 | 308.18%
   5500 |  5501 |325858 |  58.2 |3975M|-4.800000e+05 |-1.175951e+05 | 308.18%
   5600 |  5601 |328901 |  57.7 |4013M|-4.800000e+05 |-1.175951e+05 | 308.18%
   5700 |  5701 |331362 |  57.1 |4050M|-4.800000e+05 |-1.175951e+05 | 308.18%
   5800 |  5801 |333955 |  56.6 |4087M|-4.800000e+05 |-1.175951e+05 | 308.18%
   5900 |  5901 |336163 |  56.0 |4124M|-4.800000e+05 |-1.175951e+05 | 308.18%
   6000 |  6001 |337004 |  55.2 |4161M|-4.800000e+05 |-1.175951e+05 | 308.18%
   6100 |  6101 |339839 |  54.7 |4563M|-4.800000e+05 |-1.175951e+05 | 308.18%
   6200 |  6201 |342469 |  54.3 |4601M|-4.800000e+05 |-1.175951e+05 | 308.18%
   6300 |  6301 |344553 |  53.8 |4638M|-4.800000e+05 |-1.175951e+05 | 308.18%
   6400 |  6401 |346854 |  53.3 |4675M|-4.800000e+05 |-1.175951e+05 | 308.18%
   6500 |  6501 |349551 |  52.9 |4712M|-4.800000e+05 |-1.175951e+05 | 308.18%
   6600 |  6601 |352431 |  52.5 |4749M|-4.800000e+05 |-1.175951e+05 | 308.18%
   6700 |  6701 |354996 |  52.1 |4786M|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   6800 |  6801 |355788 |  51.5 |4823M|-4.800000e+05 |-1.175951e+05 | 308.18%
   6900 |  6901 |358287 |  51.1 |4860M|-4.800000e+05 |-1.175951e+05 | 308.18%
   7000 |  7001 |360672 |  50.7 |4898M|-4.800000e+05 |-1.175951e+05 | 308.18%
   7100 |  7101 |362832 |  50.3 |4935M|-4.800000e+05 |-1.175951e+05 | 308.18%
   7200 |  7201 |365834 |  50.0 |4972M|-4.800000e+05 |-1.175951e+05 | 308.18%
   7300 |  7301 |367728 |  49.6 |5448M|-4.800000e+05 |-1.175951e+05 | 308.18%
   7400 |  7401 |369657 |  49.2 |5485M|-4.800000e+05 |-1.175951e+05 | 308.18%
   7500 |  7501 |370465 |  48.6 |5522M|-4.800000e+05 |-1.175951e+05 | 308.18%
   7600 |  7601 |372558 |  48.2 |5559M|-4.800000e+05 |-1.175951e+05 | 308.18%
   7700 |  7701 |375740 |  48.0 |5596M|-4.800000e+05 |-1.175951e+05 | 308.18%
   7800 |  7801 |377923 |  47.7 |5633M|-4.800000e+05 |-1.175951e+05 | 308.18%
   7900 |  7901 |380720 |  47.4 |5670M|-4.800000e+05 |-1.175951e+05 | 308.18%
   8000 |  8001 |381523 |  47.0 |5707M|-4.800000e+05 |-1.175951e+05 | 308.18%
   8100 |  8101 |384372 |  46.7 |5744M|-4.800000e+05 |-1.175951e+05 | 308.18%
   8200 |  8201 |386685 |  46.4 |5782M|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   8300 |  8301 |389090 |  46.2 |5819M|-4.800000e+05 |-1.175951e+05 | 308.18%
   8400 |  8401 |389970 |  45.7 |5856M|-4.800000e+05 |-1.175951e+05 | 308.18%
   8500 |  8501 |391726 |  45.4 |5893M|-4.800000e+05 |-1.175951e+05 | 308.18%
   8600 |  8601 |394117 |  45.1 |5930M|-4.800000e+05 |-1.175951e+05 | 308.18%
   8700 |  8701 |396830 |  44.9 |5967M|-4.800000e+05 |-1.175951e+05 | 308.18%
   8800 |  8801 |399183 |  44.7 |6530M|-4.800000e+05 |-1.175951e+05 | 308.18%
   8900 |  8901 |400222 |  44.3 |6568M|-4.800000e+05 |-1.175951e+05 | 308.18%
   9000 |  9001 |402168 |  44.0 |6605M|-4.800000e+05 |-1.175951e+05 | 308.18%
   9100 |  9101 |404642 |  43.8 |6642M|-4.800000e+05 |-1.175951e+05 | 308.18%
   9200 |  9201 |406558 |  43.5 |6679M|-4.800000e+05 |-1.175951e+05 | 308.18%
   9300 |  9301 |407585 |  43.2 |6716M|-4.800000e+05 |-1.175951e+05 | 308.18%
   9400 |  9401 |409688 |  43.0 |6753M|-4.800000e+05 |-1.175951e+05 | 308.18%
   9500 |  9501 |412263 |  42.8 |6790M|-4.800000e+05 |-1.175951e+05 | 308.18%
   9600 |  9601 |413031 |  42.4 |6827M|-4.800000e+05 |-1.175951e+05 | 308.18%
   9700 |  9701 |415604 |  42.2 |6864M|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   9800 |  9801 |418000 |  42.0 |6902M|-4.800000e+05 |-1.175951e+05 | 308.18%
   9900 |  9901 |421244 |  42.0 |6939M|-4.800000e+05 |-1.175951e+05 | 308.18%
  10000 | 10001 |421989 |  41.6 |6976M|-4.800000e+05 |-1.175951e+05 | 308.18%
  10100 | 10101 |424562 |  41.4 |7013M|-4.800000e+05 |-1.175951e+05 | 308.18%
  10200 | 10201 |426436 |  41.2 |7050M|-4.800000e+05 |-1.175951e+05 | 308.18%
  10300 | 10301 |427321 |  40.9 |7087M|-4.800000e+05 |-1.175951e+05 | 308.18%
  10400 | 10401 |429895 |  40.8 |7124M|-4.800000e+05 |-1.175951e+05 | 308.18%
  10500 | 10501 |431793 |  40.6 |7751M|-4.800000e+05 |-1.175951e+05 | 308.18%
  10600 | 10601 |432684 |  40.3 |7830M|-4.800000e+05 |-1.175951e+05 | 308.18%
  10700 | 10701 |434706 |  40.1 |7867M|-4.800000e+05 |-1.175951e+05 | 308.18%
  10800 | 10801 |436626 |  39.9 |7904M|-4.800000e+05 |-1.175951e+05 | 308.18%
  10900 | 10901 |439006 |  39.7 |7942M|-4.800000e+05 |-1.175951e+05 | 308.18%
  11000 | 11001 |439809 |  39.4 |7979M|-4.800000e+05 |-1.175951e+05 | 308.18%
  11100 | 11101 |441894 |  39.3 |8016M|-4.800000e+05 |-1.175951e+05 | 308.18%
  11200 | 11201 |444636 |  39.2 |8053M|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  11300 | 11301 |445469 |  38.9 |8090M|-4.800000e+05 |-1.175951e+05 | 308.18%
  11400 | 11401 |448041 |  38.8 |8127M|-4.800000e+05 |-1.175951e+05 | 308.18%
  11500 | 11501 |450278 |  38.6 |8164M|-4.800000e+05 |-1.175951e+05 | 308.18%
  11600 | 11601 |451086 |  38.4 |8201M|-4.800000e+05 |-1.175951e+05 | 308.18%
  11700 | 11701 |453574 |  38.3 |8238M|-4.800000e+05 |-1.175951e+05 | 308.18%
  11800 | 11801 |456484 |  38.2 |8275M|-4.800000e+05 |-1.175951e+05 | 308.18%
  11900 | 11901 |457289 |  37.9 |8313M|-4.800000e+05 |-1.175951e+05 | 308.18%
  12000 | 12001 |460796 |  37.9 |8350M|-4.800000e+05 |-1.175951e+05 | 308.18%
  12100 | 12101 |461640 |  37.7 |8387M|-4.800000e+05 |-1.175951e+05 | 308.18%
  12200 | 12201 |464417 |  37.6 |8424M|-4.800000e+05 |-1.175951e+05 | 308.18%
  12300 | 12301 |466178 |  37.4 |8461M|-4.800000e+05 |-1.175951e+05 | 308.18%
  12400 | 12401 |467706 |  37.2 |8498M|-4.800000e+05 |-1.175951e+05 | 308.18%
  12500 | 12501 |470522 |  37.2 |8535M|-4.800000e+05 |-1.175951e+05 | 308.18%
  12600 | 12601 |473507 |  37.1 |8572M|-4.800000e+05 |-1.175951e+05 | 308.18%
  12700 | 12701 |474232 |  36.9 |9367M|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  12800 | 12801 |475894 |  36.7 |9404M|-4.800000e+05 |-1.175951e+05 | 308.18%
  12900 | 12901 |478065 |  36.6 |9442M|-4.800000e+05 |-1.175951e+05 | 308.18%
  13000 | 13001 |478838 |  36.4 |9479M|-4.800000e+05 |-1.175951e+05 | 308.18%
  13100 | 13101 |482161 |  36.4 |9516M|-4.800000e+05 |-1.175951e+05 | 308.18%
  13200 | 13201 |482870 |  36.1 |9553M|-4.800000e+05 |-1.175951e+05 | 308.18%
  13300 | 13301 |485880 |  36.1 |9590M|-4.800000e+05 |-1.175951e+05 | 308.18%
  13400 | 13401 |489028 |  36.1 |9627M|-4.800000e+05 |-1.175951e+05 | 308.18%
  13500 | 13501 |489688 |  35.8 |9664M|-4.800000e+05 |-1.175951e+05 | 308.18%
  13600 | 13601 |492168 |  35.8 |9701M|-4.800000e+05 |-1.175951e+05 | 308.18%
  13700 | 13701 |492900 |  35.5 |9739M|-4.800000e+05 |-1.175951e+05 | 308.18%
  13800 | 13801 |495558 |  35.5 |9776M|-4.800000e+05 |-1.175951e+05 | 308.18%
  13900 | 13901 |497592 |  35.4 |9813M|-4.800000e+05 |-1.175951e+05 | 308.18%
  14000 | 14001 |506235 |  35.7 |9850M|-4.800000e+05 |-1.175951e+05 | 308.18%
  14100 | 14101 |508902 |  35.7 |9887M|-4.800000e+05 |-1.175951e+05 | 308.18%
  14200 | 14201 |509630 |  35.5 |9924M|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  14300 | 14301 |511662 |  35.4 |9961M|-4.800000e+05 |-1.175951e+05 | 308.18%
  14400 | 14401 |514653 |  35.3 |9999M|-4.800000e+05 |-1.175951e+05 | 308.18%
  14500 | 14501 |515326 |  35.1 |  10G|-4.800000e+05 |-1.175951e+05 | 308.18%
  14600 | 14601 |517813 |  35.1 |  10G|-4.800000e+05 |-1.175951e+05 | 308.18%
  14700 | 14701 |518940 |  34.9 |  10G|-4.800000e+05 |-1.175951e+05 | 308.18%
  14800 | 14801 |521342 |  34.8 |  10G|-4.800000e+05 |-1.175951e+05 | 308.18%
  14900 | 14901 |524150 |  34.8 |  10G|-4.800000e+05 |-1.175951e+05 | 308.18%
  15000 | 15001 |524802 |  34.6 |  10G|-4.800000e+05 |-1.175951e+05 | 308.18%
  15100 | 15101 |528210 |  34.6 |  10G|-4.800000e+05 |-1.175951e+05 | 308.18%
  15200 | 15201 |529947 |  34.5 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  15300 | 15301 |532762 |  34.4 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  15400 | 15401 |534562 |  34.3 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  15500 | 15501 |536462 |  34.2 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  15600 | 15601 |539430 |  34.2 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  15700 | 15701 |540058 |  34.0 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  15800 | 15801 |543158 |  34.0 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  15900 | 15901 |543825 |  33.8 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  16000 | 16001 |547766 |  33.9 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  16100 | 16101 |548494 |  33.7 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  16200 | 16201 |550719 |  33.6 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  16300 | 16301 |552388 |  33.5 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  16400 | 16401 |554397 |  33.4 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  16500 | 16501 |557396 |  33.4 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  16600 | 16601 |558049 |  33.3 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  16700 | 16701 |561447 |  33.3 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  16800 | 16801 |562880 |  33.2 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  16900 | 16901 |565440 |  33.1 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  17000 | 17001 |566850 |  33.0 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  17100 | 17101 |570804 |  33.0 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  17200 | 17201 |571867 |  32.9 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  17300 | 17301 |574907 |  32.9 |  11G|-4.800000e+05 |-1.175951e+05 | 308.18%
  17400 | 17401 |576196 |  32.8 |  12G|-4.800000e+05 |-1.175951e+05 | 308.18%
  17500 | 17501 |578367 |  32.7 |  12G|-4.800000e+05 |-1.175951e+05 | 308.18%
  17600 | 17601 |581735 |  32.7 |  12G|-4.800000e+05 |-1.175951e+05 | 308.18%
  17700 | 17701 |582383 |  32.6 |  12G|-4.800000e+05 |-1.175951e+05 | 308.18%
  17800 | 17801 |585399 |  32.6 |  12G|-4.800000e+05 |-1.175951e+05 | 308.18%
  17900 | 17901 |586066 |  32.4 |  12G|-4.800000e+05 |-1.175951e+05 | 308.18%
  18000 | 18001 |589567 |  32.4 |  12G|-4.800000e+05 |-1.175951e+05 | 308.18%
  18100 | 18101 |592142 |  32.4 |  12G|-4.800000e+05 |-1.175951e+05 | 308.18%
  18200 | 18201 |594649 |  32.3 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  18300 | 18301 |595303 |  32.2 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  18400 | 18401 |598366 |  32.2 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  18500 | 18501 |599738 |  32.1 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  18600 | 18601 |602747 |  32.1 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  18700 | 18701 |604322 |  32.0 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  18800 | 18801 |607643 |  32.0 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  18900 | 18901 |609258 |  31.9 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  19000 | 19001 |611264 |  31.9 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  19100 | 19101 |612743 |  31.8 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  19200 | 19201 |614870 |  31.7 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  19300 | 19301 |616425 |  31.6 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  19400 | 19401 |618146 |  31.6 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  19500 | 19501 |619446 |  31.5 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  19600 | 19601 |621972 |  31.4 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  19700 | 19701 |623552 |  31.4 |  13G|-4.800000e+05 |-1.175951e+05 | 308.18%
  19800 | 19801 |625638 |  31.3 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  19900 | 19901 |627024 |  31.2 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  20000 | 20001 |628591 |  31.1 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  20100 | 20101 |629524 |  31.0 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  20200 | 20201 |632875 |  31.0 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20300 | 20301 |634938 |  31.0 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  20400 | 20401 |637885 |  31.0 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  20500 | 20501 |657169 |  31.8 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  20600 | 20601 |659291 |  31.7 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  20700 | 20701 |660581 |  31.6 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  20800 | 20801 |662991 |  31.6 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  20900 | 20901 |664397 |  31.5 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  21000 | 21001 |666038 |  31.4 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  21100 | 21101 |666995 |  31.3 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  21200 | 21201 |669174 |  31.3 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  21300 | 21301 |670491 |  31.2 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  21400 | 21401 |672806 |  31.2 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  21500 | 21501 |673774 |  31.1 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  21600 | 21601 |676646 |  31.1 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  21700 | 21701 |677866 |  31.0 |  14G|-4.800000e+05 |-1.175951e+05 | 308.18%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  21800 | 21801 |680154 |  30.9 |  15G|-4.800000e+05 |-1.175951e+05 | 308.18%
  21900 | 21901 |680808 |  30.8 |  16G|-4.800000e+05 |-1.175951e+05 | 308.18%
  22000 | 22001 |683288 |  30.8 |  16G|-4.800000e+05 |-1.175951e+05 | 308.18%
  22100 | 22101 |683968 |  30.7 |  16G|-4.800000e+05 |-1.175951e+05 | 308.18%
  22200 | 22201 |688052 |  30.7 |  16G|-4.800000e+05 |-1.175951e+05 | 308.18%
  22300 | 22301 |688693 |  30.6 |  16G|-4.800000e+05 |-1.175951e+05 | 308.18%
  22400 | 22401 |697195 |  30.9 |  16G|-4.800000e+05 |-1.175951e+05 | 308.18%
  22500 | 22501 |700189 |  30.9 |  16G|-4.800000e+05 |-1.175951e+05 | 308.18%
  22600 | 22601 |701218 |  30.8 |  16G|-4.800000e+05 |-1.175951e+05 | 308.18%
  22700 | 22701 |703807 |  30.7 |  16G|-4.800000e+05 |-1.175951e+05 | 308.18%
  22800 | 22801 |705653 |  30.7 |  16G|-4.800000e+05 |-1.175951e+05 | 308.18%
  22900 | 22901 |707619 |  30.6 |  16G|-4.800000e+05 |-1.175951e+05 | 308.18%
