WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
1/1 feasible solution given by solution candidate storage, new primal bound 0.000000e+00

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 20001 upgd conss, 0 impls, 0 clqs
(round 2, fast)       0 del vars, 0 del conss, 0 add conss, 80061 chg bounds, 0 chg sides, 0 chg coeffs, 20001 upgd conss, 0 impls, 0 clqs
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 80062 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 25006 variables (0 bin, 0 int, 0 impl, 25006 cont) and 20001 constraints
  20000 constraints of type <linear>
      1 constraints of type <quadratic>
Presolving Time: 1418.09
transformed 1/1 original solutions to the transformed problem space

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   1900 |  1901 |242844 | 117.3 |2435M|-1.553425e+05 |-1.486767e+05 |   4.48%
   2000 |  2001 |243593 | 111.8 |2499M|-1.553425e+05 |-1.486767e+05 |   4.48%
   2100 |  2101 |244129 | 106.7 |2768M|-1.553425e+05 |-1.486767e+05 |   4.48%
   2200 |  2201 |244773 | 102.2 |2832M|-1.553425e+05 |-1.486767e+05 |   4.48%
   2300 |  2301 |245321 |  98.0 |2896M|-1.553425e+05 |-1.486767e+05 |   4.48%
   2400 |  2401 |245961 |  94.1 |2960M|-1.553425e+05 |-1.486767e+05 |   4.48%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   2500 |  2501 |246501 |  90.6 |3269M|-1.553425e+05 |-1.486767e+05 |   4.48%
   2600 |  2601 |267779 |  95.3 |3339M|-1.553425e+05 |-1.486767e+05 |   4.48%
   2700 |  2701 |305456 | 105.7 |3413M|-1.553417e+05 |-1.486767e+05 |   4.48%
   2800 |  2801 |331616 | 111.3 |3482M|-1.553417e+05 |-1.486767e+05 |   4.48%
   2900 |  2901 |365059 | 119.0 |3552M|-1.553417e+05 |-1.486767e+05 |   4.48%
   3000 |  3001 |390541 | 123.5 |3914M|-1.553417e+05 |-1.486767e+05 |   4.48%
   3100 |  3101 |423823 | 130.3 |3984M|-1.553417e+05 |-1.486767e+05 |   4.48%
   3200 |  3201 |449670 | 134.3 |4053M|-1.553417e+05 |-1.486767e+05 |   4.48%
   3300 |  3301 |483919 | 140.6 |4123M|-1.553417e+05 |-1.486767e+05 |   4.48%
   3400 |  3401 |516755 | 146.1 |4193M|-1.553417e+05 |-1.486767e+05 |   4.48%
   3500 |  3501 |556309 | 153.2 |4262M|-1.553365e+05 |-1.486767e+05 |   4.48%
   3600 |  3601 |582500 | 156.3 |4683M|-1.553251e+05 |-1.486767e+05 |   4.47%
   3700 |  3701 |619569 | 162.1 |4753M|-1.553098e+05 |-1.486767e+05 |   4.46%
   3800 |  3801 |646664 | 164.9 |4821M|-1.552983e+05 |-1.486767e+05 |   4.45%
   3900 |  3901 |678092 | 168.8 |4891M|-1.552830e+05 |-1.486767e+05 |   4.44%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   4000 |  4001 |708087 | 172.0 |4960M|-1.552715e+05 |-1.486767e+05 |   4.44%
   4100 |  4101 |734382 | 174.3 |5028M|-1.545397e+05 |-1.486767e+05 |   3.94%
   4200 |  4201 |760721 | 176.4 |5101M|-1.545339e+05 |-1.486767e+05 |   3.94%
   4300 |  4301 |781733 | 177.2 |5594M|-1.545307e+05 |-1.486767e+05 |   3.94%
   4400 |  4401 |800638 | 177.4 |5664M|-1.545281e+05 |-1.486767e+05 |   3.94%
   4500 |  4501 |820294 | 177.9 |5734M|-1.545264e+05 |-1.486767e+05 |   3.93%
   4600 |  4601 |835934 | 177.4 |5802M|-1.545243e+05 |-1.486767e+05 |   3.93%
   4700 |  4701 |859418 | 178.6 |5874M|-1.545224e+05 |-1.486767e+05 |   3.93%
   4800 |  4801 |874178 | 178.0 |5942M|-1.545205e+05 |-1.486767e+05 |   3.93%
   4900 |  4901 |894624 | 178.5 |6012M|-1.545191e+05 |-1.486767e+05 |   3.93%
   5000 |  5001 |918279 | 179.7 |6083M|-1.545172e+05 |-1.486767e+05 |   3.93%
   5100 |  5101 |933287 | 179.1 |6659M|-1.545160e+05 |-1.486767e+05 |   3.93%
   5200 |  5201 |952272 | 179.3 |6729M|-1.545145e+05 |-1.486767e+05 |   3.93%
   5300 |  5301 |967118 | 178.7 |6797M|-1.545134e+05 |-1.486767e+05 |   3.93%
   5400 |  5401 |985771 | 178.9 |6867M|-1.545120e+05 |-1.486767e+05 |   3.92%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   5500 |  5501 |  1008k| 179.8 |6938M|-1.545106e+05 |-1.486767e+05 |   3.92%
   5600 |  5601 |  1024k| 179.3 |7007M|-1.545094e+05 |-1.486767e+05 |   3.92%
   5700 |  5701 |  1043k| 179.6 |7076M|-1.545081e+05 |-1.486767e+05 |   3.92%
   5800 |  5801 |  1063k| 179.9 |7146M|-1.545072e+05 |-1.486767e+05 |   3.92%
   5900 |  5901 |  1078k| 179.5 |7215M|-1.545063e+05 |-1.486767e+05 |   3.92%
   6000 |  6001 |  1093k| 179.0 |7283M|-1.545049e+05 |-1.486767e+05 |   3.92%
   6100 |  6101 |  1117k| 179.8 |7963M|-1.545038e+05 |-1.486767e+05 |   3.92%
   6200 |  6201 |  1135k| 180.0 |8033M|-1.545030e+05 |-1.486767e+05 |   3.92%
   6300 |  6301 |  1150k| 179.5 |8101M|-1.545019e+05 |-1.486767e+05 |   3.92%
   6400 |  6401 |  1174k| 180.4 |8173M|-1.545008e+05 |-1.486767e+05 |   3.92%
   6500 |  6501 |  1189k| 179.9 |8241M|-1.545000e+05 |-1.486767e+05 |   3.92%
   6600 |  6601 |  1208k| 180.1 |8311M|-1.544990e+05 |-1.486767e+05 |   3.92%
   6700 |  6701 |  1223k| 179.6 |8379M|-1.544981e+05 |-1.486767e+05 |   3.92%
   6800 |  6801 |  1241k| 179.7 |8449M|-1.544973e+05 |-1.486767e+05 |   3.91%
   6900 |  6901 |  1260k| 179.8 |8519M|-1.544961e+05 |-1.486767e+05 |   3.91%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   7000 |  7001 |  1279k| 180.0 |8589M|-1.544953e+05 |-1.486767e+05 |   3.91%
   7100 |  7101 |  1298k| 180.1 |8658M|-1.544945e+05 |-1.486767e+05 |   3.91%
   7200 |  7201 |  1318k| 180.3 |8729M|-1.544937e+05 |-1.486767e+05 |   3.91%
   7300 |  7301 |  1332k| 179.8 |9528M|-1.544927e+05 |-1.486767e+05 |   3.91%
   7400 |  7401 |  1347k| 179.4 |9596M|-1.544921e+05 |-1.486767e+05 |   3.91%
   7500 |  7501 |  1366k| 179.5 |9666M|-1.544914e+05 |-1.486767e+05 |   3.91%
   7600 |  7601 |  1385k| 179.7 |9736M|-1.544907e+05 |-1.486767e+05 |   3.91%
   7700 |  7701 |  1403k| 179.6 |9805M|-1.544895e+05 |-1.486767e+05 |   3.91%
   7800 |  7801 |  1420k| 179.5 |9874M|-1.544889e+05 |-1.486767e+05 |   3.91%
   7900 |  7901 |  1439k| 179.7 |9944M|-1.544882e+05 |-1.486767e+05 |   3.91%
   8000 |  8001 |  1458k| 179.9 |  10G|-1.544877e+05 |-1.486767e+05 |   3.91%
   8100 |  8101 |  1474k| 179.6 |  10G|-1.544868e+05 |-1.486767e+05 |   3.91%
   8200 |  8201 |  1493k| 179.8 |  10G|-1.544858e+05 |-1.486767e+05 |   3.91%
   8300 |  8301 |  1517k| 180.4 |  10G|-1.544852e+05 |-1.486767e+05 |   3.91%
   8400 |  8401 |  1532k| 180.0 |  10G|-1.544845e+05 |-1.486767e+05 |   3.91%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   8500 |  8501 |  1551k| 180.2 |  10G|-1.544839e+05 |-1.486767e+05 |   3.91%
   8600 |  8601 |  1562k| 179.4 |  10G|-1.544831e+05 |-1.486767e+05 |   3.91%
   8700 |  8701 |  1581k| 179.5 |  10G|-1.544825e+05 |-1.486767e+05 |   3.90%
   8800 |  8801 |  1600k| 179.6 |  11G|-1.544818e+05 |-1.486767e+05 |   3.90%
   8900 |  8901 |  1619k| 179.7 |  11G|-1.544812e+05 |-1.486767e+05 |   3.90%
   9000 |  9001 |  1635k| 179.5 |  11G|-1.544805e+05 |-1.486767e+05 |   3.90%
   9100 |  9101 |  1653k| 179.5 |  11G|-1.544798e+05 |-1.486767e+05 |   3.90%
   9200 |  9201 |  1674k| 179.8 |  11G|-1.544791e+05 |-1.486767e+05 |   3.90%
   9300 |  9301 |  1694k| 180.0 |  11G|-1.544785e+05 |-1.486767e+05 |   3.90%
   9400 |  9401 |  1709k| 179.7 |  11G|-1.544779e+05 |-1.486767e+05 |   3.90%
   9500 |  9501 |  1724k| 179.4 |  11G|-1.544772e+05 |-1.486767e+05 |   3.90%
   9600 |  9601 |  1744k| 179.6 |  11G|-1.544766e+05 |-1.486767e+05 |   3.90%
   9700 |  9701 |  1759k| 179.3 |  12G|-1.544760e+05 |-1.486767e+05 |   3.90%
   9800 |  9801 |  1783k| 180.0 |  12G|-1.544754e+05 |-1.486767e+05 |   3.90%
   9900 |  9901 |  1802k| 180.1 |  12G|-1.544748e+05 |-1.486767e+05 |   3.90%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  10000 | 10001 |  1817k| 179.8 |  12G|-1.544741e+05 |-1.486767e+05 |   3.90%
  10100 | 10101 |  1832k| 179.5 |  12G|-1.544735e+05 |-1.486767e+05 |   3.90%
  10200 | 10201 |  1852k| 179.7 |  12G|-1.544728e+05 |-1.486767e+05 |   3.90%
  10300 | 10301 |  1876k| 180.2 |  12G|-1.544723e+05 |-1.486767e+05 |   3.90%
  10400 | 10401 |  1891k| 180.0 |  12G|-1.544719e+05 |-1.486767e+05 |   3.90%
  10500 | 10501 |  1910k| 180.1 |  12G|-1.544712e+05 |-1.486767e+05 |   3.90%
  10600 | 10601 |  1925k| 179.8 |  13G|-1.544705e+05 |-1.486767e+05 |   3.90%
  10700 | 10701 |  1949k| 180.3 |  13G|-1.544698e+05 |-1.486767e+05 |   3.90%
  10800 | 10801 |  1964k| 180.1 |  13G|-1.544693e+05 |-1.486767e+05 |   3.90%
  10900 | 10901 |  1979k| 179.8 |  13G|-1.544690e+05 |-1.486767e+05 |   3.90%
  11000 | 11001 |  1998k| 179.9 |  14G|-1.544685e+05 |-1.486767e+05 |   3.90%
  11100 | 11101 |  2013k| 179.6 |  14G|-1.544678e+05 |-1.486767e+05 |   3.90%
  11200 | 11201 |  2034k| 179.9 |  14G|-1.544671e+05 |-1.486767e+05 |   3.89%
  11300 | 11301 |  2054k| 180.1 |  14G|-1.544665e+05 |-1.486767e+05 |   3.89%
  11400 | 11401 |  2078k| 180.5 |  14G|-1.544659e+05 |-1.486767e+05 |   3.89%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  11500 | 11501 |  2093k| 180.3 |  14G|-1.544655e+05 |-1.486767e+05 |   3.89%
  11600 | 11601 |  2103k| 179.7 |  14G|-1.544651e+05 |-1.486767e+05 |   3.89%
  11700 | 11701 |  2123k| 179.8 |  14G|-1.544645e+05 |-1.486767e+05 |   3.89%
  11800 | 11801 |  2142k| 179.9 |  14G|-1.544639e+05 |-1.486767e+05 |   3.89%
  11900 | 11901 |  2162k| 180.0 |  14G|-1.544632e+05 |-1.486767e+05 |   3.89%
  12000 | 12001 |  2185k| 180.5 |  14G|-1.544627e+05 |-1.486767e+05 |   3.89%
  12100 | 12101 |  2200k| 180.2 |  14G|-1.544623e+05 |-1.486767e+05 |   3.89%
  12200 | 12201 |  2211k| 179.7 |  14G|-1.544619e+05 |-1.486767e+05 |   3.89%
  12300 | 12301 |  2231k| 179.8 |  14G|-1.544613e+05 |-1.486767e+05 |   3.89%
  12400 | 12401 |  2251k| 179.9 |  14G|-1.544607e+05 |-1.486767e+05 |   3.89%
  12500 | 12501 |  2270k| 180.1 |  15G|-1.544601e+05 |-1.486767e+05 |   3.89%
  12600 | 12601 |  2292k| 180.4 |  15G|-1.544596e+05 |-1.486767e+05 |   3.89%
  12700 | 12701 |  2309k| 180.3 |  16G|-1.544593e+05 |-1.486767e+05 |   3.89%
  12800 | 12801 |  2324k| 180.0 |  16G|-1.544588e+05 |-1.486767e+05 |   3.89%
  12900 | 12901 |  2343k| 180.1 |  16G|-1.544586e+05 |-1.486767e+05 |   3.89%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  13000 | 13001 |  2358k| 179.9 |  16G|-1.544580e+05 |-1.486767e+05 |   3.89%
  13100 | 13101 |  2378k| 180.0 |  16G|-1.544574e+05 |-1.486767e+05 |   3.89%
  13200 | 13201 |  2393k| 179.8 |  16G|-1.544568e+05 |-1.486767e+05 |   3.89%
  13300 | 13301 |  2416k| 180.2 |  16G|-1.544561e+05 |-1.486767e+05 |   3.89%
  13400 | 13401 |  2436k| 180.3 |  16G|-1.544556e+05 |-1.486767e+05 |   3.89%
  13500 | 13501 |  2450k| 180.1 |  17G|-1.544554e+05 |-1.486767e+05 |   3.89%
  13600 | 13601 |  2465k| 179.8 |  17G|-1.544549e+05 |-1.486767e+05 |   3.89%
  13700 | 13701 |  2485k| 179.9 |  17G|-1.544544e+05 |-1.486767e+05 |   3.89%
  13800 | 13801 |  2504k| 180.0 |  17G|-1.544539e+05 |-1.486767e+05 |   3.89%
  13900 | 13901 |  2515k| 179.5 |  17G|-1.544535e+05 |-1.486767e+05 |   3.89%
  14000 | 14001 |  2534k| 179.6 |  17G|-1.544529e+05 |-1.486767e+05 |   3.89%
  14100 | 14101 |  2557k| 180.0 |  17G|-1.544524e+05 |-1.486767e+05 |   3.88%
  14200 | 14201 |  2568k| 179.5 |  17G|-1.544522e+05 |-1.486767e+05 |   3.88%
  14300 | 14301 |  2578k| 178.9 |  17G|-1.544516e+05 |-1.486767e+05 |   3.88%
  14400 | 14401 |  2601k| 179.3 |  17G|-1.544511e+05 |-1.486767e+05 |   3.88%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  14500 | 14501 |  2620k| 179.3 |  17G|-1.544506e+05 |-1.486767e+05 |   3.88%
  14600 | 14601 |  2638k| 179.4 |  17G|-1.544501e+05 |-1.486767e+05 |   3.88%
  14700 | 14701 |  2656k| 179.4 |  17G|-1.544496e+05 |-1.486767e+05 |   3.88%
  14800 | 14801 |  2674k| 179.4 |  17G|-1.544491e+05 |-1.486767e+05 |   3.88%
  14900 | 14901 |  2693k| 179.4 |  17G|-1.544486e+05 |-1.486767e+05 |   3.88%
  15000 | 15001 |  2712k| 179.5 |  18G|-1.544480e+05 |-1.486767e+05 |   3.88%
  15100 | 15101 |  2727k| 179.3 |  18G|-1.544477e+05 |-1.486767e+05 |   3.88%
  15200 | 15201 |  2737k| 178.8 |  19G|-1.544472e+05 |-1.486767e+05 |   3.88%
  15300 | 15301 |  2760k| 179.1 |  19G|-1.544466e+05 |-1.486767e+05 |   3.88%
  15400 | 15401 |  2779k| 179.2 |  19G|-1.544463e+05 |-1.486767e+05 |   3.88%
  15500 | 15501 |  2794k| 179.0 |  19G|-1.544458e+05 |-1.486767e+05 |   3.88%
  15600 | 15601 |  2809k| 178.8 |  19G|-1.544453e+05 |-1.486767e+05 |   3.88%
  15700 | 15701 |  2828k| 178.9 |  20G|-1.544447e+05 |-1.486767e+05 |   3.88%
  15800 | 15801 |  2852k| 179.3 |  20G|-1.544442e+05 |-1.486767e+05 |   3.88%
  15900 | 15901 |  2858k| 178.5 |  20G|-1.544439e+05 |-1.486767e+05 |   3.88%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  16000 | 16001 |  2877k| 178.6 |  20G|-1.544433e+05 |-1.486767e+05 |   3.88%
  16100 | 16101 |  2897k| 178.7 |  20G|-1.544428e+05 |-1.486767e+05 |   3.88%
  16200 | 16201 |  2916k| 178.8 |  20G|-1.544425e+05 |-1.486767e+05 |   3.88%
  16300 | 16301 |  2927k| 178.4 |  20G|-1.544420e+05 |-1.486767e+05 |   3.88%
  16400 | 16401 |  2951k| 178.7 |  20G|-1.544415e+05 |-1.486767e+05 |   3.88%
  16500 | 16501 |  2966k| 178.5 |  20G|-1.544410e+05 |-1.486767e+05 |   3.88%
  16600 | 16601 |  2985k| 178.7 |  20G|-1.544406e+05 |-1.486767e+05 |   3.88%
  16700 | 16701 |  2996k| 178.3 |  20G|-1.544401e+05 |-1.486767e+05 |   3.88%
  16800 | 16801 |  3016k| 178.4 |  20G|-1.544395e+05 |-1.486767e+05 |   3.88%
  16900 | 16901 |  3035k| 178.4 |  20G|-1.544393e+05 |-1.486767e+05 |   3.88%
  17000 | 17001 |  3050k| 178.3 |  20G|-1.544388e+05 |-1.486767e+05 |   3.88%
  17100 | 17101 |  3065k| 178.1 |  21G|-1.544381e+05 |-1.486767e+05 |   3.88%
  17200 | 17201 |  3085k| 178.2 |  21G|-1.544376e+05 |-1.486767e+05 |   3.87%
  17300 | 17301 |  3104k| 178.3 |  21G|-1.544371e+05 |-1.486767e+05 |   3.87%
  17400 | 17401 |  3118k| 178.1 |  21G|-1.544369e+05 |-1.486767e+05 |   3.87%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  17500 | 17501 |  3132k| 177.8 |  21G|-1.544362e+05 |-1.486767e+05 |   3.87%
  17600 | 17601 |  3149k| 177.8 |  21G|-1.544359e+05 |-1.486767e+05 |   3.87%
  17700 | 17701 |  3172k| 178.1 |  21G|-1.544351e+05 |-1.486767e+05 |   3.87%
  17800 | 17801 |  3191k| 178.2 |  21G|-1.544344e+05 |-1.486767e+05 |   3.87%
  17900 | 17901 |  3206k| 178.0 |  21G|-1.544340e+05 |-1.486767e+05 |   3.87%
  18000 | 18001 |  3221k| 177.8 |  21G|-1.544336e+05 |-1.486767e+05 |   3.87%
  18100 | 18101 |  3231k| 177.5 |  21G|-1.544334e+05 |-1.486767e+05 |   3.87%
  18200 | 18201 |  3255k| 177.8 |  23G|-1.544324e+05 |-1.486767e+05 |   3.87%
  18300 | 18301 |  3278k| 178.1 |  23G|-1.544319e+05 |-1.486767e+05 |   3.87%
  18400 | 18401 |  3293k| 177.9 |  23G|-1.544317e+05 |-1.486767e+05 |   3.87%
  18500 | 18501 |  3304k| 177.5 |  23G|-1.544310e+05 |-1.486767e+05 |   3.87%
  18600 | 18601 |  3324k| 177.7 |  23G|-1.544304e+05 |-1.486767e+05 |   3.87%
  18700 | 18701 |  3339k| 177.5 |  23G|-1.544299e+05 |-1.486767e+05 |   3.87%
  18800 | 18801 |  3358k| 177.6 |  24G|-1.544294e+05 |-1.486767e+05 |   3.87%
  18900 | 18901 |  3376k| 177.6 |  24G|-1.544289e+05 |-1.486767e+05 |   3.87%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  19000 | 19001 |  3388k| 177.3 |  24G|-1.544285e+05 |-1.486767e+05 |   3.87%
  19100 | 19101 |  3407k| 177.4 |  24G|-1.544278e+05 |-1.486767e+05 |   3.87%
  19200 | 19201 |  3422k| 177.2 |  24G|-1.544272e+05 |-1.486767e+05 |   3.87%
  19300 | 19301 |  3437k| 177.1 |  24G|-1.544267e+05 |-1.486767e+05 |   3.87%
  19400 | 19401 |  3456k| 177.2 |  24G|-1.544260e+05 |-1.486767e+05 |   3.87%
  19500 | 19501 |  3475k| 177.2 |  24G|-1.544254e+05 |-1.486767e+05 |   3.87%
  19600 | 19601 |  3499k| 177.5 |  24G|-1.544248e+05 |-1.486767e+05 |   3.87%
  19700 | 19701 |  3513k| 177.4 |  24G|-1.544244e+05 |-1.486767e+05 |   3.87%
  19800 | 19801 |  3529k| 177.2 |  24G|-1.544239e+05 |-1.486767e+05 |   3.87%
  19900 | 19901 |  3544k| 177.1 |  24G|-1.544233e+05 |-1.486767e+05 |   3.87%
  20000 | 20001 |  3555k| 176.8 |  24G|-1.544227e+05 |-1.486767e+05 |   3.86%
  20100 | 20101 |  3574k| 176.8 |  24G|-1.544221e+05 |-1.486767e+05 |   3.86%
  20200 | 20201 |  3592k| 176.9 |  24G|-1.544216e+05 |-1.486767e+05 |   3.86%
  20300 | 20301 |  3612k| 177.0 |  25G|-1.544208e+05 |-1.486767e+05 |   3.86%
  20400 | 20401 |  3626k| 176.8 |  25G|-1.544202e+05 |-1.486767e+05 |   3.86%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20500 | 20501 |  3641k| 176.7 |  25G|-1.544196e+05 |-1.486767e+05 |   3.86%
  20600 | 20601 |  3660k| 176.7 |  25G|-1.544191e+05 |-1.486767e+05 |   3.86%
  20700 | 20701 |  3679k| 176.8 |  25G|-1.544182e+05 |-1.486767e+05 |   3.86%
  20800 | 20801 |  3694k| 176.7 |  25G|-1.544176e+05 |-1.486767e+05 |   3.86%
  20900 | 20901 |  3709k| 176.5 |  25G|-1.544169e+05 |-1.486767e+05 |   3.86%
  21000 | 21001 |  3731k| 176.7 |  25G|-1.544162e+05 |-1.486767e+05 |   3.86%
  21100 | 21101 |  3752k| 176.9 |  25G|-1.544156e+05 |-1.486767e+05 |   3.86%
  21200 | 21201 |  3767k| 176.8 |  25G|-1.544147e+05 |-1.486767e+05 |   3.86%
  21300 | 21301 |  3782k| 176.6 |  25G|-1.544141e+05 |-1.486767e+05 |   3.86%
  21400 | 21401 |  3801k| 176.7 |  25G|-1.544133e+05 |-1.486767e+05 |   3.86%
  21500 | 21501 |  3815k| 176.6 |  25G|-1.544127e+05 |-1.486767e+05 |   3.86%
  21600 | 21601 |  3831k| 176.4 |  25G|-1.544121e+05 |-1.486767e+05 |   3.86%
  21700 | 21701 |  3854k| 176.7 |  26G|-1.544109e+05 |-1.486767e+05 |   3.86%
  21800 | 21801 |  3869k| 176.6 |  26G|-1.544103e+05 |-1.486767e+05 |   3.86%
  21900 | 21901 |  3879k| 176.2 |  28G|-1.544098e+05 |-1.486767e+05 |   3.86%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  22000 | 22001 |  3898k| 176.3 |  28G|-1.544090e+05 |-1.486767e+05 |   3.86%
  22100 | 22101 |  3918k| 176.4 |  28G|-1.544082e+05 |-1.486767e+05 |   3.86%
  22200 | 22201 |  3937k| 176.5 |  28G|-1.544072e+05 |-1.486767e+05 |   3.85%
  22300 | 22301 |  3952k| 176.4 |  28G|-1.544066e+05 |-1.486767e+05 |   3.85%
  22400 | 22401 |  3966k| 176.2 |  28G|-1.544058e+05 |-1.486767e+05 |   3.85%
  22500 | 22501 |  3982k| 176.1 |  28G|-1.544052e+05 |-1.486767e+05 |   3.85%
  22600 | 22601 |  4001k| 176.2 |  28G|-1.544040e+05 |-1.486767e+05 |   3.85%
  22700 | 22701 |  4015k| 176.0 |  28G|-1.544031e+05 |-1.486767e+05 |   3.85%
  22800 | 22801 |  4031k| 175.9 |  28G|-1.544026e+05 |-1.486767e+05 |   3.85%
  22900 | 22901 |  4045k| 175.8 |  29G|-1.544020e+05 |-1.486767e+05 |   3.85%
  23000 | 23001 |  4064k| 175.9 |  29G|-1.544008e+05 |-1.486767e+05 |   3.85%
  23100 | 23101 |  4086k| 176.0 |  29G|-1.543994e+05 |-1.486767e+05 |   3.85%
  23200 | 23201 |  4098k| 175.8 |  29G|-1.543988e+05 |-1.486767e+05 |   3.85%
  23300 | 23301 |  4113k| 175.7 |  29G|-1.543983e+05 |-1.486767e+05 |   3.85%
  23400 | 23401 |  4133k| 175.8 |  29G|-1.543969e+05 |-1.486767e+05 |   3.85%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  23500 | 23501 |  4152k| 175.9 |  29G|-1.543957e+05 |-1.486767e+05 |   3.85%
  23600 | 23601 |  4167k| 175.7 |  29G|-1.543950e+05 |-1.486767e+05 |   3.85%
  23700 | 23701 |  4177k| 175.4 |  29G|-1.543942e+05 |-1.486767e+05 |   3.85%
