WARNING: using JuMP.getdual in module Main conflicts with an existing identifier.
1/1 feasible solution given by solution candidate storage, new primal bound 0.000000e+00

presolving:
(round 1, fast)       0 del vars, 0 del conss, 0 add conss, 0 chg bounds, 0 chg sides, 0 chg coeffs, 20001 upgd conss, 0 impls, 0 clqs
(round 2, fast)       0 del vars, 0 del conss, 0 add conss, 48946 chg bounds, 0 chg sides, 0 chg coeffs, 20001 upgd conss, 0 impls, 0 clqs
presolving (3 rounds: 3 fast, 1 medium, 1 exhaustive):
 0 deleted vars, 0 deleted constraints, 0 added constraints, 48947 tightened bounds, 0 added holes, 0 changed sides, 0 changed coefficients
 0 implications, 0 cliques
presolved problem has 15006 variables (0 bin, 0 int, 0 impl, 15006 cont) and 20001 constraints
  20000 constraints of type <linear>
      1 constraints of type <quadratic>
Presolving Time: 743.29
transformed 1/1 original solutions to the transformed problem space

  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   2600 |  2601 |407443 | 142.8 |1987M|-3.988785e+04 |-3.684740e+04 |   8.25%
   2700 |  2701 |407768 | 137.7 |2024M|-3.988785e+04 |-3.684740e+04 |   8.25%
   2800 |  2801 |408162 | 132.9 |2061M|-3.988751e+04 |-3.684740e+04 |   8.25%
   2900 |  2901 |408529 | 128.4 |2098M|-3.988751e+04 |-3.684740e+04 |   8.25%
   3000 |  3001 |408918 | 124.3 |2312M|-3.988751e+04 |-3.684740e+04 |   8.25%
   3100 |  3101 |409265 | 120.4 |2349M|-3.988751e+04 |-3.684740e+04 |   8.25%
   3200 |  3201 |409658 | 116.7 |2387M|-3.988749e+04 |-3.684740e+04 |   8.25%
   3300 |  3301 |410031 | 113.3 |2424M|-3.988747e+04 |-3.684740e+04 |   8.25%
   3400 |  3401 |410368 | 110.1 |2461M|-3.988738e+04 |-3.684740e+04 |   8.25%
   3500 |  3501 |410680 | 107.0 |2513M|-3.988734e+04 |-3.684740e+04 |   8.25%
   3600 |  3601 |411033 | 104.1 |2747M|-3.988714e+04 |-3.684740e+04 |   8.25%
   3700 |  3701 |411477 | 101.4 |2785M|-3.988712e+04 |-3.684740e+04 |   8.25%
   3800 |  3801 |411837 |  98.9 |2822M|-3.988701e+04 |-3.684740e+04 |   8.25%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   3900 |  3901 |412149 |  96.4 |2859M|-3.988701e+04 |-3.684740e+04 |   8.25%
   4000 |  4001 |412468 |  94.1 |2896M|-3.988701e+04 |-3.684740e+04 |   8.25%
   4100 |  4101 |412835 |  91.9 |2934M|-3.988700e+04 |-3.684740e+04 |   8.25%
   4200 |  4201 |413213 |  89.8 |2971M|-3.988700e+04 |-3.684740e+04 |   8.25%
   4300 |  4301 |413577 |  87.8 |3262M|-3.988697e+04 |-3.684740e+04 |   8.25%
   4400 |  4401 |413917 |  85.9 |3299M|-3.988697e+04 |-3.684740e+04 |   8.25%
   4500 |  4501 |414264 |  84.0 |3336M|-3.988696e+04 |-3.684740e+04 |   8.25%
   4600 |  4601 |414621 |  82.3 |3374M|-3.988677e+04 |-3.684740e+04 |   8.25%
   4700 |  4701 |415063 |  80.6 |3412M|-3.988664e+04 |-3.684740e+04 |   8.25%
   4800 |  4801 |415487 |  79.0 |3449M|-3.988664e+04 |-3.684740e+04 |   8.25%
   4900 |  4901 |415922 |  77.5 |3486M|-3.988664e+04 |-3.684740e+04 |   8.25%
   5000 |  5001 |416337 |  76.0 |3523M|-3.988663e+04 |-3.684740e+04 |   8.25%
   5100 |  5101 |416787 |  74.6 |3865M|-3.988662e+04 |-3.684740e+04 |   8.25%
   5200 |  5201 |417254 |  73.3 |3902M|-3.988660e+04 |-3.684740e+04 |   8.25%
   5300 |  5301 |417659 |  72.0 |3940M|-3.988659e+04 |-3.684740e+04 |   8.25%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   5400 |  5401 |418007 |  70.7 |3977M|-3.988651e+04 |-3.684740e+04 |   8.25%
   5500 |  5501 |418375 |  69.5 |4014M|-3.988650e+04 |-3.684740e+04 |   8.25%
   5600 |  5601 |418726 |  68.3 |4051M|-3.988648e+04 |-3.684740e+04 |   8.25%
   5700 |  5701 |419055 |  67.2 |4089M|-3.988647e+04 |-3.684740e+04 |   8.25%
   5800 |  5801 |419393 |  66.1 |4126M|-3.988646e+04 |-3.684740e+04 |   8.25%
   5900 |  5901 |419689 |  65.0 |4163M|-3.988627e+04 |-3.684740e+04 |   8.25%
   6000 |  6001 |420151 |  64.0 |4200M|-3.988626e+04 |-3.684740e+04 |   8.25%
   6100 |  6101 |420653 |  63.0 |4603M|-3.988614e+04 |-3.684740e+04 |   8.25%
   6200 |  6201 |421033 |  62.1 |4640M|-3.988614e+04 |-3.684740e+04 |   8.25%
   6300 |  6301 |421414 |  61.2 |4678M|-3.988613e+04 |-3.684740e+04 |   8.25%
   6400 |  6401 |421792 |  60.3 |4715M|-3.988613e+04 |-3.684740e+04 |   8.25%
   6500 |  6501 |422178 |  59.4 |4752M|-3.988613e+04 |-3.684740e+04 |   8.25%
   6600 |  6601 |422583 |  58.5 |4789M|-3.988613e+04 |-3.684740e+04 |   8.25%
   6700 |  6701 |422965 |  57.7 |4827M|-3.988613e+04 |-3.684740e+04 |   8.25%
   6800 |  6801 |423362 |  56.9 |4864M|-3.988612e+04 |-3.684740e+04 |   8.25%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   6900 |  6901 |423754 |  56.2 |4901M|-3.988612e+04 |-3.684740e+04 |   8.25%
   7000 |  7001 |424165 |  55.4 |4939M|-3.988610e+04 |-3.684740e+04 |   8.25%
   7100 |  7101 |424506 |  54.7 |4976M|-3.988609e+04 |-3.684740e+04 |   8.25%
   7200 |  7201 |424837 |  54.0 |5013M|-3.988609e+04 |-3.684740e+04 |   8.25%
   7300 |  7301 |425165 |  53.3 |5489M|-3.988609e+04 |-3.684740e+04 |   8.25%
   7400 |  7401 |425532 |  52.6 |5527M|-3.988608e+04 |-3.684740e+04 |   8.25%
   7500 |  7501 |425882 |  52.0 |5564M|-3.988597e+04 |-3.684740e+04 |   8.25%
   7600 |  7601 |426220 |  51.3 |5601M|-3.988576e+04 |-3.684740e+04 |   8.25%
   7700 |  7701 |426600 |  50.7 |5638M|-3.988576e+04 |-3.684740e+04 |   8.25%
   7800 |  7801 |426991 |  50.1 |5676M|-3.988576e+04 |-3.684740e+04 |   8.25%
   7900 |  7901 |427403 |  49.5 |5713M|-3.988576e+04 |-3.684740e+04 |   8.25%
   8000 |  8001 |427787 |  49.0 |5750M|-3.988576e+04 |-3.684740e+04 |   8.25%
   8100 |  8101 |428166 |  48.4 |5788M|-3.988575e+04 |-3.684740e+04 |   8.25%
   8200 |  8201 |428575 |  47.9 |5825M|-3.988575e+04 |-3.684740e+04 |   8.25%
   8300 |  8301 |429011 |  47.3 |5862M|-3.988575e+04 |-3.684740e+04 |   8.25%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   8400 |  8401 |429452 |  46.8 |5899M|-3.988572e+04 |-3.684740e+04 |   8.25%
   8500 |  8501 |429894 |  46.3 |5937M|-3.988571e+04 |-3.684740e+04 |   8.25%
   8600 |  8601 |430314 |  45.8 |5974M|-3.988563e+04 |-3.684740e+04 |   8.25%
   8700 |  8701 |430704 |  45.3 |6011M|-3.988563e+04 |-3.684740e+04 |   8.25%
   8800 |  8801 |431090 |  44.9 |6575M|-3.988563e+04 |-3.684740e+04 |   8.25%
   8900 |  8901 |431450 |  44.4 |6612M|-3.988562e+04 |-3.684740e+04 |   8.25%
   9000 |  9001 |431806 |  44.0 |6649M|-3.988562e+04 |-3.684740e+04 |   8.25%
   9100 |  9101 |432174 |  43.5 |6687M|-3.988562e+04 |-3.684740e+04 |   8.25%
   9200 |  9201 |432522 |  43.1 |6724M|-3.988560e+04 |-3.684740e+04 |   8.25%
   9300 |  9301 |432852 |  42.7 |6761M|-3.988559e+04 |-3.684740e+04 |   8.25%
   9400 |  9401 |433185 |  42.2 |6798M|-3.988559e+04 |-3.684740e+04 |   8.25%
   9500 |  9501 |433512 |  41.8 |6836M|-3.988558e+04 |-3.684740e+04 |   8.25%
   9600 |  9601 |433849 |  41.4 |6873M|-3.988558e+04 |-3.684740e+04 |   8.25%
   9700 |  9701 |434211 |  41.0 |6910M|-3.988558e+04 |-3.684740e+04 |   8.25%
   9800 |  9801 |434700 |  40.7 |6947M|-3.988539e+04 |-3.684740e+04 |   8.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
   9900 |  9901 |435245 |  40.3 |6985M|-3.988538e+04 |-3.684740e+04 |   8.24%
  10000 | 10001 |435694 |  40.0 |7022M|-3.988526e+04 |-3.684740e+04 |   8.24%
  10100 | 10101 |436071 |  39.6 |7059M|-3.988526e+04 |-3.684740e+04 |   8.24%
  10200 | 10201 |436460 |  39.2 |7097M|-3.988526e+04 |-3.684740e+04 |   8.24%
  10300 | 10301 |436828 |  38.9 |7134M|-3.988526e+04 |-3.684740e+04 |   8.24%
  10400 | 10401 |437188 |  38.6 |7171M|-3.988526e+04 |-3.684740e+04 |   8.24%
  10500 | 10501 |437548 |  38.2 |7251M|-3.988526e+04 |-3.684740e+04 |   8.24%
  10600 | 10601 |437939 |  37.9 |7878M|-3.988526e+04 |-3.684740e+04 |   8.24%
  10700 | 10701 |438338 |  37.6 |7915M|-3.988525e+04 |-3.684740e+04 |   8.24%
  10800 | 10801 |438743 |  37.3 |7952M|-3.988525e+04 |-3.684740e+04 |   8.24%
  10900 | 10901 |439126 |  37.0 |7989M|-3.988525e+04 |-3.684740e+04 |   8.24%
  11000 | 11001 |439566 |  36.7 |8027M|-3.988525e+04 |-3.684740e+04 |   8.24%
  11100 | 11101 |439975 |  36.4 |8064M|-3.988525e+04 |-3.684740e+04 |   8.24%
  11200 | 11201 |440416 |  36.1 |8101M|-3.988525e+04 |-3.684740e+04 |   8.24%
  11300 | 11301 |440834 |  35.8 |8138M|-3.988524e+04 |-3.684740e+04 |   8.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  11400 | 11401 |441256 |  35.5 |8176M|-3.988522e+04 |-3.684740e+04 |   8.24%
  11500 | 11501 |441683 |  35.3 |8213M|-3.988522e+04 |-3.684740e+04 |   8.24%
  11600 | 11601 |442124 |  35.0 |8250M|-3.988522e+04 |-3.684740e+04 |   8.24%
  11700 | 11701 |442572 |  34.7 |8288M|-3.988522e+04 |-3.684740e+04 |   8.24%
  11800 | 11801 |442989 |  34.5 |8325M|-3.988521e+04 |-3.684740e+04 |   8.24%
  11900 | 11901 |443422 |  34.2 |8362M|-3.988521e+04 |-3.684740e+04 |   8.24%
  12000 | 12001 |443829 |  34.0 |8399M|-3.988512e+04 |-3.684740e+04 |   8.24%
  12100 | 12101 |444176 |  33.7 |8437M|-3.988510e+04 |-3.684740e+04 |   8.24%
  12200 | 12201 |444527 |  33.5 |8474M|-3.988509e+04 |-3.684740e+04 |   8.24%
  12300 | 12301 |444865 |  33.2 |8511M|-3.988508e+04 |-3.684740e+04 |   8.24%
  12400 | 12401 |445242 |  33.0 |8549M|-3.988489e+04 |-3.684740e+04 |   8.24%
  12500 | 12501 |445656 |  32.8 |8586M|-3.988489e+04 |-3.684740e+04 |   8.24%
  12600 | 12601 |446098 |  32.5 |8623M|-3.988489e+04 |-3.684740e+04 |   8.24%
  12700 | 12701 |446572 |  32.3 |9418M|-3.988489e+04 |-3.684740e+04 |   8.24%
  12800 | 12801 |447032 |  32.1 |9456M|-3.988489e+04 |-3.684740e+04 |   8.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  12900 | 12901 |447510 |  31.9 |9493M|-3.988489e+04 |-3.684740e+04 |   8.24%
  13000 | 13001 |448001 |  31.7 |9530M|-3.988489e+04 |-3.684740e+04 |   8.24%
  13100 | 13101 |448431 |  31.5 |9568M|-3.988488e+04 |-3.684740e+04 |   8.24%
  13200 | 13201 |448890 |  31.3 |9605M|-3.988488e+04 |-3.684740e+04 |   8.24%
  13300 | 13301 |449353 |  31.1 |9642M|-3.988487e+04 |-3.684740e+04 |   8.24%
  13400 | 13401 |449811 |  30.9 |9679M|-3.988485e+04 |-3.684740e+04 |   8.24%
  13500 | 13501 |450258 |  30.7 |9717M|-3.988485e+04 |-3.684740e+04 |   8.24%
  13600 | 13601 |450714 |  30.5 |9754M|-3.988476e+04 |-3.684740e+04 |   8.24%
  13700 | 13701 |451142 |  30.3 |9791M|-3.988476e+04 |-3.684740e+04 |   8.24%
  13800 | 13801 |451562 |  30.1 |9828M|-3.988476e+04 |-3.684740e+04 |   8.24%
  13900 | 13901 |451998 |  29.9 |9866M|-3.988475e+04 |-3.684740e+04 |   8.24%
  14000 | 14001 |452437 |  29.7 |9903M|-3.988475e+04 |-3.684740e+04 |   8.24%
  14100 | 14101 |452868 |  29.6 |9941M|-3.988475e+04 |-3.684740e+04 |   8.24%
  14200 | 14201 |453301 |  29.4 |9978M|-3.988475e+04 |-3.684740e+04 |   8.24%
  14300 | 14301 |453685 |  29.2 |  10G|-3.988475e+04 |-3.684740e+04 |   8.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  14400 | 14401 |454035 |  29.0 |  10G|-3.988475e+04 |-3.684740e+04 |   8.24%
  14500 | 14501 |454417 |  28.8 |  10G|-3.988475e+04 |-3.684740e+04 |   8.24%
  14600 | 14601 |454779 |  28.7 |  10G|-3.988474e+04 |-3.684740e+04 |   8.24%
  14700 | 14701 |455198 |  28.5 |  10G|-3.988474e+04 |-3.684740e+04 |   8.24%
  14800 | 14801 |455609 |  28.3 |  10G|-3.988474e+04 |-3.684740e+04 |   8.24%
  14900 | 14901 |455997 |  28.2 |  10G|-3.988472e+04 |-3.684740e+04 |   8.24%
  15000 | 15001 |456361 |  28.0 |  10G|-3.988472e+04 |-3.684740e+04 |   8.24%
  15100 | 15101 |456716 |  27.8 |  10G|-3.988472e+04 |-3.684740e+04 |   8.24%
  15200 | 15201 |457079 |  27.7 |  11G|-3.988471e+04 |-3.684740e+04 |   8.24%
  15300 | 15301 |457431 |  27.5 |  11G|-3.988471e+04 |-3.684740e+04 |   8.24%
  15400 | 15401 |457836 |  27.4 |  11G|-3.988471e+04 |-3.684740e+04 |   8.24%
  15500 | 15501 |458207 |  27.2 |  11G|-3.988471e+04 |-3.684740e+04 |   8.24%
  15600 | 15601 |458587 |  27.1 |  11G|-3.988471e+04 |-3.684740e+04 |   8.24%
  15700 | 15701 |458949 |  26.9 |  11G|-3.988471e+04 |-3.684740e+04 |   8.24%
  15800 | 15801 |459317 |  26.8 |  11G|-3.988470e+04 |-3.684740e+04 |   8.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  15900 | 15901 |459754 |  26.6 |  11G|-3.988453e+04 |-3.684740e+04 |   8.24%
  16000 | 16001 |460239 |  26.5 |  11G|-3.988453e+04 |-3.684740e+04 |   8.24%
  16100 | 16101 |460729 |  26.4 |  11G|-3.988439e+04 |-3.684740e+04 |   8.24%
  16200 | 16201 |461158 |  26.2 |  11G|-3.988439e+04 |-3.684740e+04 |   8.24%
  16300 | 16301 |461595 |  26.1 |  11G|-3.988438e+04 |-3.684740e+04 |   8.24%
  16400 | 16401 |462022 |  26.0 |  11G|-3.988438e+04 |-3.684740e+04 |   8.24%
  16500 | 16501 |462453 |  25.8 |  11G|-3.988438e+04 |-3.684740e+04 |   8.24%
  16600 | 16601 |462865 |  25.7 |  11G|-3.988438e+04 |-3.684740e+04 |   8.24%
  16700 | 16701 |463257 |  25.6 |  11G|-3.988438e+04 |-3.684740e+04 |   8.24%
  16800 | 16801 |463661 |  25.4 |  11G|-3.988438e+04 |-3.684740e+04 |   8.24%
  16900 | 16901 |464094 |  25.3 |  11G|-3.988438e+04 |-3.684740e+04 |   8.24%
  17000 | 17001 |464544 |  25.2 |  11G|-3.988438e+04 |-3.684740e+04 |   8.24%
  17100 | 17101 |464968 |  25.1 |  11G|-3.988438e+04 |-3.684740e+04 |   8.24%
  17200 | 17201 |465388 |  25.0 |  12G|-3.988438e+04 |-3.684740e+04 |   8.24%
  17300 | 17301 |465790 |  24.8 |  12G|-3.988438e+04 |-3.684740e+04 |   8.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  17400 | 17401 |466231 |  24.7 |  12G|-3.988438e+04 |-3.684740e+04 |   8.24%
  17500 | 17501 |466628 |  24.6 |  12G|-3.988438e+04 |-3.684740e+04 |   8.24%
  17600 | 17601 |467059 |  24.5 |  12G|-3.988438e+04 |-3.684740e+04 |   8.24%
  17700 | 17701 |467473 |  24.4 |  12G|-3.988437e+04 |-3.684740e+04 |   8.24%
  17800 | 17801 |467904 |  24.3 |  12G|-3.988437e+04 |-3.684740e+04 |   8.24%
  17900 | 17901 |468328 |  24.1 |  12G|-3.988437e+04 |-3.684740e+04 |   8.24%
  18000 | 18001 |468770 |  24.0 |  12G|-3.988437e+04 |-3.684740e+04 |   8.24%
  18100 | 18101 |469200 |  23.9 |  12G|-3.988437e+04 |-3.684740e+04 |   8.24%
  18200 | 18201 |469624 |  23.8 |  13G|-3.988436e+04 |-3.684740e+04 |   8.24%
  18300 | 18301 |470039 |  23.7 |  13G|-3.988435e+04 |-3.684740e+04 |   8.24%
  18400 | 18401 |470405 |  23.6 |  13G|-3.988434e+04 |-3.684740e+04 |   8.24%
  18500 | 18501 |470814 |  23.5 |  13G|-3.988434e+04 |-3.684740e+04 |   8.24%
  18600 | 18601 |471227 |  23.4 |  13G|-3.988434e+04 |-3.684740e+04 |   8.24%
  18700 | 18701 |471617 |  23.3 |  13G|-3.988434e+04 |-3.684740e+04 |   8.24%
  18800 | 18801 |471998 |  23.2 |  13G|-3.988434e+04 |-3.684740e+04 |   8.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  18900 | 18901 |472415 |  23.1 |  13G|-3.988434e+04 |-3.684740e+04 |   8.24%
  19000 | 19001 |472859 |  23.0 |  13G|-3.988433e+04 |-3.684740e+04 |   8.24%
  19100 | 19101 |473290 |  22.9 |  13G|-3.988425e+04 |-3.684740e+04 |   8.24%
  19200 | 19201 |473712 |  22.8 |  13G|-3.988425e+04 |-3.684740e+04 |   8.24%
  19300 | 19301 |474137 |  22.7 |  13G|-3.988424e+04 |-3.684740e+04 |   8.24%
  19400 | 19401 |474545 |  22.6 |  13G|-3.988424e+04 |-3.684740e+04 |   8.24%
  19500 | 19501 |474951 |  22.5 |  13G|-3.988422e+04 |-3.684740e+04 |   8.24%
  19600 | 19601 |475351 |  22.4 |  13G|-3.988421e+04 |-3.684740e+04 |   8.24%
  19700 | 19701 |475765 |  22.3 |  14G|-3.988421e+04 |-3.684740e+04 |   8.24%
  19800 | 19801 |476124 |  22.2 |  14G|-3.988421e+04 |-3.684740e+04 |   8.24%
  19900 | 19901 |476469 |  22.1 |  14G|-3.988420e+04 |-3.684740e+04 |   8.24%
  20000 | 20001 |476877 |  22.0 |  14G|-3.988420e+04 |-3.684740e+04 |   8.24%
  20100 | 20101 |477293 |  21.9 |  14G|-3.988420e+04 |-3.684740e+04 |   8.24%
  20200 | 20201 |477719 |  21.9 |  14G|-3.988402e+04 |-3.684740e+04 |   8.24%
  20300 | 20301 |478140 |  21.8 |  14G|-3.988402e+04 |-3.684740e+04 |   8.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  20400 | 20401 |478669 |  21.7 |  14G|-3.988402e+04 |-3.684740e+04 |   8.24%
  20500 | 20501 |479181 |  21.6 |  14G|-3.988402e+04 |-3.684740e+04 |   8.24%
  20600 | 20601 |479712 |  21.5 |  14G|-3.988402e+04 |-3.684740e+04 |   8.24%
  20700 | 20701 |480259 |  21.5 |  14G|-3.988402e+04 |-3.684740e+04 |   8.24%
  20800 | 20801 |480785 |  21.4 |  14G|-3.988402e+04 |-3.684740e+04 |   8.24%
  20900 | 20901 |481329 |  21.3 |  14G|-3.988402e+04 |-3.684740e+04 |   8.24%
  21000 | 21001 |481830 |  21.2 |  14G|-3.988401e+04 |-3.684740e+04 |   8.24%
  21100 | 21101 |482377 |  21.1 |  14G|-3.988401e+04 |-3.684740e+04 |   8.24%
  21200 | 21201 |482926 |  21.1 |  14G|-3.988401e+04 |-3.684740e+04 |   8.24%
  21300 | 21301 |483446 |  21.0 |  14G|-3.988401e+04 |-3.684740e+04 |   8.24%
  21400 | 21401 |483950 |  20.9 |  14G|-3.988398e+04 |-3.684740e+04 |   8.24%
  21500 | 21501 |484421 |  20.8 |  14G|-3.988398e+04 |-3.684740e+04 |   8.24%
  21600 | 21601 |484938 |  20.8 |  14G|-3.988389e+04 |-3.684740e+04 |   8.24%
  21700 | 21701 |485324 |  20.7 |  14G|-3.988388e+04 |-3.684740e+04 |   8.24%
  21800 | 21801 |485694 |  20.6 |  14G|-3.988388e+04 |-3.684740e+04 |   8.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  21900 | 21901 |486059 |  20.5 |  16G|-3.988388e+04 |-3.684740e+04 |   8.24%
  22000 | 22001 |486428 |  20.5 |  16G|-3.988388e+04 |-3.684740e+04 |   8.24%
  22100 | 22101 |486791 |  20.4 |  16G|-3.988388e+04 |-3.684740e+04 |   8.24%
  22200 | 22201 |487163 |  20.3 |  16G|-3.988388e+04 |-3.684740e+04 |   8.24%
  22300 | 22301 |487537 |  20.2 |  16G|-3.988388e+04 |-3.684740e+04 |   8.24%
  22400 | 22401 |487918 |  20.2 |  16G|-3.988388e+04 |-3.684740e+04 |   8.24%
  22500 | 22501 |488316 |  20.1 |  16G|-3.988388e+04 |-3.684740e+04 |   8.24%
  22600 | 22601 |488713 |  20.0 |  16G|-3.988388e+04 |-3.684740e+04 |   8.24%
  22700 | 22701 |489081 |  20.0 |  16G|-3.988388e+04 |-3.684740e+04 |   8.24%
  22800 | 22801 |489463 |  19.9 |  16G|-3.988388e+04 |-3.684740e+04 |   8.24%
  22900 | 22901 |489840 |  19.8 |  16G|-3.988388e+04 |-3.684740e+04 |   8.24%
  23000 | 23001 |490258 |  19.7 |  16G|-3.988387e+04 |-3.684740e+04 |   8.24%
  23100 | 23101 |490686 |  19.7 |  16G|-3.988387e+04 |-3.684740e+04 |   8.24%
  23200 | 23201 |491121 |  19.6 |  16G|-3.988387e+04 |-3.684740e+04 |   8.24%
  23300 | 23301 |491554 |  19.5 |  16G|-3.988387e+04 |-3.684740e+04 |   8.24%
  node  | left  |LP iter|LP it/n| mem |  dualbound   | primalbound  |  gap   
  23400 | 23401 |491993 |  19.5 |  16G|-3.988387e+04 |-3.684740e+04 |   8.24%
  23500 | 23501 |492420 |  19.4 |  16G|-3.988387e+04 |-3.684740e+04 |   8.24%
  23600 | 23601 |492854 |  19.3 |  16G|-3.988387e+04 |-3.684740e+04 |   8.24%
  23700 | 23701 |493270 |  19.3 |  16G|-3.988386e+04 |-3.684740e+04 |   8.24%
  23800 | 23801 |493687 |  19.2 |  16G|-3.988386e+04 |-3.684740e+04 |   8.24%
  23900 | 23901 |494092 |  19.2 |  16G|-3.988386e+04 |-3.684740e+04 |   8.24%
  24000 | 24001 |494503 |  19.1 |  16G|-3.988385e+04 |-3.684740e+04 |   8.24%
